name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Reagin Family Dentistry,"
1370 Center Dr #101, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-671-9199,http://reaginfamilydentistry.com/,5.0,406,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Reagin+Family+Dentistry/data=!4m7!3m6!1s0x88f50bea197f99fb:0x8159a5e86271bc5c!8m2!3d33.951144!4d-84.3341004!16s%2Fg%2F1tmqs66c!19sChIJ-5l_GeoL9YgRXLxxYuilWYE?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:21:36.380070
Winner Smile Dental,"
1776 Old Spring House Ln # 302, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-936-0113,http://dunwoodysmilelikeawinner.com/,4.8,65,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Winner+Smile+Dental/data=!4m7!3m6!1s0x88f509798a2e7b13:0x376e98fe01ad32fb!8m2!3d33.9245071!4d-84.315524!16s%2Fg%2F1hc1x6dq4!19sChIJE3suinkJ9YgR-zKtAf6Ybjc?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:21:48.441519
Peach Dental,"
236 Perimeter Center Pkwy NE Suite C-30, Atlanta, GA 30346, United States",Core Atlanta,Atlanta,+1 470-518-0783,https://www.peachdentalatl.com/,4.9,519,Dentist,Show open hours for the week,https://www.google.com/maps/place/Peach+Dental/data=!4m7!3m6!1s0x88f50972f01dafbb:0x9f849b65898e20af!8m2!3d33.9202179!4d-84.3443741!16s%2Fg%2F11kw_jb0hm!19sChIJu68d8HIJ9YgRryCOiWWbhJ8?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:21:57.094646
Dentistry for Children - Dunwoody,"
1420 Dunwoody Village Pkwy, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-692-1000,https://www.dentistry4children.com/locations/dunwoody/?utm_source=listings&utm_medium=organic&utm_campaign=gmb,4.4,1097,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Dentistry+for+Children+-+Dunwoody/data=!4m7!3m6!1s0x88f509784b257a8b:0x77496c30e62e173e!8m2!3d33.950493!4d-84.3326599!16s%2Fg%2F119wt59sl!19sChIJi3olS3gJ9YgRPhcu5jBsSXc?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:22:10.183659
Atlanta Sedation Dentistry,"
1730 Mt Vernon Rd Ste B, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-343-3391,https://atlsedationdentistry.com/?utm_source=google&utm_medium=social&utm_term=Sedation+Dentist+Atlanta,5.0,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Atlanta+Sedation+Dentistry/data=!4m7!3m6!1s0x88f50b5e3b376e0b:0xc204ec78ecb8700c!8m2!3d33.9473959!4d-84.3306693!16s%2Fg%2F11yzdbyclg!19sChIJC243O14L9YgRDHC47HjsBMI?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:22:13.827415
Perimeter Dental - Sandy Springs,"
6115 Peachtree Dunwoody Rd NE UNIT 225, Atlanta, GA 30328, United States",Core Atlanta,Atlanta,+1 770-766-4632,https://perimeterdentalga.com/sandy-springs/,4.9,1456,Dentist,Show open hours for the week,https://www.google.com/maps/place/Perimeter+Dental+-+Sandy+Springs/data=!4m7!3m6!1s0x88f5094c2d1a7c5b:0xb88923d603ee365e!8m2!3d33.9210714!4d-84.3505399!16s%2Fg%2F1ptx4dhf1!19sChIJW3waLUwJ9YgRXjbuA9Yjibg?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:22:21.360664
"Mark Myong D. Lee, DMD, FAGD: General Dentistry","
1733 Mt Vernon Rd, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-351-0785,,5.0,13,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Mark+Myong+D.+Lee,+DMD,+FAGD:+General+Dentistry/data=!4m7!3m6!1s0x88f50bc293868bf5:0xd6ed1fd5eb357772!8m2!3d33.9468867!4d-84.3287979!16s%2Fg%2F1td6yz3h!19sChIJ9YuGk8IL9YgRcnc169Uf7dY?authuser=0&hl=en&rclk=1",dentist Dunwoody GA,2026-02-27T21:22:30.262235
Bloom Holistic Dentistry,"
200 Ashford Center N Suite 330, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 470-280-1875,http://www.bloomholisticdentistry.com/,4.8,181,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bloom+Holistic+Dentistry/data=!4m7!3m6!1s0x88f50bc35936bf33:0x4c179e0534af4049!8m2!3d33.9426073!4d-84.3365693!16s%2Fg%2F11jzptdlgf!19sChIJM782WcML9YgRSUCvNAWeF0w?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:22:34.839301
Dr. Richard Hedlund - Dunwoody Dental Smiles,"
1742 Mt Vernon Rd #250, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-399-6799,http://www.dunwoodydentalsmiles.com/,4.8,16,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Richard+Hedlund+-+Dunwoody+Dental+Smiles/data=!4m7!3m6!1s0x88f50bc30672ee9d:0xbe24748484e46f2a!8m2!3d33.947525!4d-84.330039!16s%2Fg%2F1vq75pyb!19sChIJne5yBsML9YgRKm_khIR0JL4?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:22:50.377212
Peachtree Dentures and Implants,"
5901 Peachtree Dunwoody Rd NE b 250, Atlanta, GA 30328, United States",Core Atlanta,Atlanta,+1 470-713-6770,https://peachtreedenturesandimplants.com/?utm_source=gmb&utm_medium=organic&utm_content=website,4.9,326,Dental implants provider,Show open hours for the week,https://www.google.com/maps/place/Peachtree+Dentures+and+Implants/data=!4m7!3m6!1s0x88f509354eccd0c9:0xe1cd694344e4714c!8m2!3d33.9164665!4d-84.3495545!16s%2Fg%2F11qb8nn62v!19sChIJydDMTjUJ9YgRTHHkRENpzeE?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:22:55.734442
Oral Surgery Specialists of Atlanta - Dunwoody,"
4700 Chamblee Dunwoody Rd suite 400, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 470-300-2616,https://www.oralsurgeryspecialistsatlanta.com/dunwoody-oral-surgeon-office/,5.0,149,Oral and maxillofacial surgeon,Show open hours for the week,https://www.google.com/maps/place/Oral+Surgery+Specialists+of+Atlanta+-+Dunwoody/data=!4m7!3m6!1s0x88f509659dd06639:0x84f55ea64ab5a45!8m2!3d33.9293499!4d-84.3144095!16s%2Fg%2F11sv_c659k!19sChIJOWbQnWUJ9YgRRVqrZOpVTwg?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:23:10.127246
Codelli Periodontics and Implants,"
1707 Mt Vernon Rd, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-668-0604,https://www.codelli-perio.com/?utm_source=atlanta-listing&utm_medium=gmb&utm_campaign=seo&utm_content=website-link,4.6,269,Dental implants periodontist,Show open hours for the week,https://www.google.com/maps/place/Codelli+Periodontics+and+Implants/data=!4m7!3m6!1s0x88f50bc2938a2e45:0x2650e9a5b14cc5ad!8m2!3d33.9463958!4d-84.3314024!16s%2Fg%2F1tx_7606!19sChIJRS6Kk8IL9YgRrcVMsaXpUCY?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:23:22.160364
Dunwoody Pediatric Dentistry,"
5507 Chamblee Dunwoody Rd, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-396-4300,https://www.dunwoodypediatricdentistry.com/,5.0,69,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Dunwoody+Pediatric+Dentistry/data=!4m7!3m6!1s0x88f50b65e6a83057:0x5dc14bd25b70d961!8m2!3d33.9484376!4d-84.3337632!16s%2Fg%2F11w2y388fc!19sChIJVzCo5mUL9YgRYdlwW9JLwV0?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:23:34.636883
Cohen Dental Center,"
4700 Chamblee Dunwoody Rd #100, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-457-1351,http://www.cohen-dental.com/,5.0,8,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Cohen+Dental+Center/data=!4m7!3m6!1s0x88f5097f1bfe9add:0x424987216d90a4ad!8m2!3d33.929344!4d-84.3144098!16s%2Fg%2F11fx45qwnj!19sChIJ3Zr-G38J9YgRraSQbSGHSUI?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:23:39.057106
Laser Dentistry,"
Peachtree Dunwoody Square, Bldg C Suite 202, 6111 Peachtree Dunwoody Rd NE, Atlanta, GA 30328, United States",Core Atlanta,Atlanta,+1 770-671-1311,http://laserdentistrydunwoody.com/,4.6,243,Dentist,Show open hours for the week,https://www.google.com/maps/place/Laser+Dentistry/data=!4m7!3m6!1s0x88f5095f38beb4d3:0x266be635a86fb95c!8m2!3d33.9216028!4d-84.3499768!16s%2Fg%2F1tcxklv_!19sChIJ07S-OF8J9YgRXLlvqDXmayY?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:23:48.903420
FRESH DENTAL ATLANTA,"
3329 Chamblee Dunwoody Rd, Atlanta, GA 30341, United States",Core Atlanta,Atlanta,+1 770-733-1236,https://freshdentalatlanta.com/,4.7,459,Dentist,Show open hours for the week,https://www.google.com/maps/place/FRESH+DENTAL+ATLANTA/data=!4m7!3m6!1s0x88f509b236ac06e5:0x8c57706e8ab7dd83!8m2!3d33.8920576!4d-84.2960429!16s%2Fg%2F11j90xc35v!19sChIJ5QasNrIJ9YgRg923im5wV4w?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:00.849937
Creative Dentistry & Medspa,"
5505 Peachtree Dunwoody Rd NE #460, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 404-883-3287,https://creativedentistryofatlanta.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMBListing,4.8,424,Dentist,Show open hours for the week,https://www.google.com/maps/place/Creative+Dentistry+%26+Medspa/data=!4m7!3m6!1s0x88f50932e33fda97:0xe025a134c1a96342!8m2!3d33.9040559!4d-84.35225!16s%2Fg%2F1tp28335!19sChIJl9o_4zIJ9YgRQmOpwTShJeA?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:04.809344
Chamblee Dental Care,"
3652 Chamblee Dunwoody Rd #5, Chamblee, GA 30341, United States",North Fulton,Atlanta,+1 770-238-4316,https://chambleedental.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.9,825,Dentist,Show open hours for the week,https://www.google.com/maps/place/Chamblee+Dental+Care/data=!4m7!3m6!1s0x88f509af19c7757f:0xdbd25b78e8a03a85!8m2!3d33.89734!4d-84.3051921!16s%2Fg%2F1tdb53jd!19sChIJf3XHGa8J9YgRhTqg6Hhb0ts?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:11.221870
Aura Dental Studio,"
6355 Peachtree Dunwoody Rd NE Ste 50, Atlanta, GA 30328, United States",Core Atlanta,Atlanta,+1 770-629-9201,http://www.drsunnychoy.com/,5.0,89,Dentist,Show open hours for the week,https://www.google.com/maps/place/Aura+Dental+Studio/data=!4m7!3m6!1s0x88f50914dc6e56eb:0x7f9f071f4ef0ebe0!8m2!3d33.9294422!4d-84.3516228!16s%2Fg%2F11srrjbdgf!19sChIJ61Zu3BQJ9YgR4OvwTh8Hn38?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:20.976345
Schulman Esthetic and General Dentistry,"
4721 Chamblee Dunwoody Rd Bldg 400 Building 400, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-396-7545,http://www.troyschulmandds.com/,5.0,125,Dentist,Show open hours for the week,https://www.google.com/maps/place/Schulman+Esthetic+and+General+Dentistry/data=!4m7!3m6!1s0x88f5097f11a98579:0x533a67ef6df3d0e2!8m2!3d33.9299237!4d-84.3136268!16s%2Fg%2F1vn9py7q!19sChIJeYWpEX8J9YgR4tDzbe9nOlM?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:27.286341
"Amy D. Russell, DMD., LLC Family and Cosmetic Dentistry","
1651 Mt Vernon Rd #100, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-394-3920,https://amydrusselldmd.com/,3.9,27,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Amy+D.+Russell,+DMD.,+LLC+Family+and+Cosmetic+Dentistry/data=!4m7!3m6!1s0x88f50bc2bd932e21:0x8be73b5d687ff6d3!8m2!3d33.9464243!4d-84.3323018!16s%2Fg%2F1q6jzfzdx!19sChIJIS6TvcIL9YgR0_Z_aF0754s?authuser=0&hl=en&rclk=1",dentist Dunwoody GA,2026-02-27T21:24:32.264101
William Jamieson DMD Pediatric Dentistry,"
4721 Chamblee Dunwoody Rd Suite 100, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-394-0001,http://drwilliamjamieson.com/,5.0,91,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/William+Jamieson+DMD+Pediatric+Dentistry/data=!4m7!3m6!1s0x88f5097f11a98579:0xeb6b8bce3091822b!8m2!3d33.9300164!4d-84.3138936!16s%2Fg%2F1tddym3v!19sChIJeYWpEX8J9YgRK4KRMM6La-s?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:42.776865
Inspire Dental of Sandy Springs,"
Lakeridge 400, 7000 Peachtree Dunwoody Rd NE Building #2, Sandy Springs, GA 30328, United States",North Fulton,Atlanta,+1 770-828-0000,https://inspiredentalga.com/,4.8,270,Dentist,Show open hours for the week,https://www.google.com/maps/place/Inspire+Dental+of+Sandy+Springs/data=!4m7!3m6!1s0x88f50c08049ba8bb:0xd11aafb97841bbb3!8m2!3d33.9469154!4d-84.3543091!16s%2Fg%2F1tcv74s0!19sChIJu6ibBAgM9YgRs7tBeLmvGtE?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:55.608525
Cohen Orthodontics,"
4721 Chamblee Dunwoody Rd #200, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-394-0002,http://www.bcohenortho.com/,5.0,326,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Cohen+Orthodontics/data=!4m7!3m6!1s0x88f5097f11a98579:0x5f04266ada872210!8m2!3d33.930222!4d-84.313552!16s%2Fg%2F1td18pf5!19sChIJeYWpEX8J9YgRECKH2momBF8?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:24:59.438213
Atlanta Endodontics,"
1505 Mt Vernon Rd #200, Atlanta, GA 30338, United States",Core Atlanta,Atlanta,+1 770-396-7321,http://www.atlendo.com/,5.0,353,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Atlanta+Endodontics/data=!4m7!3m6!1s0x88f50be87bb4f283:0x26cf07a65a4b9a49!8m2!3d33.9437274!4d-84.3370738!16s%2Fg%2F1262lmlm7!19sChIJg_K0e-gL9YgRSZpLWqYHzyY?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:25:11.455032
Pinewood Dentistry and Implants Sandy Springs,"
5555 Peachtree Dunwoody Rd NE STE 140, Sandy Springs, GA 30342, United States",North Fulton,Atlanta,+1 678-336-5041,https://www.pinewooddentistry.com/dentist-sandy-springs/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,4.8,231,Dentist,Show open hours for the week,https://www.google.com/maps/place/Pinewood+Dentistry+and+Implants+Sandy+Springs/data=!4m7!3m6!1s0x88f509da7d187fe3:0x19048028678591f!8m2!3d33.9056794!4d-84.3520726!16s%2Fg%2F11sp7b1c41!19sChIJ438YfdoJ9YgRH1l4hgJIkAE?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:25:19.642268
Life.Dental,"
4511 Chamblee Dunwoody Rd a2, Atlanta, GA 30338, United States",Core Atlanta,Atlanta,+1 404-806-9799,https://life.dental/,5.0,11,Dentist,Show open hours for the week,https://www.google.com/maps/place/Life.Dental/data=!4m7!3m6!1s0x88f5098c802ebc5d:0x550404ff8a854156!8m2!3d33.9224016!4d-84.3137436!16s%2Fg%2F11w8f8gvq7!19sChIJXbwugIwJ9YgRVkGFiv8EBFU?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:25:25.898850
Kaplan Orthodontics,"
4700 Chamblee Dunwoody Rd Ste. 300, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-458-5561,https://jkaplanortho.com/,5.0,737,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Kaplan+Orthodontics/data=!4m7!3m6!1s0x88f5097f194a9d69:0x729fa7333cd83d04!8m2!3d33.9293963!4d-84.3144272!16s%2Fg%2F1trrf0ww!19sChIJaZ1KGX8J9YgRBD3YPDOnn3I?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:25:31.477915
Atlanta Oral & Facial Surgery,"
1350 Center Dr #100, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 404-255-2559,https://www.atlantaoralsurgery.com/contact-us/locations/dunwoody/,4.9,398,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Atlanta+Oral+%26+Facial+Surgery/data=!4m7!3m6!1s0x88f5094a7f515849:0x3081432b7bf55b29!8m2!3d33.9516853!4d-84.334546!16s%2Fg%2F1v8x30q9!19sChIJSVhRf0oJ9YgRKVv1eytDgTA?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:25:53.731737
"Williams III, Curtis C. DDS MPH LLC","
2496 Jett Ferry Rd #100, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-394-5224,http://www.drcurtiscwilliamsdds.com/,4.6,22,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Williams+III,+Curtis+C.+DDS+MPH+LLC/data=!4m7!3m6!1s0x88f50a48bbf7e8f5:0x22bd78fb4392e99e!8m2!3d33.9591952!4d-84.3032645!16s%2Fg%2F1tfjx3k4!19sChIJ9ej3u0gK9YgRnumSQ_t4vSI?authuser=0&hl=en&rclk=1",dentist Dunwoody GA,2026-02-27T21:25:58.332478
Brookhaven Family Dentistry,"
3669 N Peachtree Rd #200, Chamblee, GA 30341, United States",North Fulton,Atlanta,+1 770-451-0611,http://www.brookhavenfamilydentistry.com/,5.0,1460,Dentist,Show open hours for the week,https://www.google.com/maps/place/Brookhaven+Family+Dentistry/data=!4m7!3m6!1s0x88f5091ea3d9ba6b:0xfa6b319b1d14e065!8m2!3d33.8993613!4d-84.2933805!16s%2Fg%2F1tf2ymzl!19sChIJa7rZox4J9YgRZeAUHZsxa_o?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:26:07.359076
Flax Dental,"
5673 Peachtree Dunwoody Rd NE #430, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 404-637-1387,https://www.flaxdental.com/?utm_source=GBPlisting&utm_medium=organic,5.0,368,Dentist,Show open hours for the week,https://www.google.com/maps/place/Flax+Dental/data=!4m7!3m6!1s0x88f50935b7b5b7ad:0xb8b09a3d488f0d60!8m2!3d33.9103833!4d-84.350236!16s%2Fg%2F1tdpbg0_!19sChIJrbe1tzUJ9YgRYA2PSD2asLg?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:26:14.929276
"Sandy Springs Dentist Rodney Baier, DDS","
5555 Peachtree Dunwoody Rd NE STE 340, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 404-851-9711,https://sandyspringsdentist.dental/,5.0,205,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Sandy+Springs+Dentist+Rodney+Baier,+DDS/data=!4m7!3m6!1s0x88f50ecb5ad21889:0xc7bb15194fc893c9!8m2!3d33.905887!4d-84.351959!16s%2Fg%2F1tdq1zn2!19sChIJiRjSWssO9YgRyZPITxkVu8c?authuser=0&hl=en&rclk=1",dentist Dunwoody GA,2026-02-27T21:26:19.440232
Jett Ferry Dental Group,"
2090 Dunwoody Club Dr Ste 105, Sandy Springs, GA 30350, United States",North Fulton,Atlanta,+1 770-998-0111,https://www.jettferrydentalgroup.com/?sc_cid=GBP%3AO%3AGP%3A903%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTU4ODcwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,187,Dentist,Show open hours for the week,https://www.google.com/maps/place/Jett+Ferry+Dental+Group/data=!4m7!3m6!1s0x88f50a45fcd3ce17:0xef209f4e22b81390!8m2!3d33.960625!4d-84.301387!16s%2Fg%2F11bbrnkpt7!19sChIJF87T_EUK9YgRkBO4Ik6fIO8?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:26:27.988169
"Dr. David G. Goodchild Jr, DMD","
4720 Chamblee Dunwoody Rd, Atlanta, GA 30338, United States",Core Atlanta,Atlanta,+1 770-457-5848,https://goodchilddentistry.com/,5.0,16,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+David+G.+Goodchild+Jr,+DMD/data=!4m7!3m6!1s0x88f5097f194a9d69:0xef0f2ca96afe77c4!8m2!3d33.9297174!4d-84.3145443!16s%2Fg%2F1tgdpdb5!19sChIJaZ1KGX8J9YgRxHf-aqksD-8?authuser=0&hl=en&rclk=1",dentist Dunwoody GA,2026-02-27T21:26:35.197303
Perimeter Pediatric Dentistry & Orthodontics,"
6160 Peachtree Dunwoody Rd NE suite b-200, Atlanta, GA 30328, United States",Core Atlanta,Atlanta,+1 770-407-6549,https://kidshappyteeth.com/,4.6,455,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Perimeter+Pediatric+Dentistry+%26+Orthodontics/data=!4m7!3m6!1s0x88f50902cc57dbd3:0x8cda66082e74ae9f!8m2!3d33.9230985!4d-84.3528678!16s%2Fg%2F1tcwgv24!19sChIJ09tXzAIJ9YgRn650Lghm2ow?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:26:41.403496
Sleep Better Georgia,"
1719 Mt Vernon Rd, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-394-4310,https://www.sleepdunwoody.com/,4.8,289,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sleep+Better+Georgia/data=!4m7!3m6!1s0x88f50bc319df14a3:0x27d2895711a04fc4!8m2!3d33.9466194!4d-84.3298912!16s%2Fg%2F11b6_nv_zt!19sChIJoxTfGcML9YgRxE-gEVeJ0ic?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:26:58.357701
Georgia Periodontics,"
1776 Old Spring House Ln Suite 301, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-457-6558,https://www.georgiaperiodontics.com/,4.4,13,Periodontist,Show open hours for the week,https://www.google.com/maps/place/Georgia+Periodontics/data=!4m7!3m6!1s0x88f5094aaf42798d:0xb67adf4f6c1ebbb2!8m2!3d33.9243012!4d-84.3155381!16s%2Fg%2F11hytdtnmz!19sChIJjXlCr0oJ9YgRsrsebE_ferY?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:06.101853
Dr. Michael A. Bens DMD,"
6111 Peachtree Dunwoody Rd NE Building D, Suite 101, Sandy Springs, GA 30328, United States",North Fulton,Atlanta,+1 770-913-0703,http://www.atlantasmilemakers.com/,4.9,42,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Michael+A.+Bens+DMD/data=!4m7!3m6!1s0x88f5094c6a1d028b:0x9b0f92cbd6abe405!8m2!3d33.9216124!4d-84.3494833!16s%2Fg%2F11cly516vb!19sChIJiwIdakwJ9YgRBeSr1suSD5s?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:15.867514
Wolfe Family Dentistry,"
3528 Ashford Dunwoody Rd, Atlanta, GA 30319, United States",Core Atlanta,Atlanta,+1 770-455-6602,https://www.wolfefamilydentistry.com/,4.8,71,Dentist,Show open hours for the week,https://www.google.com/maps/place/Wolfe+Family+Dentistry/data=!4m7!3m6!1s0x88f5091ea3d7a1c9:0x80653024afb6e070!8m2!3d33.8946796!4d-84.3293806!16s%2Fg%2F1w0r0rm9!19sChIJyaHXox4J9YgRcOC2ryQwZYA?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:24.200412
"Kamal Smith, DDS, DMD","
4718 Ashford Dunwoody Rd St400, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-625-1968,https://www.aspendental.com/providers/kamal-smith/1285313304/,,,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Kamal+Smith,+DDS,+DMD/data=!4m7!3m6!1s0x88f509714769352b:0xc998c58b05a009fb!8m2!3d33.932131!4d-84.3378549!16s%2Fg%2F11zkmk63qn!19sChIJKzVpR3EJ9YgR-wmgBYvFmMk?authuser=0&hl=en&rclk=1",dentist Dunwoody GA,2026-02-27T21:27:32.453803
Georgia Dental Care,"
5025 Winters Chapel Rd F, Atlanta, GA 30360, United States",Core Atlanta,Atlanta,+1 770-817-1007,,4.7,38,Dentist,Show open hours for the week,https://www.google.com/maps/place/Georgia+Dental+Care/data=!4m7!3m6!1s0x88f50a080991fd29:0x382b1b1d50b72ced!8m2!3d33.9421556!4d-84.2696305!16s%2Fg%2F1tl8lk4y!19sChIJKf2RCQgK9YgR7Sy3UB0bKzg?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:37.562609
Peachtree Dunwoody Oral and Facial Surgery,"
5505 Peachtree Dunwoody Rd NE Ste 660, Sandy Springs, GA 30342, United States",North Fulton,Atlanta,+1 404-220-7505,https://www.jawsoms.com/,4.9,356,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Peachtree+Dunwoody+Oral+and+Facial+Surgery/data=!4m7!3m6!1s0x88f50932e33fda97:0xf8fa7eaf46437b27!8m2!3d33.9040782!4d-84.352191!16s%2Fg%2F11g6_tx7f7!19sChIJl9o_4zIJ9YgRJ3tDRq9--vg?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:42.854799
Perimeter North Dentistry,"
1150 Hammond Dr #250, Atlanta, GA 30328, United States",Core Atlanta,Atlanta,+1 770-395-0551,http://www.perimeternorthdentistry.com/,4.9,193,Dentist,Show open hours for the week,https://www.google.com/maps/place/Perimeter+North+Dentistry/data=!4m7!3m6!1s0x88f5094c20151e77:0xd9d6ff68308aad13!8m2!3d33.919876!4d-84.349678!16s%2Fg%2F11fxwnm3_w!19sChIJdx4VIEwJ9YgRE62KMGj_1tk?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:51.345348
Dr. John Bruce,"
1816 Independence Square Suite B, Dunwoody, GA 30338, United States",North Fulton,Atlanta,+1 770-399-9199,,1.0,1,Dentist,,https://www.google.com/maps/place/Dr.+John+Bruce/data=!4m7!3m6!1s0x88f5097fa88fffff:0xab24a60459e830a5!8m2!3d33.930577!4d-84.3141406!16s%2Fg%2F11rwxgf8w4!19sChIJ__-PqH8J9YgRpTDoWQSmJKs?authuser=0&hl=en&rclk=1,dentist Dunwoody GA,2026-02-27T21:27:59.041666
