name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments
Herrera Family Dental,"
1300 S Lamb Blvd #400, Las Vegas, NV 89104, United States",Central Las Vegas,Las Vegas,+1 702-780-7660,http://herrerafamilydental.com/,4.9,119,Dentist,Show open hours for the week,https://www.google.com/maps/place/Herrera+Family+Dental/data=!4m7!3m6!1s0x80c8db8296cdd339:0xee1291bd5ef4a06a!8m2!3d36.1573966!4d-115.0798361!16s%2Fg%2F11g0gmrn5c!19sChIJOdPNloLbyIARaqD0Xr2REu4?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:19:03.313386,https://facebook.com/Herrera%20Family%20Dental-222211231859830,https://www.instagram.com/herrerafamilydental,,119,,,8,yes,Has online booking; No SSL; Has online booking
Gentle Dental Flamingo,"
3041 E Flamingo Rd Suites C & D, Las Vegas, NV 89121, United States",Central Las Vegas,Las Vegas,+1 702-508-9684,https://gentledental.interdent.com/locations/nv/las-vegas-flamingo/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing&utm_content=GDFLAMINGO&y_source=1_MTA5NjAyNjczNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,418,Dentist,Show open hours for the week,https://www.google.com/maps/place/Gentle+Dental+Flamingo/data=!4m7!3m6!1s0x80c8c43ac9ce3cbd:0xd490731654e4311a!8m2!3d36.1145521!4d-115.1094703!16s%2Fg%2F1tx_6n2h!19sChIJvTzOyTrEyIARGjHkVBZzkNQ?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:19:21.252294,http://www.facebook.com/1800Gentle1,https://www.instagram.com/gentledentalofficial,,418,4,,10,yes,Has online booking; Has online booking
Adco Dental | Las Vegas Dentist,"
2560 S Maryland Pkwy, Las Vegas, NV 89104, United States",Central Las Vegas,Las Vegas,+1 702-509-7155,https://adcodental.com/contact-us/maryland-location/,4.8,91,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Adco+Dental+%7C+Las+Vegas+Dentist/data=!4m7!3m6!1s0x80c8c5e95f36df03:0x9a2e432143dc8f5!8m2!3d36.1429036!4d-115.1352462!16s%2Fg%2F11l2fr34_r!19sChIJA982X-nFyIAR9cg9FDLkogk?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:19:32.180347,https://www.facebook.com/adcodental,https://www.instagram.com/adcodental,,91,,,9,no,
El Dorado Modern Dentistry,"
5514 Camino Al Norte Ste A2, North Las Vegas, NV 89031, United States",North Las Vegas,Las Vegas,+1 702-827-1352,https://www.eldoradomoderndentistry.com/?sc_cid=GBP%3AO%3AGP%3A155%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MjkxNDA1MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,379,Dentist,Show open hours for the week,https://www.google.com/maps/place/El+Dorado+Modern+Dentistry/data=!4m7!3m6!1s0x80c8e9c8834cf7f9:0x9fe62ad1bff66296!8m2!3d36.2599413!4d-115.1539253!16s%2Fg%2F11rq93zllb!19sChIJ-fdMg8jpyIARlmL2v9Eq5p8?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:19:41.221666,,,,379,,,2,no,No social media; No mobile viewport; Thin content
Maddison Ave Dental,"
4358 W Cheyenne Ave, North Las Vegas, NV 89032, United States",North Las Vegas,Las Vegas,+1 702-735-9500,https://www.maddisonavedental.com/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,4.3,89,Dentist,Show open hours for the week,https://www.google.com/maps/place/Maddison+Ave+Dental/data=!4m7!3m6!1s0x80c8c1fd6f288453:0xb02e54e29c4926!8m2!3d36.2182605!4d-115.1989807!16s%2Fg%2F113ft5sp8!19sChIJU4Qob_3ByIARJkmc4lQusAA?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:19:47.750244,https://www.facebook.com/maddisonavedental,,,89,,,10,yes,Has online booking; Facebook only; Has online booking
Rose Cosmetic & Family Dentistry,"
4230 E Charleston Blvd, Las Vegas, NV 89104, United States",Central Las Vegas,Las Vegas,+1 702-459-8998,https://www.dentalrose.com/,5.0,266,Dentist,Show open hours for the week,https://www.google.com/maps/place/Rose+Cosmetic+%26+Family+Dentistry/data=!4m7!3m6!1s0x80c8db57389cb9af:0x62caeda84826e2c0!8m2!3d36.1592979!4d-115.0836715!16s%2Fg%2F1tlbjvkd!19sChIJr7mcOFfbyIARwOImSKjtymI?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:20:21.764486,https://www.facebook.com/RoseDentistry,https://www.instagram.com/rosedentistry,,266,7,,8,no,Large team (7 doctors)
Thunderbird Dental,"
3603 Las Vegas Blvd N Unit 120, Las Vegas, NV 89115, United States",Central Las Vegas,Las Vegas,+1 702-545-0055,https://www.thunderbirddentalcare.com/,4.8,300,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Thunderbird+Dental/data=!4m7!3m6!1s0x80c8dd47de8bd9bb:0x947f6eac226be329!8m2!3d36.2261594!4d-115.0817973!16s%2Fg%2F11c4kqqfpr!19sChIJu9mL3kfdyIARKeNrIqxuf5Q?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:20:30.217688,,,,300,4,,8,yes,Has online booking; No social media; Has online booking
Smiles 4U Dental,"
3211 S Eastern Ave, Las Vegas, NV 89169, United States",Central Las Vegas,Las Vegas,+1 702-802-3500,https://www.smiles4ulv.com/,4.8,245,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smiles+4U+Dental/data=!4m7!3m6!1s0x80c8c4e9d902a1fd:0xc837b030bc08251d!8m2!3d36.1313108!4d-115.1189712!16s%2Fg%2F1ptzg8mvb!19sChIJ_aEC2enEyIARHSUIvDCwN8g?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:20:45.470850,https://www.facebook.com/Smiles4unellis,https://www.instagram.com/dental_smiles4u,,245,2,,10,yes,Has online booking; Has online booking
Risas Dental and Braces - Civic Center,"
2500 E Lake Mead Blvd, North Las Vegas, NV 89030, United States",North Las Vegas,Las Vegas,+1 702-649-2789,https://risasdental.com/locations/nv/las-vegas/2500-e-lake-mead-blvd/,4.7,717,Dentist,Show open hours for the week,https://www.google.com/maps/place/Risas+Dental+and+Braces+-+Civic+Center/data=!4m7!3m6!1s0x80c8c3983b9c3551:0x9d14dff291a6ee68!8m2!3d36.1961153!4d-115.1159896!16s%2Fg%2F11ghtdzhhk!19sChIJUTWcO5jDyIARaO6mkfLfFJ0?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:20:56.051600,https://www.facebook.com/RisasDental,https://www.instagram.com/risasdental,,717,3,,10,yes,Has online booking; Has online booking
My Kid's Dentist & Orthodontics,"
3896 N M.L.K. Blvd, North Las Vegas, NV 89032, United States",North Las Vegas,Las Vegas,+1 702-395-5437,https://www.mkdalexander.com/?sc_cid=GBP%3AO%3AKD%3A7173%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTEwMjk4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,5.0,598,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/My+Kid%27s+Dentist+%26+Orthodontics/data=!4m7!3m6!1s0x80c8e9df024ac61f:0xdcea47b49aaaf631!8m2!3d36.23019!4d-115.161317!16s%2Fg%2F1tp0dyyx!19sChIJH8ZKAt_pyIARMfaqmrRH6tw?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:21:18.462324,,,,598,,,2,no,No social media; No mobile viewport; Thin content
Radiant Smiles Dentist - Centennial,"
6311 N Decatur Blvd ste 140, Las Vegas, NV 89130, United States",Central Las Vegas,Las Vegas,+1 702-522-0119,https://www.radiantsmilesnv.com/,5.0,28,Dentist,Show open hours for the week,https://www.google.com/maps/place/Radiant+Smiles+Dentist+-+Centennial/data=!4m7!3m6!1s0x80c8eb8fd4eae051:0xe83e1e0d75dff9fb!8m2!3d36.2731533!4d-115.2071874!16s%2Fg%2F11vb4g13nw!19sChIJUeDq1I_ryIAR-_nfdQ0ePug?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:21:27.441483,,,,28,,,6,no,No social media
Children's Dentistry,"
4080 N M.L.K. Blvd #101a, North Las Vegas, NV 89032, United States",North Las Vegas,Las Vegas,+1 702-903-2127,https://childrensedationdentist.com/locations/north-las-vegas-office/,4.5,494,Dentist,Show open hours for the week,https://www.google.com/maps/place/Children%27s+Dentistry/data=!4m7!3m6!1s0x80c8e9dc342b0419:0xc7a999183ef157b0!8m2!3d36.2337427!4d-115.1614138!16s%2Fg%2F12613ftw9!19sChIJGQQrNNzpyIARsFfxPhiZqcc?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:21:36.106070,https://www.facebook.com/childrensdentistrylv,https://www.instagram.com/childrensedation.dentist,,494,,,10,yes,Has online booking; Has online booking
Absolute Dental - Decatur,"
3226 N Decatur Blvd, Las Vegas, NV 89130, United States",Central Las Vegas,Las Vegas,+1 702-648-6800,https://www.absolutedental.com/locations/nevada/las-vegas/3226-n-decatur-blvd/,4.1,239,Dentist,Show open hours for the week,https://www.google.com/maps/place/Absolute+Dental+-+Decatur/data=!4m7!3m6!1s0x80c8ea09f3591381:0xc725197d08fb361c!8m2!3d36.218508!4d-115.206193!16s%2Fg%2F1tkc6zck!19sChIJgRNZ8wnqyIARHDb7CH0ZJcc?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:21:47.432424,,,,239,,,3,no,No social media; No mobile viewport; Thin content
A Childrens Dentist,"
8710 W Charleston Blvd #100, Las Vegas, NV 89117, United States",Central Las Vegas,Las Vegas,+1 702-330-8952,https://www.achildrensdentist.com/,4.7,458,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/A+Childrens+Dentist/data=!4m7!3m6!1s0x80c8bf803ac40ce3:0xb4f4b79544bfa341!8m2!3d36.1596185!4d-115.2858059!16s%2Fg%2F1tdrxlds!19sChIJ4wzEOoC_yIARQaO_RJW39LQ?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:21:58.838219,,,,458,,,0,no,Website timeout
Family And Cosmetic Dentistry,"
2850 E Desert Inn Rd, Las Vegas, NV 89121, United States",Central Las Vegas,Las Vegas,+1 702-454-0858,http://familycosmeticdentistryinc.com/,4.7,34,Dentist,Show open hours for the week,https://www.google.com/maps/place/Family+And+Cosmetic+Dentistry/data=!4m7!3m6!1s0x80c8c4c4739a15ed:0x7fddc43d1a904577!8m2!3d36.1302636!4d-115.1115106!16s%2Fg%2F1trplg_j!19sChIJ7RWac8TEyIARd0WQGj3E3X8?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:22:15.277335,,,,34,5,,6,yes,Has online booking; No social media; No SSL
Decatur Children's Dental,"
1111 N Decatur Blvd, Las Vegas, NV 89108, United States",Central Las Vegas,Las Vegas,+1 702-636-5553,https://lasvegaschildrensdental.com/,5.0,256,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Decatur+Children%27s+Dental/data=!4m7!3m6!1s0x80c8c19bded03e0f:0xbe356fc1fac5bdc0!8m2!3d36.1832651!4d-115.2065612!16s%2Fg%2F11cs4gmc_8!19sChIJDz7Q3pvByIARwL3F-sFvNb4?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:22:32.841454,https://www.facebook.com/Decatur-Childrens-Dental-591331151053332,,,256,6,,8,no,Large team (6 doctors); Facebook only
Ideal Dental,"
Sunrise City Plaza, 2797 S Maryland Pkwy Suite 13, Las Vegas, NV 89109, United States",Central Las Vegas,Las Vegas,+1 702-998-9848,,4.8,17,Dentist,Show open hours for the week,https://www.google.com/maps/place/Ideal+Dental/data=!4m7!3m6!1s0x80c8c50ce8e67ac5:0xe6ed2ef1b1fbb2cb!8m2!3d36.1378396!4d-115.137199!16s%2Fg%2F11l1cg9hd6!19sChIJxXrm6AzFyIARy7L7sfEu7eY?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:22:41.256311,,,,17,,,0,,No website
Absolute Dental - West Craig Cano,"
1650 W Craig Rd, North Las Vegas, NV 89032, United States",North Las Vegas,Las Vegas,+1 725-246-0702,,4.6,95,Dentist,Show open hours for the week,https://www.google.com/maps/place/Absolute+Dental+-+West+Craig+Cano/data=!4m7!3m6!1s0x80c8e9400ddf8a5f:0x2de0db94950bc2ce!8m2!3d36.2400128!4d-115.1644461!16s%2Fg%2F11rhy0l3tw!19sChIJX4rfDUDpyIARzsILlZTb4C0?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:22:51.233509,,,,95,,,0,,No website
Adco Dental | Las Vegas Dentist,"
4618 Meadows Ln, Las Vegas, NV 89107, United States",Central Las Vegas,Las Vegas,+1 702-947-5159,https://adcodental.com/contact-us/meadows-location/,4.4,37,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Adco+Dental+%7C+Las+Vegas+Dentist/data=!4m7!3m6!1s0x80c8c17518c95869:0x5ead1a93b5026a3b!8m2!3d36.1705286!4d-115.2036907!16s%2Fg%2F11kk7yt0vg!19sChIJaVjJGHXByIARO2oCtZMarV4?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:23:06.953385,https://www.facebook.com/adcodental,https://www.instagram.com/adcodental,,37,,,9,no,
The Center for Oral Surgery of Las Vegas: Dr. Carlos Letelier,"
10115 W Twain Ave, Las Vegas, NV 89147, United States",Central Las Vegas,Las Vegas,+1 702-367-6666,https://www.lasvegasoms.com/,4.9,503,Oral and maxillofacial surgeon,Show open hours for the week,https://www.google.com/maps/place/The+Center+for+Oral+Surgery+of+Las+Vegas:+Dr.+Carlos+Letelier/data=!4m7!3m6!1s0x80c8bf39fbfbaa5b:0x6b43bf07477b8534!8m2!3d36.1220178!4d-115.3134371!16s%2Fg%2F1wb8tzp9!19sChIJW6r7-zm_yIARNIV7Rwe_Q2s?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:23:48.140259,,,,503,,,0,no,Website timeout
Viva Dental,"
840 N Decatur Blvd # H, Las Vegas, NV 89107, United States",Central Las Vegas,Las Vegas,+1 702-432-8482,,4.0,36,Dentist,Show open hours for the week,https://www.google.com/maps/place/Viva+Dental/data=!4m7!3m6!1s0x80c8c19c4bff52ed:0xb354e14c0499fe85!8m2!3d36.1797676!4d-115.2049865!16s%2Fg%2F1tk_pkb5!19sChIJ7VL_S5zByIARhf6ZBEzhVLM?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:24:29.800461,,,,36,,,0,,No website
Allstar Dental,"
737 N Nellis Blvd, Las Vegas, NV 89110, United States",Central Las Vegas,Las Vegas,+1 702-453-2337,,4.4,31,Dentist,Show open hours for the week,https://www.google.com/maps/place/Allstar+Dental/data=!4m7!3m6!1s0x80c8dc9a4e0b2131:0x943862c6a4dd7d89!8m2!3d36.1760639!4d-115.0626252!16s%2Fg%2F1tk6qlsf!19sChIJMSELTprcyIARiX3dpMZiOJQ?authuser=0&hl=en&rclk=1,dentist Northwest Las Vegas NV,2026-03-02T15:24:40.235039,,,,31,,,0,,No website
Eastern Hills Family Dental,"
5905 S Eastern Ave Ste 112, Las Vegas, NV 89119, United States",Central Las Vegas,Las Vegas,+1 702-904-8315,https://dentisteastlasvegas.com/,4.8,540,Dentist,Show open hours for the week,https://www.google.com/maps/place/Eastern+Hills+Family+Dental/data=!4m7!3m6!1s0x80c8c567a1bc2b8f:0x36586a5466949e98!8m2!3d36.0819201!4d-115.1195258!16s%2Fg%2F1td6myh1!19sChIJjyu8oWfFyIARmJ6UZlRqWDY?authuser=0&hl=en&rclk=1,dentist East Las Vegas NV,2026-03-02T15:26:58.865630,https://www.facebook.com/easternhillslv,https://www.instagram.com/easternhillsfamilydentallv,,540,6,,10,yes,Has online booking; Large team (6 doctors); Has online booking
Smile Más Dental - Boulder Highway,"
5230 Boulder Hwy # 130, Las Vegas, NV 89122, United States",Central Las Vegas,Las Vegas,+1 725-696-9774,https://www.smilemasdental.com/,4.8,1065,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smile+M%C3%A1s+Dental+-+Boulder+Highway/data=!4m7!3m6!1s0x80c8daed4e5be195:0x9270b2e471dbecee!8m2!3d36.1078708!4d-115.0609633!16s%2Fg%2F1tm12wsz!19sChIJleFbTu3ayIAR7uzbceSycJI?authuser=0&hl=en&rclk=1,dentist East Las Vegas NV,2026-03-02T15:27:19.241415,https://www.facebook.com/smilemasdental,https://www.instagram.com/smilemasdental,,1065,9,,10,yes,Has online booking; Large team (9 doctors); Has online booking
Ace Dental,"
5516 Boulder Hwy # 2A, Las Vegas, NV 89122, United States",Central Las Vegas,Las Vegas,+1 702-547-2231,http://www.ace1dental.com/,4.8,222,Dentist,Show open hours for the week,https://www.google.com/maps/place/Ace+Dental/data=!4m7!3m6!1s0x80c8da8ec91cd075:0xdbfcab8d516f9f2!8m2!3d36.1010389!4d-115.0543103!16s%2Fg%2F1thbwyqd!19sChIJddAcyY7ayIAR8vkW1bjKvw0?authuser=0&hl=en&rclk=1,dentist East Las Vegas NV,2026-03-02T15:29:02.571209,http://www.facebook.com/acedentallv,,,222,6,,7,no,Large team (6 doctors); Facebook only; No SSL
iCare Dental,"
4301 S Nellis Blvd, Las Vegas, NV 89121, United States",Central Las Vegas,Las Vegas,+1 702-456-8118,,4.6,74,Dentist,Show open hours for the week,https://www.google.com/maps/place/iCare+Dental/data=!4m7!3m6!1s0x80c8daebfbf00473:0x783af1e66767da5f!8m2!3d36.1112029!4d-115.064813!16s%2Fg%2F11bbrgxz4n!19sChIJcwTw--vayIARX9pnZ-bxOng?authuser=0&hl=en&rclk=1,dentist East Las Vegas NV,2026-03-02T15:29:08.773986,,,,74,,,0,,No website
Smile Haven Family Dentistry,"
4045 S Eastern Ave, Las Vegas, NV 89119, United States",Central Las Vegas,Las Vegas,+1 702-892-9878,https://www.facebook.com/pages/category/General-Dentist/Smile-Haven-Family-Dentistry-197161080314462/,4.7,68,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smile+Haven+Family+Dentistry/data=!4m7!3m6!1s0x80c8c4e01598f03b:0x2d7825fbebe845bc!8m2!3d36.1157674!4d-115.1197183!16s%2Fg%2F1vsprsjr!19sChIJO_CYFeDEyIARvEXo6_sleC0?authuser=0&hl=en&rclk=1,dentist East Las Vegas NV,2026-03-02T15:29:49.875042,,,,68,,,9,no,No social media
Premier Dental Care,"
220 E Horizon Dr, Henderson, NV 89015, United States",Henderson,Las Vegas,+1 702-565-0000,https://www.vegastoothdoctor.com/,4.9,703,Dentist,Show open hours for the week,https://www.google.com/maps/place/Premier+Dental+Care/data=!4m7!3m6!1s0x80c8d41a88439955:0x48a75ed770696203!8m2!3d36.0128479!4d-114.9845046!16s%2Fg%2F1w2yzq_j!19sChIJVZlDiBrUyIARA2JpcNdep0g?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:40:14.823200,https://www.facebook.com/premierdentalcarehenderson,https://www.instagram.com/premierdental,,703,15,,10,yes,Has online booking; Large team (15 doctors); Has online booking
Dentist Henderson NV | Vibrant Dental,"
1525 W Warm Springs Rd #100, Henderson, NV 89014, United States",Henderson,Las Vegas,+1 702-454-0818,https://dentistinhendersonnv.com/,4.9,541,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentist+Henderson+NV+%7C+Vibrant+Dental/data=!4m7!3m6!1s0x80c8d056d8333d4d:0x44797a2c67cdeedb!8m2!3d36.0558184!4d-115.0516281!16s%2Fg%2F1tcv1qpn!19sChIJTT0z2FbQyIAR2-7NZyx6eUQ?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:40:51.383542,https://www.facebook.com/tr,https://www.instagram.com/vibrantdentallasvegas,,541,21,,9,no,Large team (21 doctors)
Black Mountain Dental,"
1475 W Horizon Ridge Pkwy #100, Henderson, NV 89012, United States",Henderson,Las Vegas,+1 725-900-0655,https://www.blackmountaindental.com/?utm_campaign=gmb,4.9,343,Dentist,Show open hours for the week,https://www.google.com/maps/place/Black+Mountain+Dental/data=!4m7!3m6!1s0x80c8d41a08bc978d:0x79da5d3a59ea06b7!8m2!3d36.0203323!4d-115.0500717!16s%2Fg%2F1tnss645!19sChIJjZe8CBrUyIARtwbqWTpd2nk?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:41:16.555161,https://www.facebook.com/blackmountaindental,,,343,9,,9,no,Large team (9 doctors); Facebook only
Sunset Dental & Orthodontics,"
1351 W Sunset Rd Suite 100, Henderson, NV 89014, United States",Henderson,Las Vegas,+1 702-550-1147,https://sunsetdentalhenderson.com/,4.7,793,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sunset+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x80c8d0f6458926ad:0x23be63e05be314!8m2!3d36.063209!4d-115.0446066!16s%2Fg%2F11cllht99x!19sChIJrSaJRfbQyIARFONb4GO-IwA?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:41:51.340629,https://www.facebook.com/tr,https://www.instagram.com/theforeversmile,https://www.tiktok.com/@aforeversmile,793,2,,9,no,
Amber Hills Dental,"
771 E Horizon Dr #176, Henderson, NV 89015, United States",Henderson,Las Vegas,+1 702-357-5424,https://www.amberhillsdental.com/,4.8,328,Dentist,Show open hours for the week,https://www.google.com/maps/place/Amber+Hills+Dental/data=!4m7!3m6!1s0x80c8d431246e9edf:0x7f721ba82c593757!8m2!3d36.0133163!4d-114.9600983!16s%2Fg%2F11c37j2myb!19sChIJ355uJDHUyIARVzdZLKgbcn8?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:43:02.747254,https://www.facebook.com/tr,,,328,3,,9,no,Facebook only
West Henderson Dental & Orthodontics,"
3520 St Rose Pkwy # 100, Henderson, NV 89052, United States",Henderson,Las Vegas,+1 702-805-0701,https://westhendersondental.com/,4.9,518,Dentist,Show open hours for the week,https://www.google.com/maps/place/West+Henderson+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x80c8cf96b4ed007f:0x67c21083f3e73c62!8m2!3d35.9875714!4d-115.1427009!16s%2Fg%2F11r9lt4cyh!19sChIJfwDttJbPyIARYjzn84MQwmc?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:47:32.104605,https://www.facebook.com/WestHenderosonDentalOrthodontics,https://www.instagram.com/westhendersondentalortho,,518,14,,10,yes,Has online booking; Large team (14 doctors); Has online booking
Dentist Henderson NV | Vibrant Dental,"
2520 Anthem Village Dr #100, Henderson, NV 89052, United States",Henderson,Las Vegas,+1 702-454-7704,https://dentistinhendersonnv.com/,5.0,449,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentist+Henderson+NV+%7C+Vibrant+Dental/data=!4m7!3m6!1s0x80c8cd3f37cb43af:0xf82f93399bee2977!8m2!3d35.9794233!4d-115.0980562!16s%2Fg%2F11glf3p63y!19sChIJr0PLNz_NyIARdynumzmTL_g?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:47:39.452595,https://www.facebook.com/tr,https://www.instagram.com/vibrantdentallasvegas,,449,21,,9,no,Large team (21 doctors)
Dentists of West Henderson,"
3531 Volunteer Blvd Ste 120, Henderson, NV 89044, United States",Henderson,Las Vegas,+1 702-803-1275,https://www.dentistsofwesthenderson.com/?sc_cid=GBP%3AO%3AGP%3A63%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MzI0NTk4ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5.0,585,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentists+of+West+Henderson/data=!4m7!3m6!1s0x80c8cd4d6c4bacef:0xc1937c2d5dee8656!8m2!3d35.9596346!4d-115.1433728!16s%2Fg%2F11sc_w6631!19sChIJ76xLbE3NyIARVobuXS18k8E?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:48:01.291897,,,,585,,,2,no,No social media; No mobile viewport; Thin content
Henderson Dental Group,"
545 Marks St Ste 100, Henderson, NV 89014, United States",Henderson,Las Vegas,+1 702-425-3697,https://www.hendersondentalgroup.com/?sc_cid=GBP%3AO%3AGP%3A187%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTEwMjc3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.7,731,Dentist,Show open hours for the week,https://www.google.com/maps/place/Henderson+Dental+Group/data=!4m7!3m6!1s0x80c8d0f079fb93eb:0x53a5825d0565131f!8m2!3d36.062055!4d-115.036733!16s%2Fg%2F1tdh44c1!19sChIJ65P7efDQyIARHxNlBV2CpVM?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:53:23.169442,,,,731,,,2,no,No social media; No mobile viewport; Thin content
Henderson Family Dental,"
537 S Boulder Hwy, Henderson, NV 89015, United States",Henderson,Las Vegas,+1 702-564-2526,https://www.hendersonfamilydental.com/,4.8,211,Dentist,Show open hours for the week,https://www.google.com/maps/place/Henderson+Family+Dental/data=!4m7!3m6!1s0x80c8d698eb2716d1:0x61eb8651c165605d!8m2!3d36.0311635!4d-114.9737584!16s%2Fg%2F1tmbwdb_!19sChIJ0RYn65jWyIARXWBlwVGG62E?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:53:30.510748,,,,211,,,0,no,Website error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://w
Henderson Modern Dentistry,"
366 W Lake Mead Pkwy Ste 100, Henderson, NV 89015, United States",Henderson,Las Vegas,+1 702-464-3090,https://www.hendersonmoderndentistry.com/?sc_cid=GBP%3AO%3AGP%3A238%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTEwMjgxMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,428,Dentist,Show open hours for the week,https://www.google.com/maps/place/Henderson+Modern+Dentistry/data=!4m7!3m6!1s0x80c8d6b46c8b833d:0xa46394ce9073dbe!8m2!3d36.0367107!4d-114.9945838!16s%2Fg%2F113k8k1q0!19sChIJPYOLbLTWyIARvj0H6Uw5Rgo?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:53:52.753659,,,,428,,,2,no,No social media; No mobile viewport; Thin content
Dentists of Henderson,"
10 E Horizon Ridge Pkwy, Henderson, NV 89002, United States",Henderson,Las Vegas,+1 702-420-2467,https://www.dentistsofhenderson.com/?sc_cid=GBP%3AO%3AGP%3A1092%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_NjAxOTU2ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,380,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentists+of+Henderson/data=!4m7!3m6!1s0x80c8d523bcc7c94d:0x9da8b7aac919ab16!8m2!3d36.0105019!4d-114.9912397!16s%2Fg%2F11khy09d76!19sChIJTcnHvCPVyIARFqsZyaq3qJ0?authuser=0&hl=en&rclk=1,dentist Henderson NV,2026-03-02T15:57:13.216343,,,,380,,,2,no,No social media; No mobile viewport; Thin content
