segment,segment_name,name,city,phone,website,rating,review_count,site_score,facebook_url,instagram_url,easy_url,easy_score,doctor_count,google_maps_url,comments
2,"Warm Digital, No Proof","פרופ' שלמה קלדרון, מומחה לניתוחי פה ולסתות",תל אביב,03-546-2212,http://www.prof-calderon.com/,4.8,10,6,,,,,6,"https://www.google.com/maps/place/%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%A9%D7%9C%D7%9E%D7%94+%D7%A7%D7%9C%D7%93%D7%A8%D7%95%D7%9F,+%D7%9E%D7%95%D7%9E%D7%97%D7%94+%D7%9C%D7%A0%D7%99%D7%AA%D7%95%D7%97%D7%99+%D7%A4%D7%94+%D7%95%D7%9C%D7%A1%D7%AA%D7%95%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4b8c5ec4f35b:0xd1961fcbaba14ed1!8m2!3d32.0884598!4d34.7813829!16s%2Fg%2F1hf4964p1!19sChIJW_PEXoxLHRUR0U6hq8sfltE?authuser=0&hl=iw&rclk=1",Has online booking; Large team (6 doctors); No social media
2,"Warm Digital, No Proof",רופא שיניים בשבת,תל אביב,052-586-1668,http://www.dantedental.co.il/%D7%A8%D7%95%D7%A4%D7%90-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%A9%D7%91%D7%AA,4.7,,8,https://www.facebook.com/drhaled,https://www.instagram.com/smile_place_jaffaly,,,6,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A9%D7%91%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4b785b4799df:0xf37f45d3975f3bd!8m2!3d32.0852998!4d34.7817675!16s%2Fg%2F11gm80bnhk!19sChIJ35lHW3hLHRURvfN1OV30Nw8?authuser=0&hl=iw&rclk=1,Has online booking; Large team (6 doctors)
2,"Warm Digital, No Proof",ד״ר ארווין פאבל רופא שיניים (שוודיה),רעננה,09-744-8855,http://raananadentist.com/,4.7,13,5,,,,,1,https://www.google.com/maps/place/%D7%93%D7%B4%D7%A8+%D7%90%D7%A8%D7%95%D7%95%D7%99%D7%9F+%D7%A4%D7%90%D7%91%D7%9C+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%28%D7%A9%D7%95%D7%95%D7%93%D7%99%D7%94%29%E2%80%AD/data=!4m7!3m6!1s0x151d386ff2bc43c3:0xa849f5c0cb3674c4!8m2!3d32.190487!4d34.875221!16s%2Fg%2F1td6vgth!19sChIJw0O88m84HRURxHQ2y8D1Sag?authuser=0&hl=iw&rclk=1,Has online booking; Single practitioner; No social media
2,"Warm Digital, No Proof","ד""ר חגי נדלר",תל אביב,03-524-4733,http://www.nadlerh.com/,4.7,11,7,,,,,5,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%97%D7%92%D7%99+%D7%A0%D7%93%D7%9C%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b86600a3637:0x27bc090705350f09!8m2!3d32.0796993!4d34.778299!16s%2Fg%2F1vn4k9km!19sChIJNzYKYIZLHRURCQ81BQcJvCc?authuser=0&hl=iw&rclk=1,Has online booking; Large team (5 doctors); No social media
2,"Warm Digital, No Proof","רפואת שיניים בארבע ידיים - פרופ' ארוין וייס | ד""ר מיכל שטיינקלר-דקל - מומחים לשיקום הפה",תל אביב,03-691-6161,https://4hands.dental/,4.6,7,10,https://www.facebook.com/4handsdental/,,https://easy.co.il/page/20303856,9.1,16,https://www.google.com/maps/place/%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%90%D7%A8%D7%91%D7%A2+%D7%99%D7%93%D7%99%D7%99%D7%9D+-+%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%90%D7%A8%D7%95%D7%99%D7%9F+%D7%95%D7%99%D7%99%D7%A1+%7C+%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%9C+%D7%A9%D7%98%D7%99%D7%99%D7%A0%D7%A7%D7%9C%D7%A8-%D7%93%D7%A7%D7%9C+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bf9f218be11:0x2505cb29a352b9f4!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11fpgwwh6c!19sChIJEb4Y8vlLHRUR9LlSoynLBSU?authuser=0&hl=iw&rclk=1,Has online booking; Large team (16 doctors); Facebook only
2,"Warm Digital, No Proof","רוזס קליניק תל אביב - רשת מרפאות ואקדמיה לאסתטיקה רפואית, טיפולי לייזר ויישור שיניים שקוף Roses Clinic TLV Aesthetics & Laser",תל אביב,050-291-8348,http://www.rosesclinic.co.il/,4.6,9,7,https://www.facebook.com/clinicroses/,https://www.instagram.com/reel/DUSZeKmDRWM/,,,,"https://www.google.com/maps/place/%D7%A8%D7%95%D7%96%D7%A1+%D7%A7%D7%9C%D7%99%D7%A0%D7%99%D7%A7+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+-+%D7%A8%D7%A9%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%95%D7%90%D7%A7%D7%93%D7%9E%D7%99%D7%94+%D7%9C%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,+%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%9C%D7%99%D7%99%D7%96%D7%A8+%D7%95%D7%99%D7%99%D7%A9%D7%95%D7%A8+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%A7%D7%95%D7%A3+Roses+Clinic+TLV+Aesthetics+%26+Laser%E2%80%AD/data=!4m7!3m6!1s0x151d4b3988c492bf:0xc9bc64b9d5f145c3!8m2!3d32.0822869!4d34.7801509!16s%2Fg%2F11mbpw5jbc!19sChIJv5LEiDlLHRURw0Xx1blkvMk?authuser=0&hl=iw&rclk=1",Has online booking
2,"Warm Digital, No Proof","ד""ר אמין בוחארי",תל אביב,03-518-0835,https://www.medreviews.co.il/provider/dr-boukhari-amin,4.6,9,10,https://www.facebook.com/%d7%93%d7%a8-%d7%91%d7%95%d7%97%d7%90%d7%a8%d7%99-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%9c%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%94%d7%a4%d7%94-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%9c%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%a4%d7%a0%d7%99%d7%9d-%d7%95%d7%9c%d7%a1%d7%aa%d7%95%d7%aa-362380391252829/,https://www.instagram.com/medreviews/,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9E%D7%99%D7%9F+%D7%91%D7%95%D7%97%D7%90%D7%A8%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4cb152b84775:0x75723aad0c538757!8m2!3d32.0441468!4d34.7575547!16s%2Fg%2F11hzsw30sd!19sChIJdUe4UrFMHRURV4dTDK06cnU?authuser=0&hl=iw&rclk=1,Has online booking
2,"Warm Digital, No Proof",דר מרמור,תל אביב,03-527-9097,http://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/doctorsinfopage/?ItemKeyIndex=F77EFF6E12001A2B762B8C27E106BF59EEE766159322722D3F06A18B19FAEEBC&RequestId=00000000-0000-0000-0001-000000000068,4.6,11,7,,,,,,https://www.google.com/maps/place/%D7%93%D7%A8+%D7%9E%D7%A8%D7%9E%D7%95%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b3b4d3586b3:0x6230e6dcbcbb6eef!8m2!3d32.0851439!4d34.7760297!16s%2Fg%2F11fhnhzsnk!19sChIJs4Y1TTtLHRUR7267vNzmMGI?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof","רופא שיניים בבת ים - ד""ר אוסטרובסקי השתלות וטיפולי שיניים",בת ים,052-912-2882,http://www.implant-center.co.il/,4.6,,7,https://www.facebook.com/implant.center.co.il,,,,6,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D+-+%D7%93%22%D7%A8+%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%95%D7%91%D7%A1%D7%A7%D7%99+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%95%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b38bff051b89:0x1beeea648656cba4!8m2!3d32.0123923!4d34.7520464!16s%2Fg%2F11vpcmrb27!19sChIJiRsF_4uzAhURpMtWhmTq7hs?authuser=0&hl=iw&rclk=1,Has online booking; Large team (6 doctors); Facebook only
2,"Warm Digital, No Proof",כתר נטו,בני ברק,077-230-4865,https://www.keterneto.co.il/,4.6,9,8,,,,,4,https://www.google.com/maps/place/%D7%9B%D7%AA%D7%A8+%D7%A0%D7%98%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4a2074d0cfdf:0xcd372f429997cfc!8m2!3d32.0928878!4d34.8391723!16s%2Fg%2F1td80y33!19sChIJ38_QdCBKHRUR_HyZKfRy0ww?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof","ד""ר חאלד-ד""ר ראבי מרפאת השיניים ברוטשילד 128 פ""ת",פתח תקווה,03-670-9992,https://khaledent.com/,4.6,9,6,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%97%D7%90%D7%9C%D7%93-%D7%93%22%D7%A8+%D7%A8%D7%90%D7%91%D7%99+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A8%D7%95%D7%98%D7%A9%D7%99%D7%9C%D7%93+128+%D7%A4%22%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d37efef05cf1f:0xaa2e402e8c843bde!8m2!3d32.0818082!4d34.8833211!16s%2Fg%2F11q9k9rlgf!19sChIJH88F7-83HRUR3juEjC5ALqo?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof","ד""ר בכר ארז dr behar erez",גבעתיים,03-731-4990,http://drbehar.co.il/,4.5,17,8,https://www.facebook.com/erezbahardentalclinic/,,,,3,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%91%D7%9B%D7%A8+%D7%90%D7%A8%D7%96+dr+behar+erez%E2%80%AD/data=!4m7!3m6!1s0x151d4bb03fbcd813:0xa98111268c2a41af!8m2!3d32.0735661!4d34.8086972!16s%2Fg%2F1v2dh6cd!19sChIJE9i8P7BLHRURr0EqjCYRgak?authuser=0&hl=iw&rclk=1,Has online booking; Facebook only
2,"Warm Digital, No Proof",24 מרפאת שיניים שעות Dr.Serebrinski Roman,בת ים,03-670-4488,http://1dent.co.il/,4.5,10,7,https://vk.com/away.php?utf=1&to=https%3A%2F%2Fwww.facebook.com%2Froman.serebrinski.39,https://www.instagram.com/dr.romanser/,,,2,https://www.google.com/maps/place/24+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%A2%D7%95%D7%AA+Dr.Serebrinski+Roman%E2%80%AD/data=!4m7!3m6!1s0x1502b375fc5f0ca3:0x2fbde87ca54d7a9e!8m2!3d32.0268524!4d34.7469943!16s%2Fg%2F11k9q5g9s3!19sChIJowxf_HWzAhURnnpNpXzovS8?authuser=0&hl=iw&rclk=1,
2,"Warm Digital, No Proof",אל השן,בני ברק,074-700-3300,https://ellashen.com/,4.5,18,8,,,,,,https://www.google.com/maps/place/%D7%90%D7%9C+%D7%94%D7%A9%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4a2fe0162bbb:0x1d6e977bb30a03b6!8m2!3d32.0860721!4d34.8310678!16s%2Fg%2F11hzsvt13k!19sChIJuysW4C9KHRURtgMKs3uXbh0?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof",לוריאן מדיקל בניהול פרופ' עדי לוריאן,תל אביב,,https://lorianmed.com/,4.4,13,10,https://www.facebook.com/LorianMedical/?ti=as,https://www.instagram.com/lorian_med,https://easy.co.il/page/27197276,8.4,,https://www.google.com/maps/place/%D7%9C%D7%95%D7%A8%D7%99%D7%90%D7%9F+%D7%9E%D7%93%D7%99%D7%A7%D7%9C+%D7%91%D7%A0%D7%99%D7%94%D7%95%D7%9C+%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%A2%D7%93%D7%99+%D7%9C%D7%95%D7%A8%D7%99%D7%90%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4b8106a97f09:0xa56ec854c664fa8f!8m2!3d32.079431!4d34.775267!16s%2Fg%2F11s111fxhn!19sChIJCX-pBoFLHRURj_pkxlTIbqU?authuser=0&hl=iw&rclk=1,Has online booking
2,"Warm Digital, No Proof","ד""ר אלינה סגל",רמת גן,03-674-2050,https://dr-alina-segal.co.il/,4.4,7,9,https://www.facebook.com/dr.alina.segal/,,,,8,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9C%D7%99%D7%A0%D7%94+%D7%A1%D7%92%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4a48a6cf6f65:0xb8502b09549988eb!8m2!3d32.0720176!4d34.8290252!16s%2Fg%2F11f3rb4xc1!19sChIJZW_PpkhKHRUR64iZVAkrULg?authuser=0&hl=iw&rclk=1,Has online booking; Large team (8 doctors); Facebook only
2,"Warm Digital, No Proof",בינת השן בני ברק - מרפאות מתקדמות להשתלות שיניים ושיקום הפה,בני ברק,03-777-2074,https://binatclinic.co.il/,4.4,,10,https://www.facebook.com/binatclinic/reviews?locale=he_IL,https://www.instagram.com/binat_hashen/,,,10,https://www.google.com/maps/place/%D7%91%D7%99%D7%A0%D7%AA+%D7%94%D7%A9%D7%9F+%D7%91%D7%A0%D7%99+%D7%91%D7%A8%D7%A7+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%9E%D7%AA%D7%A7%D7%93%D7%9E%D7%95%D7%AA+%D7%9C%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%95%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4ba19134b869:0xb368f0c5b979ec78!8m2!3d32.083688!4d34.8410504!16s%2Fg%2F11q23_5636!19sChIJabg0kaFLHRUReOx5ucXwaLM?authuser=0&hl=iw&rclk=1,Has online booking; Large team (10 doctors)
2,"Warm Digital, No Proof","ד""ר יהודה סגל",פתח תקווה,03-930-7018,https://dr-segal.co.il/,4.4,10,9,https://www.facebook.com/drsegalyehudamonica/,,,,6,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%99%D7%94%D7%95%D7%93%D7%94+%D7%A1%D7%92%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d36735d032b6d:0xd06dbf1917774803!8m2!3d32.0837753!4d34.8857801!16s%2Fg%2F1v_x6t6p!19sChIJbSsDXXM2HRURA0h3Fxm_bdA?authuser=0&hl=iw&rclk=1,Has online booking; Large team (6 doctors); Facebook only
2,"Warm Digital, No Proof","ד""ר ענת בניאל",תל אביב,03-535-5066,http://www.dr-anat.co.il/,4.4,7,7,,,,,3,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A2%D7%A0%D7%AA+%D7%91%D7%A0%D7%99%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b94f1580983:0xc4bb8079ad39776e!8m2!3d32.0853856!4d34.7922243!16s%2Fg%2F11ddwydc94!19sChIJgwlY8ZRLHRURbnc5rXmAu8Q?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof",מרפאת שיניים דניאל דנט המרכז להשתלות שיניים,תל אביב,077-803-9613,https://daniel-dent.co.il/,4.3,11,10,https://www.facebook.com/DanielDentClinic,https://www.instagram.com/dentalclinic_daniel/,https://easy.co.il/page/10098512,8.2,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%A0%D7%99%D7%90%D7%9C+%D7%93%D7%A0%D7%98+%D7%94%D7%9E%D7%A8%D7%9B%D7%96+%D7%9C%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b557f932b15:0x2384af8a7a1c30e1!8m2!3d32.0588034!4d34.7968193!16s%2Fg%2F11fkh7bzby!19sChIJFSuTf1VLHRUR4TAceoqvhCM?authuser=0&hl=iw&rclk=1,Has online booking
2,"Warm Digital, No Proof",גל פיש בלקין - אורתודונטיה,תל אביב,03-696-2550,https://www.galfish.co.il/,4.3,,8,https://www.facebook.com/combar1,https://www.instagram.com/combar/,,,,https://www.google.com/maps/place/%D7%92%D7%9C+%D7%A4%D7%99%D7%A9+%D7%91%D7%9C%D7%A7%D7%99%D7%9F+-+%D7%90%D7%95%D7%A8%D7%AA%D7%95%D7%93%D7%95%D7%A0%D7%98%D7%99%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4b84918de9d1:0xcda94847b4d48149!8m2!3d32.0763501!4d34.7831769!16s%2Fg%2F11hzv4y52w!19sChIJ0emNkYRLHRURSYHUtEdIqc0?authuser=0&hl=iw&rclk=1,Has online booking
2,"Warm Digital, No Proof","ד""ר עקיבא אלעד - מרפאה להשתלות שיניים ואסתטיקה",תל אביב,03-696-9263,https://www.drakivaelad.co.il/,4.2,5,8,https://www.facebook.com/Dr-Akiva-Elad-Dental-and-Implant-Clinic-1195738800443584/,,,,6,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A2%D7%A7%D7%99%D7%91%D7%90+%D7%90%D7%9C%D7%A2%D7%93+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%94+%D7%9C%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4b833143623d:0x5df568e463cf4c4!8m2!3d32.0733929!4d34.7847311!16s%2Fg%2F11h52y5crp!19sChIJPWJDMYNLHRURxPQ8Ro5W3wU?authuser=0&hl=iw&rclk=1,Has online booking; Large team (6 doctors); Facebook only
2,"Warm Digital, No Proof",דוקטור אטרי צ'אק - קליניקה לאסתטיקה רפואית של הפנים והשיניים,תל אביב,03-527-4023,http://www.eteri.co.il/,4.2,5,7,,,,,12,https://www.google.com/maps/place/%D7%93%D7%95%D7%A7%D7%98%D7%95%D7%A8+%D7%90%D7%98%D7%A8%D7%99+%D7%A6%27%D7%90%D7%A7+-+%D7%A7%D7%9C%D7%99%D7%A0%D7%99%D7%A7%D7%94+%D7%9C%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA+%D7%A9%D7%9C+%D7%94%D7%A4%D7%A0%D7%99%D7%9D+%D7%95%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4cb8e7f4b41f:0x49775c388e856130!8m2!3d32.0795839!4d34.7752039!16s%2Fg%2F1t_6jwyc!19sChIJH7T057hMHRURMGGFjjhcd0k?authuser=0&hl=iw&rclk=1,Large team (12 doctors); No social media
2,"Warm Digital, No Proof","מרפאת שיניים ד""ר קפלן",פתח תקווה,03-904-6661,https://www.facebook.com/%D7%93%D7%A8-%D7%93%D7%A0%D7%99%D7%90%D7%9C-%D7%A7%D7%A4%D7%9C%D7%9F-331460657493227/,4.2,19,1,https://www.facebook.com/%D7%93%D7%A8-%D7%93%D7%A0%D7%99%D7%90%D7%9C-%D7%A7%D7%A4%D7%9C%D7%9F-331460657493227/,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A7%D7%A4%D7%9C%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d36726b76b11d:0x9de83d4dbf1bf86c!8m2!3d32.0866218!4d34.8883682!16s%2Fg%2F1v85w6k7!19sChIJHbF2a3I2HRURbPgbv0096J0?authuser=0&hl=iw&rclk=1,Site is just a Facebook page
2,"Warm Digital, No Proof","ד""ר רונן דביר",תל אביב,077-804-4721,http://www.dvironen.co.il/,4.2,14,5,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%95%D7%A0%D7%9F+%D7%93%D7%91%D7%99%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b9114ef8feb:0x1189830ca85022bb!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F1z44xyh17!19sChIJ64_vFJFLHRURuyJQqAyDiRE?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof",דנטל ארט ישראל,בת ים,052-257-5449,https://top-dent.co.il/m/single.php?id=162#,4.1,9,7,,,,,,https://www.google.com/maps/place/%D7%93%D7%A0%D7%98%D7%9C+%D7%90%D7%A8%D7%98+%D7%99%D7%A9%D7%A8%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x1502b333cac65651:0x8e14d14396a2d5be!8m2!3d32.0128328!4d34.742033!16s%2Fg%2F11gy3hj8sv!19sChIJUVbGyjOzAhURvtWilkPRFI4?authuser=0&hl=iw&rclk=1,Has online booking; No social media
2,"Warm Digital, No Proof","ד""ר קוטון אביהו",תל אביב,03-523-2633,http://dr-koton.zapages.co.il/,4.0,13,4,,,https://easy.co.il/page/9126433,8.0,1,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A7%D7%95%D7%98%D7%95%D7%9F+%D7%90%D7%91%D7%99%D7%94%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b8f0c8ab6e3:0x2358cdb6fb83c94a!8m2!3d32.082311!4d34.7819091!16s%2Fg%2F11b6vcm6yt!19sChIJ47aKDI9LHRURSsmD-7bNWCM?authuser=0&hl=iw&rclk=1,Has online booking; Single practitioner; No social media
2,"Warm Digital, No Proof","ד""ר לין הילה - מרפאה לאסתטיקת הפנים והשיניים",תל אביב,077-345-7464,http://drlinn.wixsite.com/home,4.0,4,8,https://www.facebook.com/drlinnhila,,,,3,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%99%D7%9F+%D7%94%D7%99%D7%9C%D7%94+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%94+%D7%9C%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%AA+%D7%94%D7%A4%D7%A0%D7%99%D7%9D+%D7%95%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4be9a98e548f:0x503b53627750f152!8m2!3d32.094355!4d34.793529!16s%2Fg%2F11c54w2272!19sChIJj1SOqelLHRURUvFQd2JTO1A?authuser=0&hl=iw&rclk=1,Has online booking; Facebook only
2,"Warm Digital, No Proof","אספה מרפאת שיניים בע""מ",חולון,03-554-0024,https://www.d.co.il/80007743/32060/,4.0,7,9,https://www.facebook.com/d.co.il,https://www.instagram.com/dapey.zahav/,,,,https://www.google.com/maps/place/%D7%90%D7%A1%D7%A4%D7%94+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A2%22%D7%9E%E2%80%AD/data=!4m7!3m6!1s0x1502b379af6580e9:0xaeb2fa6c9519e439!8m2!3d31.9989933!4d34.7654923!16s%2Fg%2F1tjp9s_q!19sChIJ6YBlr3mzAhUROeQZlWz6sq4?authuser=0&hl=iw&rclk=1,
3b,Reputation Rescue - High Reviews,"רופא שיניים ד""ר קולרמן רוני",תל אביב,03-524-4396,https://kolerman.co.il/,3.9,14,10,https://www.facebook.com/%D7%93%D7%A8-%D7%A8%D7%95%D7%A0%D7%99-%D7%A7%D7%95%D7%9C%D7%A8%D7%9E%D7%9F-%D7%9E%D7%95%D7%9E%D7%97%D7%94-%D7%9C%D7%9E%D7%97%D7%9C%D7%95%D7%AA-%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D-%D7%95%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA-755406174547911/,,https://easy.co.il/page/3407318,8.7,23,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A7%D7%95%D7%9C%D7%A8%D7%9E%D7%9F+%D7%A8%D7%95%D7%A0%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4b85fcf8ef87:0x26c1475a0a6db7c4!8m2!3d32.0810567!4d34.7796497!16s%2Fg%2F1tkf36h3!19sChIJh-_4_IVLHRURxLdtClpHwSY?authuser=0&hl=iw&rclk=1,Has online booking; Large team (23 doctors); Facebook only
3,Reputation Rescue,רופא שיניים בחולון,חולון,,https://www.t.co.il/556-s445-%D7%A8%D7%95%D7%A4%D7%90%D7%99+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%97%D7%95%D7%9C%D7%95%D7%9F.html,3.9,,10,https://www.facebook.com/www.t.co.il/,https://www.instagram.com/topper_il/,,,,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%97%D7%95%D7%9C%D7%95%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x1502b4a8a1f8542b:0xdf69ad3028129324!8m2!3d32.0224689!4d34.7782552!16s%2Fg%2F11fmvl1pm_!19sChIJK1T4oai0AhURJJMSKDCtad8?authuser=0&hl=iw&rclk=1,Has online booking
3,Reputation Rescue,דר' מיכאל מושייב - מרכז רפואי מתקדם להשתלות שיניים בני ברק,בני ברק,053-226-9554,https://drmoshaevmichael.co.il/,3.9,,7,,,,,6,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%9E%D7%99%D7%9B%D7%90%D7%9C+%D7%9E%D7%95%D7%A9%D7%99%D7%99%D7%91+-+%D7%9E%D7%A8%D7%9B%D7%96+%D7%A8%D7%A4%D7%95%D7%90%D7%99+%D7%9E%D7%AA%D7%A7%D7%93%D7%9D+%D7%9C%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A0%D7%99+%D7%91%D7%A8%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4b95c9668515:0xc080cfbbeed53393!8m2!3d32.0912984!4d34.8395321!16s%2Fg%2F11szdy31fw!19sChIJFYVmyZVLHRURkzPV7rvPgMA?authuser=0&hl=iw&rclk=1,Has online booking; Large team (6 doctors); No social media
