segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id
0,Excluded (Chain/Bad),Elevated Auto & Collision,"323 N Loop W, Houston, TX 77008",Houston,Texas,(713) 393-7802,http://www.elevatedautotx.com/,5,170,"Auto body shop, Auto painting, Auto repair shop, Car inspection station, Car repair and maintenance service, Mechanic, Smog inspection station, Vehicle inspection service",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Elevated%20Auto%20%26%20Collision&query_place_id=ChIJ1Q5JJP3HQIYRQRkw0bNKwg0,Greater Heights,yes,auto repair shop,auto_repair,2026-03-11T16:22:18.897Z,ChIJ1Q5JJP3HQIYRQRkw0bNKwg0
1,Leaky Funnel,Trusted Auto Repair AZ,"1706 S 27th Ave, Phoenix, AZ 85009",Phoenix,Arizona,(602) 718-2992,https://trustedautorepairaz.com/,5,1,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8:30 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Trusted%20Auto%20Repair%20AZ&query_place_id=ChIJf7MQUtMRK4cRokwbafn_V7w,Estrella Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:41.559Z,ChIJf7MQUtMRK4cRokwbafn_V7w
1,Leaky Funnel,Car Paint Shop | BAMS Paint and Custom | Complete Auto Repair,"15445 Old Richmond Rd Ste 132, Sugar Land, TX 77498, USA",Houston,TX,(713) 535-0680,https://bamspaintandcustom.com/,5,2,"car_repair, point_of_interest, service, establishment",Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 3:00 PM | Sunday: Closed,https://maps.google.com/?cid=18417992610770400600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Sugar Land, TX",auto_repair,2026-03-11T15:48:37.418024,ChIJpXqbvIHhQIYRWDW9YLLamf8
1,Leaky Funnel,Elias Precision Auto Body & Paint,"1847 E 3rd St suite 115, Tempe, AZ 85288, USA",Phoenix,AZ,(480) 212-3758,https://www.eliasprecisionautobodyandpaint.com/,5,10,"car_repair, service, point_of_interest, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 12:00 – 5:00 PM | Sunday: Closed,https://maps.google.com/?cid=14021952582457962564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Tempe, AZ",auto_repair,2026-03-11T15:49:00.684624,ChIJyYMY47AJK4cRRDDHDpX7l8I
1,Leaky Funnel,Windshield Fitters Auto Glass & Rock Chip Repair,"2220 Pinegate Ste146, Houston, TX 77008",Houston,Texas,(713) 955-8858,http://www.windshieldfitters.com/,4.9,11,"Auto glass shop, Auto glass repair service, Auto window tinting service, Glass repair service",Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Windshield%20Fitters%20Auto%20Glass%20%26%20Rock%20Chip%20Repair&query_place_id=ChIJa_NL-3_HQIYR2CHryr9vrPg,Greater Heights,yes,auto repair shop,auto_repair,2026-03-11T16:22:25.728Z,ChIJa_NL-3_HQIYR2CHryr9vrPg
1,Leaky Funnel,Exklusiv Motorsports,"2001 W Cheryl Dr #3b, Phoenix, AZ 85021",Phoenix,Arizona,(602) 680-7006,http://www.exklusivmotorsports.com/,4.8,12,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Exklusiv%20Motorsports&query_place_id=ChIJRTzJ-w1yK4cRzSEbPBPqU_U,North Mountain Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:48.530Z,ChIJRTzJ-w1yK4cRzSEbPBPqU_U
1,Leaky Funnel,Ricks Auto Repair,"1893 West Campbell Ave, Phoenix, AZ 85015",Phoenix,Arizona,,https://rickscashforcars.com/,4.8,9,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Ricks%20Auto%20Repair&query_place_id=ChIJj1wDRx8TK4cRMKmFE4beJOc,Alhambra,yes,auto repair shop,auto_repair,2026-03-11T16:22:49.666Z,ChIJj1wDRx8TK4cRMKmFE4beJOc
1,Leaky Funnel,Wrench House Garage,"1945 S Texas 6, Houston, TX 77077",Houston,Texas,(832) 840-4097,https://www.wrenchhou.com/,4.7,14,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Wrench%20House%20Garage&query_place_id=ChIJswKaNIzdQIYRdg-Pkz0BloQ,Westside,yes,auto repair shop,auto_repair,2026-03-11T16:22:50.949Z,ChIJswKaNIzdQIYRdg-Pkz0BloQ
1,Leaky Funnel,CEO Auto Mechanic,"1118 E Van Buren St, Phoenix, AZ 85006",Phoenix,Arizona,(602) 810-3400,https://ceoautomechanic.setmore.com/ceo,4.7,12,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 10 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=CEO%20Auto%20Mechanic&query_place_id=ChIJs2u4UWgTK4cRFiNvMW366OU,Garfield,yes,auto repair shop,auto_repair,2026-03-11T16:22:34.756Z,ChIJs2u4UWgTK4cRFiNvMW366OU
1,Leaky Funnel,Ranger auto repair,"3848 W Buchanan St, Phoenix, AZ 85009",Phoenix,Arizona,,http://fb.me/rangersautorepair,4.7,6,Auto repair shop,Monday: 10 AM to 6 PM | Tuesday: 10 AM to 6 PM | Wednesday: 10 AM to 6 PM | Thursday: 10 AM to 6 PM | Friday: 10 AM to 6 PM | Saturday: 10 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Ranger%20auto%20repair&query_place_id=ChIJO1e8JwgUK4cR_ZEi9Hi_PfU,Estrella Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:43.170Z,ChIJO1e8JwgUK4cR_ZEi9Hi_PfU
1,Leaky Funnel,Sunwest auto,"1940 W Cactus Rd, Phoenix, AZ 85029",Phoenix,Arizona,(602) 374-3737,http://sunwestautorepairs.com/,4.7,12,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Sunwest%20auto&query_place_id=ChIJXS1-y3BtK4cRNwjAp2wyoIY,North Mountain Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:47.424Z,ChIJXS1-y3BtK4cRNwjAp2wyoIY
1,Leaky Funnel,Chester's Automotive Repair,"4245 N 7th Ave, Phoenix, AZ 85013",Phoenix,Arizona,(602) 265-6743,http://chestersauto.com/,4.7,15,"Auto repair shop, Auto radiator repair service, Brake shop, Transmission shop, Truck repair shop",Monday: 7:30 AM to 5:30 PM | Tuesday: 7:30 AM to 5:30 PM | Wednesday: 7:30 AM to 5:30 PM | Thursday: 7:30 AM to 5:30 PM | Friday: 7:30 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Chester's%20Automotive%20Repair&query_place_id=ChIJVb6pf-8SK4cR_oSFkRC4-_A,Woodlea,yes,auto repair shop,auto_repair,2026-03-11T16:22:48.530Z,ChIJVb6pf-8SK4cR_oSFkRC4-_A
1,Leaky Funnel,J & O Auto Service,"1017 E Indian School Rd, Phoenix, AZ 85014",Phoenix,Arizona,(602) 413-1744,https://jnoauto.com/,4.7,17,Auto repair shop,Monday: 9:30 AM to 6 PM | Tuesday: 9:30 AM to 6 PM | Wednesday: 9:30 AM to 6 PM | Thursday: 9:30 AM to 6 PM | Friday: 9:30 AM to 6 PM | Saturday: 10 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=J%20%26%20O%20Auto%20Service&query_place_id=ChIJrSLyi_sTK4cRxv2uouT1D28,Encanto Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:49.666Z,ChIJrSLyi_sTK4cRxv2uouT1D28
1,Leaky Funnel,Amak Tires & Auto Parts,"8039 Miley St, Houston, TX 77028",Houston,Texas,(346) 704-3656,http://www.amakinc.com/,4.3,13,"Auto repair shop, Mechanic",Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: 9 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Amak%20Tires%20%26%20Auto%20Parts&query_place_id=ChIJY9E8A7K7QIYRfUFdxM64J_c,Northeast Houston,yes,auto repair shop,auto_repair,2026-03-11T16:22:19.940Z,ChIJY9E8A7K7QIYRfUFdxM64J_c
1,Leaky Funnel,Swift Auto Service,"2612 W Van Buren St, Phoenix, AZ 85009",Phoenix,Arizona,(480) 589-6820,http://www.swiftautoserviceaz.com/appointments,4.3,12,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Swift%20Auto%20Service&query_place_id=ChIJqS578OgTK4cRnkgqvfCY0z0,Estrella Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:41.559Z,ChIJqS578OgTK4cRnkgqvfCY0z0
1,Leaky Funnel,Northwest Houston Auto Glass,"1608 W 22nd St #B, Houston, TX 77008",Houston,Texas,(346) 571-2535,https://houstonautoglassservice.com/,4.2,10,"Auto glass shop, Auto glass repair service",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8:30 AM to 3:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Northwest%20Houston%20Auto%20Glass&query_place_id=ChIJ8e-sU3c1R4YR9lareqmJlkI,Greater Heights,yes,auto repair shop,auto_repair,2026-03-11T16:22:25.728Z,ChIJ8e-sU3c1R4YR9lareqmJlkI
1,Leaky Funnel,Renan Auto Repair,"408 N 35th Ave, Phoenix, AZ 85009",Phoenix,Arizona,(623) 205-8738,https://renanautorepairaz.com/,4.2,5,Auto repair shop,Monday: 8:30 AM to 6 PM | Tuesday: 8:30 AM to 6 PM | Wednesday: 8:30 AM to 6 PM | Thursday: 8:30 AM to 6 PM | Friday: 8:30 AM to 6 PM | Saturday: 8:30 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Renan%20Auto%20Repair&query_place_id=ChIJ-UA4pRATK4cRuyt7C9io4tw,West Phoenix,yes,auto repair shop,auto_repair,2026-03-11T16:22:43.170Z,ChIJ-UA4pRATK4cRuyt7C9io4tw
1,Leaky Funnel,Bdiddy's Mobile Mechanic Service,"3138 Dragonwick Dr, Houston, TX 77045",Houston,Texas,(832) 215-2476,http://bdiddysautoservice.yolasite.com/,4,4,Auto repair shop,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.google.com/maps/search/?api=1&query=Bdiddy's%20Mobile%20Mechanic%20Service&query_place_id=ChIJWaaL0rjrQIYRpA_u6i0a2ig,Central Southwest,yes,auto repair shop,auto_repair,2026-03-11T16:23:06.215Z,ChIJWaaL0rjrQIYRpA_u6i0a2ig
1,Leaky Funnel,Consolidated Auto Service,"321 N 16th St, Phoenix, AZ 85006",Phoenix,Arizona,(602) 780-2820,https://consolidatedauto.com/service?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,4,2,Auto repair shop,Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Consolidated%20Auto%20Service&query_place_id=ChIJw4s2qYINK4cRYj9z71D38QI,Montezuma Heights,yes,auto repair shop,auto_repair,2026-03-11T16:22:39.824Z,ChIJw4s2qYINK4cRYj9z71D38QI
2,Warm Digital,Zariah's Motor Works,"7676 North Fwy Unit 707, Houston, TX 77037",Houston,Texas,(364) 281-9659,http://zariahsmotorworks.wordpress.com/,5,38,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Zariah's%20Motor%20Works&query_place_id=ChIJoeDbD4nHQIYRxWop9V6uNJU,Northside / Northline,yes,auto repair shop,auto_repair,2026-03-11T16:22:16.856Z,ChIJoeDbD4nHQIYRxWop9V6uNJU
2,Warm Digital,Same Day Auto Repair Houston,"2922 1/2 Hillcroft St, Houston, TX 77057",Houston,Texas,(281) 200-5532,http://www.samedayautocare.com/,5,35,"Auto repair shop, Tire shop, Transmission shop",Monday: 8 AM to 7 PM | Tuesday: 8 AM to 7 PM | Wednesday: 8 AM to 7 PM | Thursday: 8 AM to 7 PM | Friday: 8 AM to 7 PM | Saturday: 8 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Same%20Day%20Auto%20Repair%20Houston&query_place_id=ChIJNSqsIADDQIYR_BKzDniopm0,Westside,yes,auto repair shop,auto_repair,2026-03-11T16:23:05.007Z,ChIJNSqsIADDQIYR_BKzDniopm0
2,Warm Digital,CVN Windshield Repair/Replacement,"3603 Glenwood Springs Dr, Kingwood, TX 77345",Kingwood,Texas,(832) 725-2255,https://cvnwindshieldrepair.com/,5,49,Auto glass shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 5 PM | Sunday: 8 AM to 5 PM,https://www.google.com/maps/search/?api=1&query=CVN%20Windshield%20Repair%2FReplacement&query_place_id=ChIJEWx4RWjzPUoRwZCDwr7rm4g,Kingwood,yes,auto repair shop,auto_repair,2026-03-11T16:23:04.994Z,ChIJEWx4RWjzPUoRwZCDwr7rm4g
2,Warm Digital,A and G Automotive,"42212 N 41st Dr #106, Anthem, AZ 85086",Anthem,Arizona,(623) 206-4457,http://www.aandgautollc.com/,5,35,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=A%20and%20G%20Automotive&query_place_id=ChIJ66psjJRjK4cRiLUNiVv4GaE,Anthem,yes,auto repair shop,auto_repair,2026-03-11T16:22:20.194Z,ChIJ66psjJRjK4cRiLUNiVv4GaE
2,Warm Digital,The Juan's Auto Glass,"5745 W Wilshire Dr, Phoenix, AZ 85035",Phoenix,Arizona,(602) 783-4464,https://linktr.ee/thejuansautoglass,5,28,Auto glass shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=The%20Juan's%20Auto%20Glass&query_place_id=ChIJX159WJMVK4cRrRA83gCDvms,Homestead Terrace,yes,auto repair shop,auto_repair,2026-03-11T16:22:27.494Z,ChIJX159WJMVK4cRrRA83gCDvms
2,Warm Digital,Semi Trucks Windshield Replacement,"4149 W Cypress St, Phoenix, AZ 85009",Phoenix,Arizona,(602) 541-9489,https://century-autoglass.com/,5,40,"Auto glass repair service, Auto glass shop, Glass repair service, Window tinting service",Monday: 7 AM to 8 PM | Tuesday: 7 AM to 8 PM | Wednesday: 7 AM to 8 PM | Thursday: 7 AM to 8 PM | Friday: 7 AM to 8 PM | Saturday: 7 AM to 8 PM | Sunday: 7 AM to 8 PM,https://www.google.com/maps/search/?api=1&query=Semi%20Trucks%20Windshield%20Replacement&query_place_id=ChIJo5RrFsUVK4cRuj-P4KozlpI,Village West,yes,auto repair shop,auto_repair,2026-03-11T16:22:29.445Z,ChIJo5RrFsUVK4cRuj-P4KozlpI
2,Warm Digital,Pina's Auto Repair,"3633 W Grant St, Phoenix, AZ 85009",Phoenix,Arizona,(602) 258-4218,http://pinasautorepair.com/,5,20,"Auto repair shop, Mechanic, Oil change service",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Pina's%20Auto%20Repair&query_place_id=ChIJpUItf68TK4cRCH34YdYDJkM,Estrella Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:38.386Z,ChIJpUItf68TK4cRCH34YdYDJkM
2,Warm Digital,Roadrunner Auto Repair,"902 W Hatcher Rd, Phoenix, AZ 85021",Phoenix,Arizona,(602) 550-9110,http://www.roadrunnerautorepair.com/,5,29,Auto repair shop,Monday: 8 AM to 5:30 PM | Tuesday: 8 AM to 5:30 PM | Wednesday: 8 AM to 5:30 PM | Thursday: 8 AM to 5:30 PM | Friday: 8 AM to 5:30 PM | Saturday: 9 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Roadrunner%20Auto%20Repair&query_place_id=ChIJYRnAel1tK4cRWKg-oCwPTC4,Foothill Acres,yes,auto repair shop,auto_repair,2026-03-11T16:22:45.395Z,ChIJYRnAel1tK4cRWKg-oCwPTC4
2,Warm Digital,Mobile Auto Pros,"3120 Pasadena Fwy, Pasadena, TX 77503, USA",Houston,TX,(832) 492-4772,http://www.mobileautopros.us/,5,30,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11854098246186522857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Pasadena, TX",auto_repair,2026-03-11T15:48:25.906421,ChIJnauAlqGZQIYR6ViHmIw3gqQ
2,Warm Digital,Ly Auto Repair,"534 E Huntington Dr, Tempe, AZ 85282, USA",Phoenix,AZ,(209) 361-4903,https://lyautorepair.com/,5,32,"auto_parts_store, car_repair, store, point_of_interest, service, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=14569631422945487753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750851,ChIJUYmS9XsJK4cRiesIAZa6Mco
2,Warm Digital,Apex Collision Center,"6262 N 57th Ave, Glendale, AZ 85301, USA",Phoenix,AZ,(480) 738-9640,https://apexcollisionofficial.com/,5,29,"electronics_store, auto_parts_store, car_repair, service, store, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 12:00 PM | Sunday: Closed,https://maps.google.com/?cid=11399543650789352588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Glendale, AZ",auto_repair,2026-03-11T15:49:16.102449,ChIJxfkc5D1rK4cRjOTbko1QM54
2,Warm Digital,Axis Auto Repair,"2122 Gessner Rd, Houston, TX 77080",Houston,Texas,(713) 485-4379,https://www.axisautorepairs.com/,4.9,31,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Axis%20Auto%20Repair&query_place_id=ChIJzZhIHbvFQIYRcEzFMCmURG4,Northwest Houston,yes,auto repair shop,auto_repair,2026-03-11T16:23:01.722Z,ChIJzZhIHbvFQIYRcEzFMCmURG4
2,Warm Digital,Smart Automotive,"15439 Cave Creek Rd, Phoenix, AZ 85032",Phoenix,Arizona,(602) 788-3669,http://smartautomotive-phoenix.com/,4.9,47,Auto repair shop,Monday: 7 AM to 4 PM | Tuesday: 7 AM to 4 PM | Wednesday: 7 AM to 4 PM | Thursday: 7 AM to 4 PM | Friday: 7 AM to 4 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Smart%20Automotive&query_place_id=ChIJhRDTTPFxK4cRoVQcRuXXf8A,Paradise Valley Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:41.097Z,ChIJhRDTTPFxK4cRoVQcRuXXf8A
2,Warm Digital,Chris' Auto Repair,"2520 E Bell Rd, Phoenix, AZ 85032",Phoenix,Arizona,(602) 971-4991,http://www.chrisautorepairs.com/,4.9,21,"Auto repair shop, Brake shop",Monday: 8 AM to 3 PM | Tuesday: 8 AM to 3 PM | Wednesday: 8 AM to 3 PM | Thursday: 8 AM to 3 PM | Friday: 8 AM to 3 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Chris'%20Auto%20Repair&query_place_id=ChIJq_mvuetxK4cRDgJ9xdcrpXE,Paradise Valley Village,yes,auto repair shop,auto_repair,2026-03-11T16:22:50.296Z,ChIJq_mvuetxK4cRDgJ9xdcrpXE
2,Warm Digital,Automotive Service Center,"1521 Wafer St, Pasadena, TX 77502, USA",Houston,TX,(713) 477-9197,http://automotive-center-pasadena.jany.io/,4.9,38,"car_repair, point_of_interest, service, establishment",Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4428969135809662811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Pasadena, TX",auto_repair,2026-03-11T15:48:25.906320,ChIJIXVv6Z-iQIYRW48anfbbdj0
2,Warm Digital,MCGILL MOBILE AUTO BODY,"4002 Waverly Canyon Ct, Sugar Land, TX 77479, USA",Houston,TX,(832) 901-7623,https://mcgillmobileautobody.voolt.com/,4.9,31,"car_repair, point_of_interest, service, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=2904263937100457630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Sugar Land, TX",auto_repair,2026-03-11T15:48:37.417944,ChIJQWCt_iHlQIYRnqbZ0KkETig
2,Warm Digital,Best Deal Auto Body Shop,"5511 N 51st Ave ste 108 & 109, Glendale, AZ 85301, USA",Phoenix,AZ,(602) 754-8315,https://autobodyshopaz.com/,4.9,48,"car_repair, service, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 6:00 PM,https://maps.google.com/?cid=15175803063373761748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Glendale, AZ",auto_repair,2026-03-11T15:49:16.102313,ChIJU-iwHmhrK4cR1IytNXtIm9I
2,Warm Digital,Karl's Collision Repair,"6721 N 56th Ave, Glendale, AZ 85301, USA",Phoenix,AZ,(623) 931-6092,http://www.karlscollision.com/,4.9,40,"car_repair, service, point_of_interest, establishment",Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=10829857933463707271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Glendale, AZ",auto_repair,2026-03-11T15:49:16.102432,ChIJzdId9hlrK4cRh94MVGliS5Y
2,Warm Digital,T&D BRADLEY AUTO SERVICE LLC,"112 Garrotsville St, Houston, TX 77022",Houston,Texas,(832) 297-8933,http://tdbradleyauto.com/,4.8,39,Auto body shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 10 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=T%26D%20BRADLEY%20AUTO%20SERVICE%20LLC&query_place_id=ChIJR5uEe2i4QIYRKl-Xf5SrsCY,Northside / Northline,yes,auto repair shop,auto_repair,2026-03-11T16:22:19.940Z,ChIJR5uEe2i4QIYRKl-Xf5SrsCY
2,Warm Digital,Northville Auto Care,"514 Northville St, Houston, TX 77037",Houston,Texas,(281) 931-4867,http://northvilleauto.com/,4.8,45,Auto repair shop,Monday: 8:30 AM to 5 PM | Tuesday: 8:30 AM to 5 PM | Wednesday: 8:30 AM to 5 PM | Thursday: 8:30 AM to 5 PM | Friday: 8:30 AM to 5 PM | Saturday: 8:30 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Northville%20Auto%20Care&query_place_id=ChIJU2CfVTPIQIYRYUi5E9HT4Hc,Greater Greenspoint,yes,auto repair shop,auto_repair,2026-03-11T16:22:27.016Z,ChIJU2CfVTPIQIYRYUi5E9HT4Hc
