segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id,review1_name,review1_stars,review1_text,review2_name,review2_stars,review2_text,review3_name,review3_stars,review3_text,review4_name,review4_stars,review4_text,review5_name,review5_stars,review5_text,facebook_url,instagram_url,email
4b,No Website + Good,"AC Racing, Auto Repair Shop","6009 Bissonnet St Suite C, Houston, TX 77081",Houston,Texas,(832) 651-0698,,4.7,56,"Auto repair shop, Auto air conditioning service, Auto body shop, Auto electrical service, Auto wrecker, Car inspection station, Car repair and maintenance service, Smog inspection station",Monday: 8:30 AM to 6:30 PM | Tuesday: 8:30 AM to 6:30 PM | Wednesday: 8:30 AM to 6:30 PM | Thursday: 8:30 AM to 6:30 PM | Friday: 8:30 AM to 6:30 PM | Saturday: 8:30 AM to 6:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=AC%20Racing%2C%20Auto%20Repair%20Shop&query_place_id=ChIJWeK-cIDBQIYR53LMQE3QC_8,Gulfton,no,auto repair shop,auto_repair,2026-03-11T16:23:00.757Z,ChIJWeK-cIDBQIYR53LMQE3QC_8,Empress Eve,1,As a long time customer....I feel very sad about the last few times I got work done here. I kept trying to give him the benefit of doubt because his son is very nice who works for him. THIS MECHANIC IS ALWAYS LYING ABOUT THE FINISH DATE TO …,Darlene Banks,5,Great prices they’re very nice family. They keep their word. My job in had more difficulty but they stuck to the quote.,Taiesha Parker,5,The keep their word. Fix a condenser on my 2011 honda civic n had me out in no time. I would recommend.,Joe Trevino,5,"Joseph and his dad worked on my truck air conditioner immediately upon arrival. Very reasonable price. In 2 hours, I was back on the road. Don't judge this place by appearance. Their work ethic and delivery are awesome!
Joe T.",Sarah McMahan,5,"Noticed a puddle under my car while dropping off a coworker around 6:10pm and did a quick Google search for the nearest open auto shop. I called to verify they were open and could get me in, and despite being about to close, they encouraged …",,,acracing0913@gmail.com
4b,No Website + Good,Poly's Auto Repair LLC,"1636 N 43rd Ave #9, Phoenix, AZ 85009",Phoenix,Arizona,(602) 575-4197,,4.6,56,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Poly's%20Auto%20Repair%20LLC&query_place_id=ChIJ67ClvsYVK4cR3zzToPAN3y4,Maryvale Village,no,auto repair shop,auto_repair,2026-03-11T16:22:22.592Z,ChIJ67ClvsYVK4cR3zzToPAN3y4,George Balderrama,5,I know this Ouner for more than 20 years and always the best price ....Quality Work is been than all the time  i highly recommended for everybody who is looking for a Honest and trust full mechanic Finally everybody can have a mechanic on their side.,MangoDistorted6 _,5,"Fast, reliable, and honest. They showed me how dangerous my suspension really was😅. They torqued everything to spec and replaced the ball joints for a really good price. My car feels better then it ever did …",Savy Miller,1,Shitty attitude and didn’t want to even give me 2 seconds to ask for help with something simple. Terrible,Josue Ortiz,5,I’ve been going to poly for over a decade back when he was even on Glendale. Great guy and fair pricing and taking care of customers.,Henry G,5,"Been using this mechanic at a different location in Glendale for approximately 15 years. Has never let me down, that's what he says gonna do. They're impressed and very knowledgeable mechanic definitely definitely recommend",https://www.facebook.com/polystowing,,contact@uohealthcare.com
4b,No Website + Good,D & E Tire and Auto Service LLC,"10103 Tanner Rd, Houston, TX 77041",Houston,Texas,(713) 690-2982,https://www.facebook.com/D-E-Tire-Auto-Service-LLC-594628987287706/,4.7,55,Auto repair shop,Monday: 7 AM to 7 PM | Tuesday: 7 AM to 7 PM | Wednesday: 7 AM to 7 PM | Thursday: 7 AM to 7 PM | Friday: 7 AM to 7 PM | Saturday: 7 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=D%20%26%20E%20Tire%20and%20Auto%20Service%20LLC&query_place_id=ChIJr5O5pV3FQIYRt2yo7YsBekQ,Carverdale,no,auto repair shop,auto_repair,2026-03-11T16:23:00.439Z,ChIJr5O5pV3FQIYRt2yo7YsBekQ,Allan Sabillon,5,"This is an honest and hardworking shop. I called late in the evening for help, this team took care of my truck that same day. They didnt try to upsale or cashout my bank account with redundant things. They got down to business and straight …",joey Diaz,5,"D &amp; E Tire is truly a hidden gem. For how busy they are, they still managed to get me in and out the same day. The team is honest, knowledgeable, and always friendly. David is always fun to talk with, and Michelle is incredibly kind and …",James Hobbs,5,D &amp; E tire and auto service is a great place. Friendly and Courteous. I brought my Truck in to have the flex plate replaced and they got it fixed in a day. David thank yall again. If anything major needs fixing I will be taking it back.,O. Poulard,5,Quick response. Showed up for a roadside call quickly and they got the job done. Highly recommend.,Randy Treadwell,5,"The people that work here are really friendly and helpful. I have been bringing my personal cars here for years and receiving great service in addition, I bring my Peterbilt work truck in for my oil changes tires, and general maintenance. With 100% satisfaction.",https://www.facebook.com/p/D-E-Tire-Auto-Service-LLC-100054552875950,,dneautoservices@verizon.net
4b,No Website + Good,M B Motors,"2730 E McDowell Rd UNIT 11, Phoenix, AZ 85008",Phoenix,Arizona,(602) 392-0686,,4.9,54,Auto repair shop,Monday: 7:30 AM to 4 PM | Tuesday: 7:30 AM to 4 PM | Wednesday: 7:30 AM to 4 PM | Thursday: 7:30 AM to 4 PM | Friday: 7:30 AM to 4 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=M%20B%20Motors&query_place_id=ChIJuUnhksINK4cRiAdZ5nVKmwo,Encanto Village,no,auto repair shop,auto_repair,2026-03-11T16:22:39.824Z,ChIJuUnhksINK4cRiAdZ5nVKmwo,Lori Vallar,5,"We took our 2016 MB to MB Motors. They were knowledgeable, informative and thorough. The turn around was reasonable and the price was fair.  We highly recommend MB Motors.",Shaq S,5,"I’ve been to MB Motors several times now, and every experience has been top-notch. I have both an older car and a couple of newer ones, and they’ve taken excellent care of all of them. Whether it’s routine maintenance or something more …",Michal,5,"Top-tier service for Mercedes-Benz in Arizona. This place specializes in both modern and classic. Does all my  maintenance &amp; complex repairs.
The team is incredibly knowledgeable, friendly, and genuinely dedicated to …",Summer Baker,5,"It’s a tough feat to have a 5 star ranking on Google, but after our experience with MB Motors, it’s no surprise they have been able to maintain that exceptional status. I contacted this company on a whim yesterday when my Mercedes was …",Janelle Diaz,5,"Phenomenal experience from start to finish! This was my second time taking my car to MB Motors, and once again, they exceeded all expectations. Jamie is absolutely the coolest—professional, knowledgeable, and truly great at managing the …",https://www.facebook.com/people/MB-Motors/61574497561949,,info@mbmotors.com
4b,No Website + Good,Valdez Auto Body,"1134 W Atlanta Ave, Phoenix, AZ 85041",Phoenix,Arizona,(602) 243-6309,https://www.facebook.com/ValdezAutoBody/,4.9,53,Auto body shop,,https://www.google.com/maps/search/?api=1&query=Valdez%20Auto%20Body&query_place_id=ChIJ2Zer7awRK4cRxWlEo29cUWE,South Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:46.804Z,ChIJ2Zer7awRK4cRxWlEo29cUWE,Sonni Lee,5,"After almost a year riding with a broken bumper (May 2023), my kids’ father found Valdez Auto Body, by doing a quick google search and seen the reviews (HUGE THANK YOU TO HIM ALSO), sent them pictures for an estimate, and I was given a …",Jim Gannarelli,5,"I had the back bumper and front passenger fender repaired and painted.  A dent on the back bumper, a small dent and battery acid damage on the front fender.  The car is 11 years old, Valdez matched the paint perfectly and made repairs to be …",Michelle F,5,They did a great job on my car! I was hit by a semi that made too wide of a turn. Robert gave me an estimate really quick and got the work done even quicker! I'll definitely be back if I need anything else done on my vehicles. Thank you!!!,Regina Losee,5,"I bought my car used from a private seller &amp; it had damage to the front bumper, but I didn't mind because I figured I would take it to a body shop. I contacted Valdez Auto Body &amp; Maria was very helpful &amp; had me text her pictures of my car &amp; …",Estrella Cervantez,5,"Writing this review is nowhere near going to be able to express the gratitude I have for Valdez Auto Body. Since the day I called them they were a huge blessings in my life. Valdez Auto Body was amazing and caring about my situation, my …",https://www.facebook.com/ValdezAutoBody,https://www.instagram.com/valdezmobiledetailing_,valdezautobody@gmail.com
4b,No Website + Good,Oasis Auto Repair LLC,"4027 W Orem Dr, Houston, TX 77045",Houston,Texas,(713) 393-7298,,4.6,52,Car repair and maintenance service,Monday: 8:30 AM to 6 PM | Tuesday: 8:30 AM to 6 PM | Wednesday: 8:30 AM to 6 PM | Thursday: 8:30 AM to 6 PM | Friday: 8:30 AM to 6 PM | Saturday: 8:30 AM to 2:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Oasis%20Auto%20Repair%20LLC&query_place_id=ChIJY49ZYtrrQIYRKaqkqofFRTM,Central Southwest,no,auto repair shop,auto_repair,2026-03-11T16:23:03.832Z,ChIJY49ZYtrrQIYRKaqkqofFRTM,Noel Michaca,5,"Great service, efficient, fast and honest. Fair prices and superb quality work. I brought in my Scion Tc after not being able to detect the issue and he narrowed it down to it being a bad alternator throwing off sensor codes. Thankfully, it wasn't a transmission problem. Would definitely recommend to anyone!",Audwin Morris,5,"He's honest, reliable, great individual. He has been my mechanic for over 15yrs. I've never had problem with anything he has done for me or my family. I would DEFINITELY recommend ( Walter) to anyone who really needs a very
knowledgeable . Automobile technician",Antonio Godoy,5,"Oasis Auto Repair: The Cool Oasis for Your Car's AC Troubles

Located at W Orem Dr, Houston, TX 77045, Oasis Auto Repair is an exceptional …",Ann Rossi,5,Work was prompt and well explained even before starting the work. Any questions were fully explained. Wish every place was like this.,Nancy Nick,5,"Walter has been mine and my family's mechanic for over 13 yrs.  He is very knowledgeable, honest and proficient. He can tell you what's wrong with your care without putting on any diagnostic machine and you Can Believe He Knows what he's …",https://www.facebook.com/autocareoasis,,bobbiebrooks@oasisautospatx.com
4b,No Website + Good,SERVICE FIRST AUTO REPAIR,"11017 N 19th Ave, Phoenix, AZ 85029",Phoenix,Arizona,(602) 788-7833,,4.8,51,Auto repair shop,Monday: 8 AM to 5:30 PM | Tuesday: 8 AM to 5:30 PM | Wednesday: 8 AM to 5:30 PM | Thursday: 8 AM to 5:30 PM | Friday: 8 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=SERVICE%20FIRST%20AUTO%20REPAIR&query_place_id=ChIJM_oiOQ1yK4cRoV95ATb40CI,North Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:45.396Z,ChIJM_oiOQ1yK4cRoV95ATb40CI,Odalis Vazquez,1,"Poor customer service , overpriced , refused service because the price was outrageous !!! Still paid $100 and my A/C is still not working . 228.98 for oil change &amp; refrigerant . Glad I only paid $100 but still got screwed!! Don’t recommend 👎🏼 …",Karen Harlan,5,I have been bringing my vehicle to here since 2020. I have received nothing but excellent service. I trust them with my vehicle and I am confident with their work.,Matthew S,5,"Great experience.  This place knows the vintage cars, honest and friendly. Highly recommended.",Maria Klinckhardt,5,Excellent service at all.times. We  trust them a lot when it comes to our vehicle problems.  We don't  go anywhere.  There Honesty and excellence  service is  over the top.   We  absolutely  recommend   there best.,Urban Desert News Service,5,"Incredible service, very fair pricing and quality repair work. John has been servicing all of my company vehicles as well as my personal vehicles for years. He takes pride in ensuring that any job, big or small is done right the first time. …",,,Phoenixprecisionauto@gmail.com
4b,No Website + Good,Rodriguez Auto Body,"18 N Brooks, Mesa, AZ 85201, USA",Phoenix,AZ,(480) 275-6593,,4.8,50,"car_repair, service, point_of_interest, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 10:00 AM – 3:00 PM | Sunday: Closed,https://maps.google.com/?cid=10582176994398130905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto body shop Mesa, AZ",auto_repair,2026-03-11T15:49:08.070031,ChIJDbXOIhkIK4cR2VJp3ehx25I,joan santos,5,"Chris, Guadalupe and team did amazing job repairing my 2014 VW Jetta with only 40k miles manual transmission! …",Sean Marban,5,We brought the car to one of the big body shops and they literally wanted 3 times as much as Dynamic Body and Paint quoted us. The car looks amazing and they worked very quickly. 6/5 stars!!,Jonathan Gaxiola,5,I took my Hyundai Sonata in for an insurance claim. I worked with Joel and he took my car that same day. He dealt with my insurance directly and just called me when the car was ready. Made the whole process painless and simple. He even …,ball 762,5,"I was looking for a reasonably priced body shop to get a damaged bumper and fender repaired on my baby. I stopped by here last minute on a Saturday and was given a very competitive quote. Come Monday, I dropped the car off. Mid week, around …",Cam,1,"They do ok work but smooth criminals, at first told us THEY WOULD NOT CHARGE FOR STORAGE. Well they went behind our back and told us a different Total on Friday, then the Monday when they actually received the check.. At some point the …",https://www.facebook.com/RodriguezAutoBodyLLC,,rodrigueztireshop94@gmail.com
4b,No Website + Good,M.B. Auto Body,"9650 N Cave Creek Rd, Phoenix, AZ 85020",Phoenix,Arizona,(602) 723-8350,,5,48,Auto body shop,Monday: 8:30 AM to 5:30 PM | Tuesday: 8:30 AM to 5:30 PM | Wednesday: 8:30 AM to 5:30 PM | Thursday: 8:30 AM to 5:30 PM | Friday: 8:30 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=M.B.%20Auto%20Body&query_place_id=ChIJJQ3RB3htK4cRis4hVQ9VhEA,North Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:51.509Z,ChIJJQ3RB3htK4cRis4hVQ9VhEA,Pro Racer,5,MARCO and his team quoted me a price 50% lower than 2 other body shops i visited to get my driver's door on my 2008 Chrysler 300 SRT refinished and painted the original OEM pearlescent black along with blending the paint job to the front …,Rodney Chavez,5,I took my car to MB Auto body and dealt with Marcos the owner.  He was so professional I cannot believe what an amazing job he did.  My car had a dent in the trunk and the hood was scratched up from just being driven out on the highway as …,Pauline Datingaling,5,"I asked Marco to repair my car after a bad accident and he gave me such a nice price, I can't even express how well he did the job on my car. It was finished in 2 weeks, even a little less. But it's a wonderfully honest and skilled body …",Joel Partida,5,"The shop was recommended to me by a friend who had his daughter's vehicle repaired there.  My vehicle was wrecked and the worst case about it is that it was a hit and run, so I got stuck with the claim and paying my deductible.  Well I am …",Genaro Cruz,5,"Outstanding job on my 2014 Hyundai Elantra GT! It looks brand new after his work, and I couldn’t be happier. The price he quoted was very reasonable, and his professionalism was top-notch. I’ll definitely be returning. Highly recommend!",,https://www.instagram.com/raintree_auto_body_inc,info@onestopcollisionrepair.com
4b,No Website + Good,BT Used Auto Sales & Repairs,"8939 Veterans Memorial Dr, Houston, TX 77088",Houston,Texas,(281) 741-3253,https://www.facebook.com/bwerksautorepair/,4.8,48,"Auto repair shop, Auto tune up service, Brake shop, Car dealer, Car inspection station, Oil change service",Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: 9 AM to 1 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=BT%20Used%20Auto%20Sales%20%26%20Repairs&query_place_id=ChIJPcRWEkPIQIYRYQFi2bZnjz0,Acres Home,no,auto repair shop,auto_repair,2026-03-11T16:22:31.958Z,ChIJPcRWEkPIQIYRYQFi2bZnjz0,Lysander Shih,5,Underrated autoshop. Fair pricing. Great service. The people there are just nice. Works quickly and diligently to take care of your automotive needs. Skip the fancy places. They just get the job done.,Phong Ngo,5,"Bryant, Julia and the team at BT used Auto sales &amp; repair assisted in a suspension and transmission replacement in my 2011 Tundra. …",Diana Alvarado,5,Julia and the team did a great job working on my 2012 Nissan Maxima SV. They’re honest &amp; get the job done! Recommend by my boyfriend!,duc nguyen,5,"I was recommended to try this place when my old '96 Jeep Cherokee had transmission issues 15 years ago, and have been a customer here ever since.  Customer service is great, prices are fair, but the best thing is that the  owner, Bryant, …",Alex Tso,5,"Before coming to Bwerks, I went to another auto shop diagnose my car. The entire time I felt uneasy about the whole thing and i was sent away with the problem still existing. I decided to get my car double-checked by Bryant and through …",,,exo@btxglobal.com
4b,No Website + Good,Drive Rite Automotive,"9332 Almeda Genoa Rd, Houston, TX 77075",Houston,Texas,(832) 692-8594,,4.8,46,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Drive%20Rite%20Automotive&query_place_id=ChIJNwsy8BSXQIYRAI_6tNaXiVg,South Belt / Ellington,no,auto repair shop,auto_repair,2026-03-11T16:23:03.831Z,ChIJNwsy8BSXQIYRAI_6tNaXiVg,Long Le,5,"I’ve been driving my car with a broken A/C for a year. Has been worried as I heard it shoud be expensive to replace it. I got referral to Mr. Hoang from a friend. Brought my car in and he made a check up the A/C. He fixed it with ease, and …",Cheryl Smith,5,"Mr Nguyen very sociable and informative every time I visit with all my family’s cars.
Gives us a very budget friendly/fair price!",D Ro,5,"Excellent, honest and great price service. Recommend Drive Rite.",SHTF Van,5,Marlon and Hoang are top notch! Handled my Acura Legend issues swiftly and had me in and out within an hr. Highly recommend this shop,Monica Case,5,"Hoang is an amazing guy with excellent customer service. I stopped in to have my sway bar repaired. He explained to me what the part was for, the danger of not having it replaced, and why it needed to be replaced. Like most male mechanics he didn’t try to get over on me. I would recommend him to anyone needing mechanical services.",https://www.facebook.com/traderiteauto,https://www.instagram.com/drive_rightsrt,webfeedback@drivetime.com
4b,No Website + Good,Almeda Auto,"3420 W Fuqua St, Houston, TX 77045",Houston,Texas,(713) 413-3232,,4.7,46,Auto repair shop,Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: 9 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Almeda%20Auto&query_place_id=ChIJVVUxLQzrQIYRHhuIUDRXt4U,Central Southwest,no,auto repair shop,auto_repair,2026-03-11T16:22:55.052Z,ChIJVVUxLQzrQIYRHhuIUDRXt4U,Vernon Williams,5,The mechanics here helped me out with exceptional speed when I needed my radiator changed! Definitely recommend coming here at a reasonable price.,The Glove Masters,5,Nice management  also the mechanic are good to. Very friendly and honest people,Thelma Jefferson,5,I have had auto repairs at this shop many times.  I haven't had a bad experience.  They are very good at finding out what the problem is and pretty quick at fixing it.  Their prices are fair as well.  I would recommend them.,mo sat,5,Great shop and customer service they fix my engine with fair pricea no problem after 6 months and still running,Thomas Edwards,5,"The employee here are always outstanding, very friendly and willing to work with you everytime....",https://www.facebook.com/p/Almeda-Auto-Parts-100057070225936,https://www.instagram.com/almeda_marketplace,almedapartshoutx@sbcglobal.net
4b,No Website + Good,Ray’s Auto Repair & Carwash,"515 Melbourne St, Houston, TX 77022",Houston,Texas,(346) 543-9577,,4.9,45,Auto repair shop,Monday: 7 AM to 7 PM | Tuesday: 7 AM to 7 PM | Wednesday: 7 AM to 7 PM | Thursday: 7 AM to 7 PM | Friday: 7 AM to 7 PM | Saturday: 7 AM to 7 PM | Sunday: 7 AM to 3 PM,https://www.google.com/maps/search/?api=1&query=Ray%E2%80%99s%20Auto%20Repair%20%26%20Carwash&query_place_id=ChIJYZxL0f7JQIYRbgHh3jeJq6o,Northside,no,auto repair shop,auto_repair,2026-03-11T16:22:13.948Z,ChIJYZxL0f7JQIYRbgHh3jeJq6o,mimi Ramos,5,"Found Ray on google and went based of reviews and im glad I did. Super knowledgeable, attentive, responsive, quick, and very welcoming! All three gentlemen were very helpful. Took my car because of car engine light, spoke to Ray on the …",Mylly,5,Service was incredible! I wish I could give ten stars! Handles customers with integrity and care. It’s hard to come across an honest mechanic these days. You will not regret paying Ray’s Auto Repair a visit. My mom was treated  so well when …,Lee Oliver,5,"Ray is truly one of a kind.

I called him on a Sunday concerned because my car was displaying “Engine Power …",Juan Aguilera,5,Ray was very informative and knowledgeable and very professional. He definitely earned my trust and my business. I can honestly recommend him as your go to mechanic for any repair work &amp; car detailing!  My car feels and looks brand new,Taylor Leigh,5,"Ray is incredibly honest and genuine. Twice he has helped repair my car in times of massive stress and done it with patience, empathy and speed. He does not keep you waiting or in the dark about your vehicle. I will trust him with my car from now on!",,,support@giftly.com
4b,No Website + Good,Russ Automotive,"1701 N Durham Dr, Houston, TX 77008",Houston,Texas,(713) 868-1866,,4.8,44,Auto repair shop,Monday: 8:30 AM to 6 PM | Tuesday: 8:30 AM to 6 PM | Wednesday: 8:30 AM to 6 PM | Thursday: 8:30 AM to 6 PM | Friday: 8:30 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Russ%20Automotive&query_place_id=ChIJG-DuiWzHQIYRumPgtjVmah8,Greater Heights,no,auto repair shop,auto_repair,2026-03-11T16:22:15.959Z,ChIJG-DuiWzHQIYRumPgtjVmah8,Lindsey Cude,5,Russ and his team are amazing! I’ve been a customer for 5+ years and have remained very happy with the level of service. He will explain what is happening with your car (which I really appreciate so I can understand what’s happening) and …,Jon Bush,5,I have brought each of our two older cars here several times. Russ is very knowledgeable and honest. Prices are always fair.,DNVeasey,5,Today (5/29/18) as I was driving home from picking up my son from elementary with my 5Month old off 610 &amp; Durham— my truck began to overheat! I was able to make it to this auto shop! It was extremely HOT outside! The guys I spoke to was …,Joe Martin,5,"As a former race engine mechanic, I know how to pick shops.  The service is of high quality, on time, priced very fairly and Russ and crew are a great bunch. …",Owen Hartz,5,Fixed our alternator belt quickly and at a fair price.  Also gave a muffler shop recommendation that fixed a vibrating component in my exhaust in 20 minutes.  My local go to for sure.,https://www.facebook.com/p/Russ-Automotive-Houston-100068572830487,https://www.instagram.com/russflipswhips,parts@rushautoworks.com
4b,No Website + Good,Manny's Paint and Body Shop,"1633 W Latham St, Phoenix, AZ 85007",Phoenix,Arizona,(602) 253-9457,,4.9,42,Auto body shop,Monday: 8 AM to 3 PM | Tuesday: 8 AM to 3 PM | Wednesday: 8 AM to 3 PM | Thursday: 8 AM to 3 PM | Friday: 8 AM to 1 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Manny's%20Paint%20and%20Body%20Shop&query_place_id=ChIJj4DJNhETK4cRF3YuTKAYN38,Central City,no,auto repair shop,auto_repair,2026-03-11T16:22:44.904Z,ChIJj4DJNhETK4cRF3YuTKAYN38,Christine Perry,5,"I took my dad’s old 1990 Chevy pickup into Manny’s to have it painted and fixed up back to stock, the way it was when my daughter learned to drive in it.  They did an amazing job!  It looks like new and was the perfect 40th birthday present …",Tom Heck,5,"I arrived early to have a headlight module replaced. I was prepared to wait with a book until my scheduled time. They pulled my car in and had it back to in 40 minutes. They originally said it would take around 2 hours. Very impressed with their work and customer service.
Thanks Manny's",Estefani Macias,5,Let me first start off by saying they are so patient and kind! I would bug about my car and they never were rude and explain why it was taking longer than expected. I am floored on what an amazing job they did. My car looks brand new again! …,Paul Esparza,5,"I took my BMW to Mannys and the results were amazing. The car looks brand new, and the service was fast and professional. Highly recommend",Sarah Huggett,5,Manny's is the best auto body shop in the valley! I've taken my car there twice and can't say enough about them! Sal and Lorena make the process stress free and painless (which can be difficult when dealing with insurance). They set up my …,https://www.facebook.com/mannyspaintandbodyshop,,mannyshop1976@hotmail.com
4b,No Website + Good,Daniel Auto Machine Shop,"1307 Johnston St BS1, Houston, TX 77022",Houston,Texas,(713) 697-2002,,4.7,42,Auto machine shop,Monday: 8 AM to 5:30 PM | Tuesday: 8 AM to 5:30 PM | Wednesday: 8 AM to 5:30 PM | Thursday: 8 AM to 5:30 PM | Friday: 8 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Daniel%20Auto%20Machine%20Shop&query_place_id=ChIJy3qu_SC5QIYR0xp7kcSD5HY,Independence Heights,no,auto repair shop,auto_repair,2026-03-11T16:22:21.114Z,ChIJy3qu_SC5QIYR0xp7kcSD5HY,Erick M,5,"Great work by great people, my father has been going here for years, we recommend to anyone. I am 100% satisfied with their work.",Charles Franklin,5,Did a great job on my rebuild Pontiac 400,A M,1,"“Professional and great” until they aren’t. Did 3 heads for 2 different vehicles for me. Both failed with bent valves after he “rebuilt” them. Daniel refused to take responsibility. So yeah, a great shop til they mess up and steal your money.",Deeje,5,"Fantastic machine shop, very good communication, and willing to share their knowledge instead of keeping you at arms length",Jonathan Morgan,5,Made my diesel sailboat head look like new. Removed a completely stuck injector. Daniel and his son very helpful and friendly. And more than fair price,https://www.facebook.com/danielsautorepairtx,https://www.instagram.com/madsweden_daniel,staff@e85cce85cm.com
4b,No Website + Good,Mynar Inspection Auto Center,"8402 Mesa Dr, Houston, TX 77028",Houston,Texas,(713) 635-6296,,4.5,42,"Auto repair shop, Muffler shop, Oil change service, Smog inspection station, Tire shop, Truck repair shop, Used tire shop, Vehicle inspection service",,https://www.google.com/maps/search/?api=1&query=Mynar%20Inspection%20Auto%20Center&query_place_id=ChIJ_5V5I_G6QIYRwToP3ibJggs,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:25.728Z,ChIJ_5V5I_G6QIYRwToP3ibJggs,Willie Phillips,5,"First time going here, and the service was 5 star, never step out of my car(that corona) and we was done in less than 20 minutes. Recommending everyone i know who needs there inspection done.",Gary Y,5,They are always very friendly. I have been coming here for several years. Sweet and simple operation.,Maria R. (Foxy),5,Fast and friendly service. I came here for my last two inspections. Pam and Bubba are great.,Alicia Anderson,5,Very helpful people! Definitely recommend this family owned and operated business.,Pamela sylvester,4,Fair and honest people and good work also family owned since 1983 nice people hard working,https://www.facebook.com/stateinspections,,texasfirstautoinspections@gmail.com
4b,No Website + Good,Deras Auto Repair,"1917 Bingle Rd, Houston, TX 77055",Houston,Texas,(713) 722-8045,,4.9,39,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Deras%20Auto%20Repair&query_place_id=ChIJVVURn0nEQIYRMezOG8p8zjY,Spring Branch Central,no,auto repair shop,auto_repair,2026-03-11T16:23:04.576Z,ChIJVVURn0nEQIYRMezOG8p8zjY,Francisco Arras,5,"Excellent service. Very knowledgeable and honest mechanic.
He will let you know exactly what is going on with your car and give you a good price.",Nacho El Goat,5,Great honest mechanic! Got my timing belt and water pump done here for a great price and great work!,Cuauhtemoc Campos,5,"Have brought mine and my family's vehicles here for several years. Mr.Deras and his team always do quality work at fair prices. As I'm typing, my newly acquired vehicle is in there getting work done. I'm sure I'll be satisfied with the results like I've been for many years.",Tamara Scharck,5,"Mario is a great mechanic and will never RIP you off! He's honest and good at what he does. don't let his little place fool you,  he's worked on my BMW, Jaguar,  my friends Lexus and more!",Frank Oconnor,5,"The Best Macanics , Does a Great job, Very affordable, Family run, You cannot go wrong.",https://www.facebook.com/pages/Deras-Auto-Repair/265951020242360,https://www.instagram.com/alejandra_deras,mobilemechanic2018@outlook.com
