name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
YOUTHFUL YOU SPA SENSATIONS,"
150 B W Thomas Dr Suite 115, Fort Mill, SC 29708, United States",South,Charlotte,+1 704-210-2857,https://yyess.skincaretherapy.net/,4.8,22,Day spa,,https://www.google.com/maps/place/YOUTHFUL+YOU+SPA+SENSATIONS/data=!4m7!3m6!1s0x88538b5c912798db:0xf7e4ac61eb921fd5!8m2!3d35.0537021!4d-81.0077245!16s%2Fg%2F1w9y1t6l!19sChIJ25gnkVyLU4gR1R-S62Gs5Pc?authuser=0&hl=en&rclk=1,med spa Tega Cay SC,2026-03-04T23:34:47.933657,https://www.facebook.com/Youthful-You-Spa-Sensations-704994139513954/notifications,,,22,,,8,no,Facebook only,1,Leaky Funnel,Group,Stale,5yr ago
"Hydrate Medical, IV Hydration Fort Mill","
936 Market St #101, Fort Mill, SC 29708, United States",South,Charlotte,+1 803-560-3098,http://fortmill.hydratemedical.com/,5.0,81,Medical spa,Show open hours for the week,"https://www.google.com/maps/place/Hydrate+Medical,+IV+Hydration+Fort+Mill/data=!4m7!3m6!1s0x885685e9cac0a7e5:0x962d4169a7675c79!8m2!3d35.02868!4d-80.9673671!16s%2Fg%2F11ny37zh0v!19sChIJ5afAyumFVogReVxnp2lBLZY?authuser=0&hl=en&rclk=1",med spa Tega Cay SC,2026-03-04T23:34:54.878276,https://www.facebook.com/hydratemedical,https://www.instagram.com/hydratemedical,,81,4,,8,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Sanctuary Massage and Facial Spa,"
218 Rockmont Dr, Fort Mill, SC 29708, United States",South,Charlotte,+1 803-526-4292,http://sanctuaryfortmill.com/,4.7,153,Spa,Show open hours for the week,https://www.google.com/maps/place/Sanctuary+Massage+and+Facial+Spa/data=!4m7!3m6!1s0x88569003ee1fd4d9:0x65fd8238ed5beadd!8m2!3d35.0598696!4d-80.993761!16s%2Fg%2F11cmsx11hk!19sChIJ2dQf7gOQVogR3epb7TiC_WU?authuser=0&hl=en&rclk=1,med spa Tega Cay SC,2026-03-04T23:35:03.278617,http://www.facebook.com/2008/fbml,http://instagram.com/sanctuaryfortmill,,153,,,8,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,150d ago
Bloom Lash & Med Spa,"
1670 SC-160 Suite 206, Fort Mill, SC 29708, United States",South,Charlotte,+1 980-319-3798,,5.0,1,Esthetics service,Show open hours for the week,https://www.google.com/maps/place/Bloom+Lash+%26+Med+Spa/data=!4m7!3m6!1s0x8856851ce8f6aa77:0xfc9be460f7f39475!8m2!3d35.0325317!4d-80.9675989!16s%2Fg%2F11yy08zk2y!19sChIJd6r26ByFVogRdZTz92Dkm_w?authuser=0&hl=en&rclk=1,med spa Tega Cay SC,2026-03-04T23:35:11.201780,,,,1,,,0,,No website,4,Invisible Good,Group,Fresh,30d ago
Meraki Aesthetics and Wellness,"
342 Patricia Ln Suite 103, Fort Mill, SC 29708, United States",South,Charlotte,,https://www.merakiaestheticsandco.com/,,,,,https://www.google.com/maps/place/Meraki+Aesthetics+and+Wellness/data=!4m7!3m6!1s0x88568f356206aa03:0x11863f0a3d44b8f4!8m2!3d35.0421754!4d-80.9880139!16s%2Fg%2F11ms2g34t8!19sChIJA6oGYjWPVogR9LhEPQo_hhE?authuser=0&hl=en&rclk=1,med spa Tega Cay SC,2026-03-04T23:35:16.455904,https://www.facebook.com/Merakiaestheticsandcompany,https://www.instagram.com/meraki_aestheticsandco,,,1,,10,yes,Has online booking; Single practitioner; Has online booking,5,Digitally Absent,Solo,No reviews,
Aeternum Aesthetics and Wellness,"
Lower Level, 534 Nautical Dr Suite 3, Clover, SC 29710, United States",South,Charlotte,+1 803-866-3223,http://www.aeternumaesthetics.com/,5.0,39,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Aeternum+Aesthetics+and+Wellness/data=!4m7!3m6!1s0x885693cb5374fdf5:0xb7fb23a38f28cbc9!8m2!3d35.1179883!4d-81.0761987!16s%2Fg%2F11jzcg36hs!19sChIJ9f10U8uTVogRycsoj6Mj-7c?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:00.234274,https://www.facebook.com/p/Aeternum-Aesthetics-and-Wellness-100087919251290,https://www.instagram.com/aeternum.aesthetics,,39,,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
Lake Wylie Dermatology,"
264 Latitude Ln Suite 103, Lake Wylie, SC 29710, United States",South,Charlotte,+1 803-906-2100,https://www.lakewyliederm.com/,5.0,61,Medical clinic,Show open hours for the week,https://www.google.com/maps/place/Lake+Wylie+Dermatology/data=!4m7!3m6!1s0x885693f50834803b:0x3c68c24c27339a39!8m2!3d35.1203053!4d-81.0784645!16s%2Fg%2F11wnn101ll!19sChIJO4A0CPWTVogROZozJ0zCaDw?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:08.217716,https://www.facebook.com/profile.php,https://www.instagram.com/lake_wylie_dermatology,https://www.tiktok.com/@lake_wylie_dermatology,61,2,,8,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Freedom Wellness and Hydration,"
1516 Village Harbor Dr, Lake Wylie, SC 29710, United States",South,Charlotte,+1 803-752-4200,https://freedomwellnessandhydration.com/,5.0,54,Alternative medicine practitioner,Open · Closes 6 pm,https://www.google.com/maps/place/Freedom+Wellness+and+Hydration/data=!4m7!3m6!1s0x8f5e28bd02c4d74b:0x918a2e4af7e5d5de!8m2!3d35.1153442!4d-81.0745568!16s%2Fg%2F11pcbwq38x!19sChIJS9fEAr0oXo8R3tXl90ouipE?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:13.868163,,,,54,,,0,no,Website error: Page.goto: net::ERR_ABORTED at https://freedomwell,1,Leaky Funnel,Group,Fresh,7d ago
D Beauty Lab Facial Spa,"
244 Latitude Ln Suite 104, Lake Wylie, SC 29710, United States",South,Charlotte,+1 954-644-0469,https://dbeautylab.glossgenius.com/,5.0,28,Facial spa,Show open hours for the week,https://www.google.com/maps/place/D+Beauty+Lab+Facial+Spa/data=!4m7!3m6!1s0x88d9c3a099e81a5b:0xb04de2ddc2c9e52e!8m2!3d35.1199119!4d-81.0782473!16s%2Fg%2F11qntlrdzl!19sChIJWxromaDD2YgRLuXJwt3iTbA?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:21.309696,https://www.facebook.com/Makeupandhairbydailyn,https://www.instagram.com/dbeautylabllc,,28,,,7,yes,Has online booking; Has online booking; Thin content,1,Leaky Funnel,Group,Recent,9mo ago
NeXtGen Medical LLC,"
4341 Charlotte Hwy Suite 202, Lake Wylie, SC 29710, United States",South,Charlotte,+1 803-992-5864,http://www.nextgenmedicalllc.com/,5.0,40,Medical clinic,Closed · Opens 7 am Thu,https://www.google.com/maps/place/NeXtGen+Medical+LLC/data=!4m7!3m6!1s0x88569bb6abe0c2fb:0x38d984a95f1f1acf!8m2!3d35.115349!4d-81.0542914!16s%2Fg%2F11t9kz4wt4!19sChIJ-8Lgq7abVogRzxofX6mE2Tg?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:27.472477,,,,40,,,7,yes,Has online booking; No social media; No SSL,1,Leaky Funnel,Unknown,Fresh,7d ago
Kneaded Rose Massage and Skin Care Services LLC,"
4341 Charlotte Hwy Ste 201, Lake Wylie, SC 29710, United States",South,Charlotte,+1 704-228-3765,http://www.massagebook.com/biz/kneadedrosellc,5.0,44,Massage spa,Show open hours for the week,https://www.google.com/maps/place/Kneaded+Rose+Massage+and+Skin+Care+Services+LLC/data=!4m7!3m6!1s0x88569a6f27be5ef3:0xfc59c1bdb07c91e0!8m2!3d35.1151405!4d-81.0543269!16s%2Fg%2F11f3z9dxsm!19sChIJ816-J2-aVogR4JF8sL3BWfw?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:37.943366,,,,44,,,2,no,No social media; No SSL; No mobile viewport; Thin content,1,Leaky Funnel,Group,Recent,8mo ago
Rejuvenate,"
4371 Charlotte Hwy #9, Lake Wylie, SC 29710, United States",South,Charlotte,+1 803-610-1420,http://www.rejuvenate4u.com/,4.1,34,Sports massage therapist,Show open hours for the week,https://www.google.com/maps/place/Rejuvenate/data=!4m7!3m6!1s0x8856917b4a36238b:0x46e91c4987130217!8m2!3d35.1153105!4d-81.0548167!16s%2Fg%2F11b76tx5v5!19sChIJiyM2SnuRVogRFwITh0kc6UY?authuser=0&hl=en&rclk=1,medspa Lake Wylie SC,2026-03-04T23:36:43.043461,https://www.facebook.com/rejuvenate4u,https://www.instagram.com/irejuvenation,,34,,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Unknown,Stale,7yr ago
Gray's Anatomy Med Spa,"
502 Cherry Rd Suite 203, Rock Hill, SC 29732, United States",South,Charlotte,+1 803-323-5595,http://www.graysanatomymedspa.com/,4.6,119,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Gray%27s+Anatomy+Med+Spa/data=!4m7!3m6!1s0x8856896d8d0dc477:0x452fe7a861675b65!8m2!3d34.943213!4d-81.0303872!16s%2Fg%2F11js_394x_!19sChIJd8QNjW2JVogRZVtnYajnL0U?authuser=0&hl=en&rclk=1,med spa Rock Hill SC,2026-03-04T23:37:30.522013,https://www.facebook.com/GraysAnatomyMedSpa,https://www.instagram.com/GraysAnatomyMedSpa,,119,,,8,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
Pennington Med Spa,"
1721 Ebenezer Rd #205, Rock Hill, SC 29732, United States",South,Charlotte,+1 803-328-1919,http://penningtonmedspa.com/,4.8,21,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Pennington+Med+Spa/data=!4m7!3m6!1s0x8856893bc2a44b4b:0x53ef72392b17262f!8m2!3d34.9573879!4d-81.0481938!16s%2Fg%2F1thss2hn!19sChIJS0ukwjuJVogRLyYXKzly71M?authuser=0&hl=en&rclk=1,med spa Rock Hill SC,2026-03-04T23:37:36.423314,https://www.facebook.com/PenningtonMedSpa,https://www.instagram.com/penningtonmedspa,https://www.tiktok.com/@pennington.med.sp,21,5,,8,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Palmetto Breeze A Med Spa,"
1563 Health Care Dr, Rock Hill, SC 29732, United States",South,Charlotte,+1 803-329-6030,https://palmettoskinandlasercenter.com/palmetto-breeze-med-spa/,4.3,3,Spa,,https://www.google.com/maps/place/Palmetto+Breeze+A+Med+Spa/data=!4m7!3m6!1s0x885689158ad5ffcf:0x2cda3c4ff4a8f4fa!8m2!3d34.9503899!4d-81.0491041!16s%2Fg%2F12613xj0t!19sChIJz__VihWJVogR-vSo9E882iw?authuser=0&hl=en&rclk=1,med spa Rock Hill SC,2026-03-04T23:37:49.238530,https://www.facebook.com/palmettoskincenter,,,3,4,,10,yes,Has online booking; Facebook only; Has online booking,2,"Warm Digital, No Proof",Group,Aging,2yr 0mo ago
Carolina Aesthetic Co.,"
17232 Lancaster Hwy, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 980-378-8755,http://www.carolinaaestheticco.com/,5.0,13,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Carolina+Aesthetic+Co./data=!4m7!3m6!1s0x885683963d415e21:0x689c2911cf200ad1!8m2!3d35.016464!4d-80.8523492!16s%2Fg%2F11txmysl85!19sChIJIV5BPZaDVogR0QogzxEpnGg?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:40:15.098528,,,,13,,,2,no,No social media; No SSL; No mobile viewport; Thin content,2,"Warm Digital, No Proof",Unknown,Aging,2yr 0mo ago
Ballantyne Medical Associates,"
15640 Don Lochman Ln suite a, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 704-540-1640,http://www.ballantynemedical.com/?utm_source=gmb_auth,4.8,920,Medical group,Show open hours for the week,https://www.google.com/maps/place/Ballantyne+Medical+Associates/data=!4m7!3m6!1s0x88569d19c466555b:0xe1b1e770544d4fe2!8m2!3d35.0594533!4d-80.8498273!16s%2Fg%2F11b7xmbbbv!19sChIJW1VmxBmdVogR4k9NVHDnseE?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:40:20.773483,https://www.facebook.com/BallantyneMedical,https://www.instagram.com/ballantynemedicalassociates,,920,3,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Learn2Renew - Aesthetics - Wellness - Hormone Replacement,"
16147 Lancaster Hwy STE 120, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 704-243-7106,https://learn2renew.com/,5.0,2,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Learn2Renew+-+Aesthetics+-+Wellness+-+Hormone+Replacement/data=!4m7!3m6!1s0x885682deb98878d7:0x781a8bf60a6f3cad!8m2!3d35.0276179!4d-80.849897!16s%2Fg%2F11bw4vdcc2!19sChIJ13iIud6CVogRrTxvCvaLGng?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:40:59.443758,https://www.facebook.com/learn2renew,https://instagram.com/learn2renew,,2,,,8,yes,Has online booking,2,"Warm Digital, No Proof",Group,Aging,2yr 0mo ago
Revive Esthetics,"
17210 Lancaster Hwy suite 404, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 803-820-1661,http://www.revivesthetics.com/,4.9,124,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Revive+Esthetics/data=!4m7!3m6!1s0x885683923620279d:0x4415b84a49cbba2!8m2!3d35.0167643!4d-80.8511997!16s%2Fg%2F11gnrfx7zq!19sChIJnScgNpKDVogRorucpIRbQQQ?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:41:50.961788,https://www.facebook.com/Revivesthetics,https://www.instagram.com/revivesthetics,https://www.tiktok.com/@revivesthetics,124,,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Unknown,Recent,11mo ago
Piedmont Plastic Surgery & Dermatology in Charlotte,"
5815 Blakeney Park Dr STE 100, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 704-542-2220,http://ppsd.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,4.5,656,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/Piedmont+Plastic+Surgery+%26+Dermatology+in+Charlotte/data=!4m7!3m6!1s0x885428030705c1b3:0xb18d2682d19e2e1c!8m2!3d35.0332413!4d-80.8069399!16s%2Fg%2F1tjwjg0v!19sChIJs8EFBwMoVIgRHC6e0YImjbE?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:41:58.656474,https://www.facebook.com/PiedmontPlasticandDerm,https://www.instagram.com/piedmontplasticsurgeryderm,,656,50,,8,no,Large team (50 providers); No SSL,1,Leaky Funnel,Group,Fresh,30d ago
Rogue Revival Wellness,"
14815 Ballantyne Village Way Suite 240 Loft 21, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 803-493-6222,http://www.roguerevivalwellness.com/,5.0,3,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Rogue+Revival+Wellness/data=!4m7!3m6!1s0x88569db15a5eeb1f:0xe4d7c8a6c5152759!8m2!3d35.0535211!4d-80.8518091!16s%2Fg%2F11mzj3hcb2!19sChIJH-teWrGdVogRWScVxabI1-Q?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:42:31.882632,https://www.facebook.com/745506171980465,https://www.instagram.com/rogue_revival_wellness,,3,,,8,yes,Has online booking; No SSL; Has online booking,2,"Warm Digital, No Proof",Group,Fresh,5d ago
Beauty By April-Spring,"
16147 Lancaster Hwy # 110, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 803-372-9208,http://www.vagaro.com/beautybyaprilspring,5.0,54,Permanent make-up clinic,Show open hours for the week,https://www.google.com/maps/place/Beauty+By+April-Spring/data=!4m7!3m6!1s0x88569ff362ec89c5:0x2e67e22389927022!8m2!3d35.0276219!4d-80.8498662!16s%2Fg%2F11gy7hnrdc!19sChIJxYnsYvOfVogRInCSiSPiZy4?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:42:44.560444,https://www.facebook.com/vagaropro,https://www.instagram.com/vagaropro,,54,1,,9,yes,Has online booking; Single practitioner; No SSL; Has online booking,1,Leaky Funnel,Solo,Fresh,14d ago
Center for Facial Plastic and Laser Surgery,"
11220 Elm Ln Ste 101, Charlotte, NC 28277, United States",Central Charlotte,Charlotte,+1 704-543-1110,https://onlyfaces.com/?UTM_source=GBP_listing&UTM_medium=organic&source=gmb,5.0,2,Cosmetic surgeon,Show open hours for the week,https://www.google.com/maps/place/Center+for+Facial+Plastic+and+Laser+Surgery/data=!4m7!3m6!1s0x88569d5b91d44d6b:0x2c980b8f8007afb1!8m2!3d35.0579142!4d-80.817381!16s%2Fg%2F1tls3j_4!19sChIJa03UkVudVogRsa8HgI8LmCw?authuser=0&hl=en&rclk=1,botox Ballantyne Charlotte NC,2026-03-04T23:43:03.092684,https://www.facebook.com/OnlyFacesCharlotte,https://www.instagram.com/onlyfacescharlotte,https://www.tiktok.com/@onlyfaces_drseanfreeman,2,33,,9,no,Large team (33 providers),2,"Warm Digital, No Proof",Group,Stale,5yr ago
LIVE Hydration Spa Fort Mill,"
5525 Arden Mill Dr #104, Fort Mill, SC 29715, United States",South,Charlotte,+1 803-681-0510,https://locations.livehydrationspa.com/sc/fortmill/fort-mill.html,5.0,338,Health spa,Show open hours for the week,https://www.google.com/maps/place/LIVE+Hydration+Spa+Fort+Mill/data=!4m7!3m6!1s0x885685cfc728049b:0x3c64185c8982223a!8m2!3d34.9832846!4d-80.9401334!16s%2Fg%2F11shxhvtzz!19sChIJmwQox8-FVogROiKCiVwYZDw?authuser=0&hl=en&rclk=1,botox Fort Mill SC,2026-03-04T23:44:19.469239,https://www.facebook.com/LiveHydrationSpaFortMill,https://www.instagram.com/livehydrationspafortmill,,338,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
Smiles By Design Dental Spa - Fort Mill,"
1096 Assembly Dr #216, Fort Mill, SC 29708, United States",South,Charlotte,+1 803-548-4899,https://www.baxtervillagedentistry.com/,4.8,193,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smiles+By+Design+Dental+Spa+-+Fort+Mill/data=!4m7!3m6!1s0x8856856ba7353aa7:0x48f8ffc2e8f57770!8m2!3d35.028212!4d-80.96795!16s%2Fg%2F1tj4hrtw!19sChIJpzo1p2uFVogRcHf16ML_-Eg?authuser=0&hl=en&rclk=1,botox Fort Mill SC,2026-03-04T23:44:26.666182,,,,193,8,,9,yes,Has online booking; Large team (8 providers); No social media; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
WDF Aesthetic Plastic Surgery | The Aesthetic Spa at WDF,"
1366 Broadcloth St Suite 101, Fort Mill, SC 29715, United States",South,Charlotte,+1 980-237-6958,http://www.wdfplasticsurgery.com/,4.2,80,Plastic surgery clinic,Show open hours for the week,https://www.google.com/maps/place/WDF+Aesthetic+Plastic+Surgery+%7C+The+Aesthetic+Spa+at+WDF/data=!4m7!3m6!1s0x88569d134ea997f1:0xd67c08eee857c76d!8m2!3d35.0269149!4d-80.9623281!16s%2Fg%2F11g0z1rgsx!19sChIJ8ZepThOdVogRbcdX6O4IfNY?authuser=0&hl=en&rclk=1,botox Fort Mill SC,2026-03-04T23:44:54.561650,,,,80,,,0,no,Website timeout,1,Leaky Funnel,Group,Fresh,30d ago
Functional Health Center Of The Carolinas,"
1674 SC-160, Fort Mill, SC 29708, United States",South,Charlotte,+1 704-625-2994,http://fhccarolinas.com/,4.9,128,Medical clinic,Show open hours for the week,https://www.google.com/maps/place/Functional+Health+Center+Of+The+Carolinas/data=!4m7!3m6!1s0x88568541d03fae6d:0x809c5524b3687e07!8m2!3d35.0324588!4d-80.967819!16s%2Fg%2F11gd39j4vf!19sChIJba4_0EGFVogRB35osyRVnIA?authuser=0&hl=en&rclk=1,botox Fort Mill SC,2026-03-04T23:45:05.059021,https://www.facebook.com/fhccarolinas,https://www.instagram.com/fhccarolinas,,128,7,,6,no,Large team (7 providers); No SSL; Thin content,1,Leaky Funnel,Group,Fresh,14d ago
Nourish Advanced Aesthetics,"
816 Brayden Pkwy Suite 106 Loft 111, Fort Mill, SC 29708, United States",South,Charlotte,+1 803-616-3737,http://www.nourishadvanced.com/,5.0,22,Spa,Show open hours for the week,https://www.google.com/maps/place/Nourish+Advanced+Aesthetics/data=!4m7!3m6!1s0x88569b8d07ac038d:0xd941548ac4cc3232!8m2!3d35.0412543!4d-80.9817364!16s%2Fg%2F11vz7xm9hs!19sChIJjQOsB42bVogRMjLMxIpUQdk?authuser=0&hl=en&rclk=1,botox Fort Mill SC,2026-03-04T23:45:27.091556,https://www.facebook.com/nourishadvancedaesthetics,https://www.instagram.com/nourish_advanced_aesthetics,,22,,,7,yes,Has online booking; No SSL,1,Leaky Funnel,Group,Fresh,120d ago
Advanced Dermatology and Cosmetic Surgery,"
908 Smithfield Wy #101, Fort Mill, SC 29715, United States",South,Charlotte,+1 803-220-2782,https://www.advancedderm.com/locations/south-carolina/fort-mill/908-smithfield-way-ste-101,4.1,53,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/Advanced+Dermatology+and+Cosmetic+Surgery/data=!4m7!3m6!1s0x885685cdd528d89f:0xbae7b923fa6fa366!8m2!3d34.983297!4d-80.9392713!16s%2Fg%2F11sjcxmkz9!19sChIJn9go1c2FVogRZqNv-iO557o?authuser=0&hl=en&rclk=1,botox Fort Mill SC,2026-03-04T23:45:35.201635,https://www.facebook.com/ADCSamerica,https://www.instagram.com/advanceddermandcosmeticsurgery,,53,13,,10,yes,Has online booking; Large team (13 providers); Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
VIO Med Spa,"
9121 Sam Furr Rd Suite 105, Huntersville, NC 28078, United States",North,Charlotte,+1 980-206-4846,https://www.viomedspa.com/locations/huntersville,4.9,105,Medical spa,Show open hours for the week,https://www.google.com/maps/place/VIO+Med+Spa/data=!4m7!3m6!1s0x8856a94f656f0583:0xf611c57750ba2d91!8m2!3d35.4438564!4d-80.8724494!16s%2Fg%2F11y2r8hvm6!19sChIJgwVvZU-pVogRkS26UHfFEfY?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:46:17.529524,https://www.facebook.com/VIOMedSpa,https://www.instagram.com/viomedspa,,105,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
Carolina Age Management Institute,"
16315 Northcross Dr Ste A, Huntersville, NC 28078, United States",North,Charlotte,+1 704-313-5219,https://carolinaagemanagement.com/?utm_source=GBP&utm_medium=organic&utm_campaign=gmb,4.9,853,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Carolina+Age+Management+Institute/data=!4m7!3m6!1s0x8856a923d334a193:0x6a31cc2699233365!8m2!3d35.4382789!4d-80.8707395!16s%2Fg%2F1ptwz8kgm!19sChIJk6E00yOpVogRZTMjmSbMMWo?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:46:36.070786,https://www.facebook.com/cami4you,https://www.instagram.com/cami.northcarolina,,853,9,,10,yes,Has online booking; Large team (9 providers); Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
Elase Medical Spa - Huntersville,"
16639 Birkdale Commons Pkwy #110, Huntersville, NC 28078, United States",North,Charlotte,+1 980-746-9031,https://elase.com/locations/huntersville/?UTM_source=GMB_listing&UTM_medium=organic&utm_campaign=schaumburg,5.0,6,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Elase+Medical+Spa+-+Huntersville/data=!4m7!3m6!1s0x8856a903bcfde589:0xe2b70b9c5381b727!8m2!3d35.4432238!4d-80.8836205!16s%2Fg%2F11ms5_ks_7!19sChIJieX9vAOpVogRJ7eBU5wLt-I?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:46:57.042320,https://www.facebook.com/elasemedspas,https://www.instagram.com/elasespas,https://www.tiktok.com/@elasemedspas,6,6,,10,yes,Has online booking; Large team (6 providers); Has online booking,2,"Warm Digital, No Proof",Group,Fresh,7d ago
Canvas & Glow AesthetIQ,"
9710 Sam Furr Rd UNIT E, Huntersville, NC 28078, United States",North,Charlotte,+1 704-951-4569,http://www.thecanvasandglow.com/,5.0,28,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Canvas+%26+Glow+AesthetIQ/data=!4m7!3m6!1s0x8856a9d704172147:0x56bf360abc635090!8m2!3d35.4414269!4d-80.8623838!16s%2Fg%2F11mrqrly9b!19sChIJRyEXBNepVogRkFBjvAo2v1Y?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:47:09.138248,https://www.facebook.com/share/1CcPH7brue,https://www.instagram.com/thecanvasandglow,https://www.tiktok.com/@canvas.glow.huntersville,28,6,,9,yes,Has online booking; Large team (6 providers); No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
SKYN Elegant Aesthetics,"
9620 Holly Point Dr Suite 200, Huntersville, NC 28078, United States",North,Charlotte,+1 980-306-7596,https://skynelegantaesthetics.com/,4.9,134,Medical spa,Show open hours for the week,https://www.google.com/maps/place/SKYN+Elegant+Aesthetics/data=!4m7!3m6!1s0x885420909e23c411:0x235a813dd59932f6!8m2!3d35.4416936!4d-80.8629048!16s%2Fg%2F11v5jkywhd!19sChIJEcQjnpAgVIgR9jKZ1T2BWiM?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:47:17.789136,https://www.facebook.com/skynelegantaesthetics,https://www.instagram.com/skynelegantaesthetics,https://www.tiktok.com/@skynelegantaesthetics,134,6,,10,yes,Has online booking; Large team (6 providers); Has online booking,1,Leaky Funnel,Group,Fresh,60d ago
Perle Aesthetics,"
9747 Sam Furr Rd Suite A Studio 38, Huntersville, NC 28078, United States",North,Charlotte,+1 704-659-0145,http://www.perleaesthetics.com/,4.9,55,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Perle+Aesthetics/data=!4m7!3m6!1s0x22c5dabd1588a909:0x7825aba83f7acd12!8m2!3d35.4451432!4d-80.8620381!16s%2Fg%2F11sjtfv6tc!19sChIJCamIFb3axSIREs16P6irJXg?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:47:24.965726,,,,55,,,2,no,No social media; No SSL; No mobile viewport; Thin content,1,Leaky Funnel,Group,Recent,12mo ago
Lai’Posh Holistic,"
14212 Statesville Rd suite b9, Huntersville, NC 28078, United States",North,Charlotte,+1 704-274-5322,http://www.laiposh.com/,4.8,41,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Lai%E2%80%99Posh+Holistic/data=!4m7!3m6!1s0x8856a9ce962ab877:0x96fca203e76ea955!8m2!3d35.4118807!4d-80.8538674!16s%2Fg%2F11t60y45bp!19sChIJd7gqls6pVogRValu5wOi_JY?authuser=0&hl=en&rclk=1,med spa Huntersville NC,2026-03-04T23:47:32.047404,,,,41,,,2,no,No social media; No SSL; No mobile viewport; Thin content,1,Leaky Funnel,Unknown,Stale,3yr ago
