name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments
Nashville Pediatric Dentistry,"
130 Seaboard Ln #A-1, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-905-8920,http://www.nashvillekidsdentist.com/,4.9,220,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Nashville+Pediatric+Dentistry/data=!4m7!3m6!1s0x88647c10f79274d9:0x865d89913702d7de!8m2!3d35.9572334!4d-86.8250122!16s%2Fg%2F11b6hr1vwy!19sChIJ2XSS9xB8ZIgR3tcCN5GJXYY?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:01:07.946351,,,,220,3,,7,yes,Has online booking; No social media; No SSL
"Dr. Joe C. Trammell, DDS","
342 Cool Springs Blvd # 102, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-790-8494,http://www.aspengrovedental.com/,5.0,26,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Joe+C.+Trammell,+DDS/data=!4m7!3m6!1s0x88647eb6ea2b5c23:0x98609775ac06fafb!8m2!3d35.9428135!4d-86.8287379!16s%2Fg%2F1tkb5vfz!19sChIJI1wr6rZ-ZIgR-_oGrHWXYJg?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:01:17.076867,,,,26,6,,7,no,Large team (6 doctors); No social media; No SSL
Coyne Oral Surgery and Dental Implant Center,"
122 Cool Springs Blvd, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-0017,http://www.coyneoralsurgery.com/,4.8,263,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Coyne+Oral+Surgery+and+Dental+Implant+Center/data=!4m7!3m6!1s0x88647eb8ce789997:0xf5e4fdcf3af53ee8!8m2!3d35.9409307!4d-86.8367838!16s%2Fg%2F1tdzrwlv!19sChIJl5l4zrh-ZIgR6D71Os_95PU?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:01:31.212635,https://www.facebook.com/coyneoralsurgery,https://www.instagram.com/coyneoralsurgery,,263,8,,8,yes,Has online booking; Large team (8 doctors); No SSL; Has online booking
Sage Dental of Franklin,"
4091 Mallory Ln #118, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-842-5785,https://mysagedental.com/franklin?utm_source=Google&utm_medium=Business_Listing,4.0,47,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sage+Dental+of+Franklin/data=!4m7!3m6!1s0x88647fd33aac177f:0x40092eb1a5660edf!8m2!3d35.9332118!4d-86.8245309!16s%2Fg%2F11y3wnj8gw!19sChIJfxesOtN_ZIgR3w5mpbEuCUA?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:01:39.640516,https://www.facebook.com/mysagedental,https://www.instagram.com/mysagedental,,47,22,,10,yes,Has online booking; Large team (22 doctors); Has online booking
Lee C. Wright DDS PC,"
105 Holiday Ct, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-794-0228,http://leewrightdental.com/,4.7,16,Dentist,Show open hours for the week,https://www.google.com/maps/place/Lee+C.+Wright+DDS+PC/data=!4m7!3m6!1s0x88647f29feaaa5fd:0x1448b0a80f240b4c!8m2!3d35.9166844!4d-86.8273136!16s%2Fg%2F1tftg11x!19sChIJ_aWq_il_ZIgRTAskD6iwSBQ?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:01:46.112079,,,,16,11,,6,yes,Has online booking; Large team (11 doctors); No social media; No SSL; Has online booking
"Cool Springs Laser Dentistry - Kellye Rice, DMD","
1800 Mallory Ln A1, Brentwood, TN 37027, United States",Williamson,Nashville,+1 615-647-9027,https://kellyerice.com/,4.8,371,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Cool+Springs+Laser+Dentistry+-+Kellye+Rice,+DMD/data=!4m7!3m6!1s0x886479567391dce7:0xeb9c8976213cb6d4!8m2!3d35.958536!4d-86.8166722!16s%2Fg%2F1w9y1v8t!19sChIJ59yRc1Z5ZIgR1LY8IXaJnOs?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:01:52.929627,https://www.facebook.com/KellyeRiceDMD,https://www.instagram.com/drknrice,,371,15,,10,yes,Has online booking; Large team (15 doctors); Has online booking
Chad Follis D.D.S.,"
4085 Mallory Ln #116, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-1999,https://www.yourconfidentsmile.com/,5.0,2,Dentist,Show open hours for the week,https://www.google.com/maps/place/Chad+Follis+D.D.S./data=!4m7!3m6!1s0x88647ecafba4fb5f:0x17c7dae1422537a1!8m2!3d35.9362388!4d-86.824235!16s%2Fg%2F1td9fh53!19sChIJX_uk-8p-ZIgRoTclQuHaxxc?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:01:59.070912,https://www.facebook.com/WordPress,https://www.instagram.com/wordpress,https://www.tiktok.com/@wordpress,2,,,4,no,Thin content
Matt M. Lawyer D.D.S.,"
9040 Carothers Pkwy, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-7123,https://carothersparkwaydentistry.com/,5.0,5,Dentist,Show open hours for the week,https://www.google.com/maps/place/Matt+M.+Lawyer+D.D.S./data=!4m7!3m6!1s0x88647932c6c6acf7:0x4e838db1d72a5881!8m2!3d35.9569035!4d-86.8023397!16s%2Fg%2F11ff5m13rc!19sChIJ96zGxjJ5ZIgRgVgq17GNg04?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:02:08.445494,,,,5,2,,8,no,No social media
Little Smiles of Franklin,"
1600 Westgate Cir # 175, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-471-7897,https://littlesmilesoffranklin.com/,4.8,102,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Little+Smiles+of+Franklin/data=!4m7!3m6!1s0x8864799f7ecc1d8b:0x5c5f02e29c64bb2c!8m2!3d35.9671857!4d-86.8028463!16s%2Fg%2F11kpq2xxmd!19sChIJix3Mfp95ZIgRLLtknOICX1w?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:02:19.798605,https://www.facebook.com/tr,,,102,,,9,no,Facebook only
Paige Prather General and Holistic Dentistry,"
3326 Aspen Grove Dr STE 120, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-2151,https://www.airwayandbiologicaldentalcenter.com/,4.6,52,Dentist,Show open hours for the week,https://www.google.com/maps/place/Paige+Prather+General+and+Holistic+Dentistry/data=!4m7!3m6!1s0x88647eb43b12e37b:0x904f067fcd0f4f7b!8m2!3d35.943376!4d-86.8263507!16s%2Fg%2F11fzfl8ylh!19sChIJe-MSO7R-ZIgRe08PzX8GT5A?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:02:25.970897,https://www.facebook.com/tr,https://www.instagram.com/paigeprathersmiles,,52,1,,10,yes,Has online booking; Single practitioner; Has online booking
Dr. Candace B. Settles DDS and Russell Mack DDS,"
1113 Lakeview Dr, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-790-6213,,4.9,35,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Candace+B.+Settles+DDS+and+Russell+Mack+DDS/data=!4m7!3m6!1s0x88647ed5d3b39501:0x263a4c2ad31be04d!8m2!3d35.9194175!4d-86.8265961!16s%2Fg%2F1tdk19_x!19sChIJAZWz09V-ZIgRTeAb0ypMOiY?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:02:36.623412,,,,35,,,0,,No website
Brentwood Pediatric Dentistry,"
95 Seaboard Ln Ste 102, Brentwood, TN 37027, United States",Williamson,Nashville,+1 615-377-3080,https://brentwoodpediatricdentistry.com/locations/pediatric-dentist-brentwood-tn/?utm_source=gbp&utm_medium=organic&utm_campaign=coolsprings&utm_content=listing,4.8,759,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Brentwood+Pediatric+Dentistry/data=!4m7!3m6!1s0x88647bfec9b61cdd:0xe1ce5633caf2a0a1!8m2!3d35.965181!4d-86.818483!16s%2Fg%2F1tnplr5g!19sChIJ3Ry2yf57ZIgRoaDyyjNWzuE?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:02:45.247009,https://www.facebook.com/brentwoodpediatricdentistry,https://www.instagram.com/brentwoodpedsdentistry,,759,1,,9,no,Single practitioner
Franklin Children's Dentistry,"
5000 Longpoint Wy Suite 500, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-656-5544,https://franklinchildrensdentistry.com/,5.0,171,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Franklin+Children%27s+Dentistry/data=!4m7!3m6!1s0x886479bdd7ca3601:0x94eee48a0e5daa24!8m2!3d35.8849357!4d-86.8173945!16s%2Fg%2F11shpl_q61!19sChIJATbK1715ZIgRJKpdDork7pQ?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:02:55.974054,,,,171,,,0,no,Website timeout
Firefly Pediatric Dentistry,"
3000 Stansberry Ln Suite 105, Franklin, TN 37069, United States",Williamson,Nashville,+1 615-236-9150,https://fireflydentistryforkids.com/,5.0,35,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Firefly+Pediatric+Dentistry/data=!4m7!3m6!1s0x88647d88374772c3:0xfdcfcccefc5f71a!8m2!3d35.9733501!4d-86.8346325!16s%2Fg%2F11fsqf1l6w!19sChIJw3JHN4h9ZIgRGvfF78z83A8?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:03:04.716825,https://www.facebook.com/FireflyPediatricDentistry,https://instagram.com/fireflypediatricdentistry,,35,2,,9,no,
Dr. Christopher Torti,"
204 Miller Springs Ct Suite 200, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-595-8070,,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Christopher+Torti/data=!4m7!3m6!1s0x88647f24b57f6805:0xbb87e0e240ca4681!8m2!3d35.9065208!4d-86.8358535!16s%2Fg%2F11sc_yrg8s!19sChIJBWh_tSR_ZIgRgUbKQOLgh7s?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:03:12.508892,,,,1,,,0,,No website
Happy Harpeth Pediatric Dentistry + Orthodontics,"
1201 Liberty Pike #217, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-510-1151,http://happyharpethsmiles.com/,4.9,72,Pediatric dentist,Open · Closes 5 pm,https://www.google.com/maps/place/Happy+Harpeth+Pediatric+Dentistry+%2B+Orthodontics/data=!4m7!3m6!1s0x88647900098bbacb:0x7d96252c0cb04879!8m2!3d35.9224412!4d-86.8159574!16s%2Fg%2F11lcss25bl!19sChIJy7qLCQB5ZIgReUiwDCwlln0?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:03:18.116267,,,,72,4,,7,yes,Has online booking; No social media; No SSL
Settles & Mack DDS,"
1113 Lakeview Dr, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-790-6213,,5.0,8,Dentist,,https://www.google.com/maps/place/Settles+%26+Mack+DDS/data=!4m7!3m6!1s0x88647ed5d3b39501:0x90cbea9b1fd1a400!8m2!3d35.9194175!4d-86.8265961!16s%2Fg%2F1th0z2j4!19sChIJAZWz09V-ZIgRAKTRH5vqy5A?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:03:24.054315,,,,8,,,0,,No website
"Dr. Ben J. Birdwell Jr, DDS","
300 Seaboard Ln #7, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-3180,https://www.coxdentistryoffranklin.com/,4.3,6,Dentist,,"https://www.google.com/maps/place/Dr.+Ben+J.+Birdwell+Jr,+DDS/data=!4m7!3m6!1s0x88647eba9eb08629:0x5c0444a4660c19aa!8m2!3d35.9505061!4d-86.8288164!16s%2Fg%2F1vy7h9jd!19sChIJKYawnrp-ZIgRqhkMZqREBFw?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:03:31.771621,,,,6,23,,8,yes,Has online booking; Large team (23 doctors); No social media
"Dr. Stephen M. Bass, DMD","
1113 Lakeview Dr, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-790-6213,,5.0,3,Dentist,,"https://www.google.com/maps/place/Dr.+Stephen+M.+Bass,+DMD/data=!4m7!3m6!1s0x88647ed5d3b39501:0xab43a9c96dd18913!8m2!3d35.9194175!4d-86.8265961!16s%2Fg%2F1tgh3qjc!19sChIJAZWz09V-ZIgRE4nRbcmpQ6s?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:03:36.901091,,,,3,,,0,,No website
"Paul A Maizan, DMD","
3016 Columbia Ave, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-942-8780,http://franklindentalcare.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,3.9,7,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Paul+A+Maizan,+DMD/data=!4m7!3m6!1s0x88647ffb38817ec7:0x3756a7acc12f6565!8m2!3d35.894604!4d-86.877308!16s%2Fg%2F11j7j9q7pj!19sChIJx36BOPt_ZIgRZWUvwaynVjc?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:03:47.660692,https://facebook.com/440952229360026,,,7,19,,8,yes,Has online booking; Large team (19 doctors); Facebook only; No SSL
Dublin Kyna DDS,"
1000 Meridian Blvd #108, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-8809,,5.0,1,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dublin+Kyna+DDS/data=!4m7!3m6!1s0x8864795b7fab5271:0xa3b81bca18ab86fc!8m2!3d35.95182!4d-86.8068106!16s%2Fg%2F1tykw3lf!19sChIJcVKrf1t5ZIgR_IarGMobuKM?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:03:52.812361,,,,1,,,0,,No website
Dr. Scott Rachels,"
3046 Columbia Ave, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-599-7775,https://www.tristardentalstudio.com/,5.0,5,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Scott+Rachels/data=!4m7!3m6!1s0x88647f95cc155555:0xdef9c7ce8f100f35!8m2!3d35.8939017!4d-86.8782044!16s%2Fg%2F11qgb7kswh!19sChIJVVUVzJV_ZIgRNQ8Qj87H-d4?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:04:00.892144,https://www.facebook.com/TriStarDentalStudio,https://www.instagram.com/tristardentalstudio,,5,9,,9,yes,Has online booking; Large team (9 doctors)
Morris Robert N DDS,"
2215 Hillsboro Rd, Franklin, TN 37069, United States",Williamson,Nashville,+1 615-794-0172,,5.0,7,Dentist,,https://www.google.com/maps/place/Morris+Robert+N+DDS/data=!4m7!3m6!1s0x88647d9edc4efe21:0x1ccd898dcddc42b4!8m2!3d35.9983523!4d-86.8865756!16s%2Fg%2F1tjz42_x!19sChIJIf5O3J59ZIgRtELczY2JzRw?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:04:07.615704,,,,7,,,0,,No website
Hillsboro Orthodontics,"
2020 Fieldstone Pkwy Suite 400, Franklin, TN 37069, United States",Williamson,Nashville,+1 615-591-5995,http://hillsboroortho.com/,4.9,160,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Hillsboro+Orthodontics/data=!4m7!3m6!1s0x88647de070e1dd53:0x6393375ffce1d789!8m2!3d35.9648222!4d-86.8835471!16s%2Fg%2F1td779n3!19sChIJU93hcOB9ZIgRidfh_F83k2M?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:04:18.914969,https://www.facebook.com/pages/Hillsboro-Orthodontics/111293882266690,,,160,3,,8,yes,Has online booking; Facebook only; No SSL
"Premier Endodontics, PLLC","
125 Cool Springs Blvd STE 260, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-224-3670,http://www.premierendotn.com/,5.0,112,Endodontist,Show open hours for the week,"https://www.google.com/maps/place/Premier+Endodontics,+PLLC/data=!4m7!3m6!1s0x88647ebef8bd72db:0x98ef7ab4231feb8c!8m2!3d35.9422466!4d-86.8395615!16s%2Fg%2F11d_9gw7t7!19sChIJ23K9-L5-ZIgRjOsfI7R675g?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:04:24.900139,https://www.facebook.com/premierendotn,,,112,3,,8,no,Facebook only; No SSL
Vaughn J Anthony DDS,"
128 Holiday Ct #111, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-790-9200,,5.0,4,Dentist,Show open hours for the week,https://www.google.com/maps/place/Vaughn+J+Anthony+DDS/data=!4m7!3m6!1s0x88647f2a781b2929:0x3bd6c544c88260d3!8m2!3d35.9174391!4d-86.8252193!16s%2Fg%2F1tdgw3s4!19sChIJKSkbeCp_ZIgR02CCyETF1js?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:04:33.018200,,,,4,,,0,,No website
"Daniel H. Clark, DDS, MD","
3000 Stansberry Ln #101, Franklin, TN 37069, United States",Williamson,Nashville,+1 615-591-0919,https://southernoralfacialsurgery.com/,4.9,127,Oral surgeon,Show open hours for the week,"https://www.google.com/maps/place/Daniel+H.+Clark,+DDS,+MD/data=!4m7!3m6!1s0x88647f2bf906a05b:0x7f2c3f9fc7a6357f!8m2!3d35.9733206!4d-86.8346206!16s%2Fg%2F1wh4glh0!19sChIJW6AG-St_ZIgRfzWmx58_LH8?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:04:45.699130,,,,127,,,4,no,No social media; Thin content
John R Fogaros DDS,"
4085 Mallory Ln #116, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-771-1999,http://www.johnfogarosdds.com/,5.0,5,Dentist,Show open hours for the week,https://www.google.com/maps/place/John+R+Fogaros+DDS/data=!4m7!3m6!1s0x88647ecafba4fb5f:0x1d8275dde197ab3f!8m2!3d35.9363737!4d-86.824124!16s%2Fg%2F1tdw8t4c!19sChIJX_uk-8p-ZIgRP6uX4d11gh0?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:04:52.001504,,,,5,5,,7,no,No social media; No SSL
Dr. Amber Johnson,"
4020 Hughes Crossing #140, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-435-3274,,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Amber+Johnson/data=!4m7!3m6!1s0x886380977876e895:0x9f90f3eb4890dc76!8m2!3d35.8624621!4d-86.8446356!16s%2Fg%2F11rwxfxj4_!19sChIJleh2eJeAY4gRdtyQSOvzkJ8?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:05:01.733845,,,,1,,,0,,No website
"Chris Weber, DDS","
1214 Murfreesboro Rd #210, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-794-2444,https://www.franklinsmiles.com/,5.0,9,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Chris+Weber,+DDS/data=!4m7!3m6!1s0x88647f28515fe2e7:0xa1d1c53de219f052!8m2!3d35.9148611!4d-86.8298659!16s%2Fg%2F1ptvyqcz2!19sChIJ5-JfUSh_ZIgRUvAZ4j3F0aE?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:05:11.220064,https://www.facebook.com/FranklinSmiles,https://www.instagram.com/franklinsmiles,,9,2,,8,no,
OMS Nashville: Oral Surgery & Dental Implants - Franklin,"
329 S Royal Oaks Blvd Suite 204, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-465-0093,https://omsnashville.com/locations/oral-surgeon-franklin-tn/?utm_source=google&utm_medium=organic&utm_campaign=Google_My_Business_Franklin,5.0,14,Oral and maxillofacial surgeon,Show open hours for the week,https://www.google.com/maps/place/OMS+Nashville:+Oral+Surgery+%26+Dental+Implants+-+Franklin/data=!4m7!3m6!1s0x88647f5b117be135:0x48b2b9833afec471!8m2!3d35.907657!4d-86.839651!16s%2Fg%2F11xfj8crsp!19sChIJNeF7EVt_ZIgRccT-OoO5skg?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:05:22.480942,https://www.facebook.com/tr,https://www.instagram.com/omsnashville,,14,,,9,no,
Cool Springs Orthodontics,"
1550 W McEwen Dr Suite 60, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-778-1800,https://coolspringsorthodontics.com/,4.9,111,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Cool+Springs+Orthodontics/data=!4m7!3m6!1s0x88647ecafba4fb5f:0xcd36ad7755ede30d!8m2!3d35.9352714!4d-86.8272018!16s%2Fg%2F1vlk292m!19sChIJX_uk-8p-ZIgRDePtVXetNs0?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:05:29.179978,,,,111,,,0,no,Website timeout
"Dr. Alicia Gordon, DDS","
3016 Columbia Ave, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-794-0402,,5.0,2,Dentist,,"https://www.google.com/maps/place/Dr.+Alicia+Gordon,+DDS/data=!4m7!3m6!1s0x88647f20f2652a0b:0x7afeae03a44862b1!8m2!3d35.8946255!4d-86.8772699!16s%2Fg%2F1vkxm_n6!19sChIJCypl8iB_ZIgRsWJIpAOu_no?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:06:07.232318,,,,2,,,0,,No website
Fowler Orthodontics,"
511 New Hwy 96 W, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-591-4770,http://www.fowlerortho.com/,4.9,93,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Fowler+Orthodontics/data=!4m7!3m6!1s0x88647e3642121735:0xb9e278c970541718!8m2!3d35.9252508!4d-86.8836715!16s%2Fg%2F1v16r0vm!19sChIJNRcSQjZ-ZIgRGBdUcMl44rk?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:06:16.924449,https://www.facebook.com/FowlerOrtho,https://www.instagram.com/fowler_ortho,,93,4,,8,no,No SSL
"Sean Young, DDS, MD","
3000 Stansberry Ln #101, Franklin, TN 37069, United States",Williamson,Nashville,+1 615-591-0919,https://southernoralfacialsurgery.com/,5.0,77,Oral surgeon,Show open hours for the week,"https://www.google.com/maps/place/Sean+Young,+DDS,+MD/data=!4m7!3m6!1s0x88647c10f6064581:0xb788deb6d430efa2!8m2!3d35.9733206!4d-86.8346202!16s%2Fg%2F11clyts545!19sChIJgUUG9hB8ZIgRou8w1LbeiLc?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:06:23.433034,,,,77,,,4,no,No social media; Thin content
Kemp & Rice Orthodontics,"
500 Royal Oaks Ct, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-790-7027,https://www.kempriceortho.com/,4.9,100,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Kemp+%26+Rice+Orthodontics/data=!4m7!3m6!1s0x88647f19dbe6c505:0x9dbc87ffc51d43ed!8m2!3d35.9071827!4d-86.8453277!16s%2Fg%2F1tyzzqw2!19sChIJBcXm2xl_ZIgR7UMdxf-HvJ0?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:06:30.548189,https://www.facebook.com/KempRiceOrtho,https://www.instagram.com/kempriceortho,,100,20,,9,yes,Has online booking; Large team (20 doctors); Has online booking
Cox Orthodontics,"
100 Covey Dr # 301, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-794-0698,https://evancoxorthodontics.com/,5.0,162,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Cox+Orthodontics/data=!4m7!3m6!1s0x886478d50fa93881:0xf81995a1eff78ee!8m2!3d35.914924!4d-86.8200109!16s%2Fg%2F1tgfxc6_!19sChIJgTipD9V4ZIgR7nj_HlqZgQ8?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:06:36.811552,https://www.facebook.com/evancoxorthodontics,https://www.instagram.com/coxorthodontics,,162,11,,9,no,Large team (11 doctors)
Roark Orthodontics,"
212 E Main St STE 100, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-814-4884,https://www.roarkortho.com/,5.0,19,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Roark+Orthodontics/data=!4m7!3m6!1s0x88647f105538eba9:0x8e216e0f5e45ea33!8m2!3d35.9257578!4d-86.8681665!16s%2Fg%2F11ssd96nym!19sChIJqes4VRB_ZIgRM-pFXg9uIY4?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:06:44.032919,https://www.facebook.com/tr,https://www.instagram.com/roarkortho,,19,5,,10,yes,Has online booking; Has online booking
Dr. Lauren Fields,"
1025 Westhaven Blvd #150, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-599-9752,,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Lauren+Fields/data=!4m7!3m6!1s0x886480f2c50bf817:0xefaedec779f3c463!8m2!3d35.9284902!4d-86.9230616!16s%2Fg%2F11qgb7hwpy!19sChIJF_gLxfKAZIgRY8Tzecferu8?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:06:50.370740,,,,1,,,0,,No website
"Dr. Thomas Bailey, DMD","
3000 Stansberry Ln #101, Franklin, TN 37069, United States",Williamson,Nashville,+1 615-591-0919,https://southernoralfacialsurgery.com/?utm_source=gmb-franklin&utm_medium=-websitelink&utm_campaign=bailey-franklin,4.9,12,Oral surgeon,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Thomas+Bailey,+DMD/data=!4m7!3m6!1s0x88647d1f17c5a2c9:0x4356f543431117e3!8m2!3d35.97335!4d-86.8346269!16s%2Fg%2F11fsq0vfqh!19sChIJyaLFFx99ZIgR4xcRQ0P1VkM?authuser=0&hl=en&rclk=1",dentist Franklin TN,2026-03-02T16:06:59.359603,,,,12,,,4,no,No social media; Thin content
Dr. Paul Moeller,"
1324 W Main St, Franklin, TN 37064, United States",Williamson,Nashville,+1 615-794-1542,,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Paul+Moeller/data=!4m7!3m6!1s0x88647fca4cfaaaab:0xa9031ac5894aaf8!8m2!3d35.9148957!4d-86.8846341!16s%2Fg%2F11tn6l05hm!19sChIJq6r6TMp_ZIgR-KqUWKwxkAo?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:07:14.515236,,,,1,,,0,,No website
Dr. Chad Hutchison,"
342 Cool Springs Blvd # 102, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-790-8494,http://www.aspengrovedental.com/,5.0,1,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Chad+Hutchison/data=!4m7!3m6!1s0x88647eb6ea2b5c23:0x390e7375ed334c0a!8m2!3d35.9428733!4d-86.8288548!16s%2Fg%2F1tnctmwp!19sChIJI1wr6rZ-ZIgRCkwz7XVzDjk?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:07:25.276693,,,,1,,,3,no,No social media; No SSL; Thin content
Oral Surgical Institute,"
125 Cool Springs Blvd Suite 120, Franklin, TN 37067, United States",Williamson,Nashville,+1 615-778-0902,http://oralsurgicalinstitute.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,4.4,89,Oral and maxillofacial surgeon,Show open hours for the week,https://www.google.com/maps/place/Oral+Surgical+Institute/data=!4m7!3m6!1s0x88647ebef83dd535:0xd625f953529a5004!8m2!3d35.9422444!4d-86.839583!16s%2Fg%2F1tfb794n!19sChIJNdU9-L5-ZIgRBFCaUlP5JdY?authuser=0&hl=en&rclk=1,dentist Franklin TN,2026-03-02T16:07:43.103281,https://www.facebook.com/oralsurgicalinstitute,,,89,8,,8,no,Large team (8 doctors); Facebook only; No SSL
