city_name,name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
DFW,Desoto Dental,"
200 W Parkerville Rd, DeSoto, TX 75115, United States",,DFW,+1 469-643-3422,,4.7,3,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Desoto+Dental/data=!4m7!3m6!1s0x864e930ae980ac4f:0x7686a45a877ae26e!8m2!3d32.5747222!4d-96.8580245!16s%2Fg%2F11bztfpn8_!19sChIJT6yA6QqTToYRbuJ6h1qkhnY?authuser=0&hl=en&rclk=1,dentist DeSoto TX,2026-02-27T18:07:24.873019,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,No reviews,
DFW,H R Marsh Dental: Marsh Jr H R DDS,"
602 N Hampton Rd, DeSoto, TX 75115, United States",,DFW,+1 972-223-6364,,5.0,12,Dentist,,https://www.google.com/maps/place/H+R+Marsh+Dental:+Marsh+Jr+H+R+DDS/data=!4m7!3m6!1s0x864e93c01c0161f9:0x121f717c82147704!8m2!3d32.5999302!4d-96.8568268!16s%2Fg%2F1tltmsmz!19sChIJ-WEBHMCTToYRBHcUgnxxHxI?authuser=0&hl=en&rclk=1,dentist DeSoto TX,2026-02-27T18:07:59.681139,,,,12,,,0,,No website,4b,Invisible Good - High Reviews,Solo,No reviews,
DFW,Bayless Kent DDS,"
1117 E Pleasant Run Rd, DeSoto, TX 75115, United States",,DFW,+1 972-224-6675,,5.0,8,Dentist,,https://www.google.com/maps/place/Bayless+Kent+DDS/data=!4m7!3m6!1s0x864e940b8ad95a6d:0x953fe281bea72aeb!8m2!3d32.6045692!4d-96.83!16s%2Fg%2F1tj_5nbb!19sChIJbVrZiguUToYR6yqnvoHiP5U?authuser=0&hl=en&rclk=1,dentist DeSoto TX,2026-02-27T18:10:10.767280,,,,8,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,No reviews,
DFW,Mark C. Santamaria DDS,"
712 N Hampton Rd #130, DeSoto, TX 75115, United States",,DFW,+1 972-223-5500,,4.7,3,Dentist,Show open hours for the week,https://www.google.com/maps/place/Mark+C.+Santamaria+DDS/data=!4m7!3m6!1s0x864e93ea9cfb0aab:0xdc4e67d39e1e6a6e!8m2!3d32.6011596!4d-96.8561223!16s%2Fg%2F1w347065!19sChIJqwr7nOqTToYRbmoentNnTtw?authuser=0&hl=en&rclk=1,dentist DeSoto TX,2026-02-27T18:10:32.963741,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,No reviews,
DFW,Bethel Family Dentistry,"
150 E Hwy 67 #180, Duncanville, TX 75137, United States",,DFW,+1 214-443-9404,,4.9,94,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Bethel+Family+Dentistry/data=!4m7!3m6!1s0x864e9eb035400f35:0x24ec50d37487657b!8m2!3d32.6260694!4d-96.9058443!16s%2Fg%2F1tdrfscv!19sChIJNQ9ANbCeToYRe2WHdNNQ7CQ?authuser=0&hl=en&rclk=1,dentist DeSoto TX,2026-02-27T18:11:48.635218,,,,94,,,0,,No website,4b,Invisible Good - High Reviews,Group,No reviews,
DFW,"Dr. Daryl J. Seidler, DDS","
223 FM1382 #104, Cedar Hill, TX 75104, United States",,DFW,+1 972-291-9393,,4.5,33,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Daryl+J.+Seidler,+DDS/data=!4m7!3m6!1s0x864e8dea606a5e57:0x3e5cd5438ecbcb3b!8m2!3d32.599768!4d-96.941986!16s%2Fg%2F1tf292p8!19sChIJV15qYOqNToYRO8vLjkPVXD4?authuser=0&hl=en&rclk=1",dentist Cedar Hill TX,2026-02-27T18:54:51.250924,,,,33,,,0,,No website,4b,Invisible Good - High Reviews,Solo,No reviews,
DFW,Philips Robert J DDS,"
130 W Belt Line Rd #7, Cedar Hill, TX 75104, United States",,DFW,+1 972-293-1040,,5.0,11,Dentist,Show open hours for the week,https://www.google.com/maps/place/Philips+Robert+J+DDS/data=!4m7!3m6!1s0x864e8dbe5e10417f:0xe5da02d0ec408997!8m2!3d32.5880607!4d-96.9460681!16s%2Fg%2F1w9y1hvd!19sChIJf0EQXr6NToYRl4lA7NAC2uU?authuser=0&hl=en&rclk=1,dentist Cedar Hill TX,2026-02-27T19:11:05.456410,,,,11,,,0,,No website,4b,Invisible Good - High Reviews,Solo,No reviews,
DFW,"Dr. Mary K. Tran, DDS","
949 N Hwy 67, Cedar Hill, TX 75104, United States",,DFW,+1 972-291-8333,,4.3,26,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Mary+K.+Tran,+DDS/data=!4m7!3m6!1s0x864e8df063f0d9f9:0x37527a2f4650e48f!8m2!3d32.6059473!4d-96.9321534!16s%2Fg%2F1tm8fd6j!19sChIJ-dnwY_CNToYRj-RQRi96Ujc?authuser=0&hl=en&rclk=1",dentist Cedar Hill TX,2026-02-27T19:12:30.992086,,,,26,,,0,,No website,4b,Invisible Good - High Reviews,Solo,No reviews,
DFW,Mardock John R DDS,"
717 Straus Rd, Cedar Hill, TX 75104, United States",,DFW,+1 972-291-5422,,4.6,40,Dentist,Show open hours for the week,https://www.google.com/maps/place/Mardock+John+R+DDS/data=!4m7!3m6!1s0x864e8dc5b943030f:0x649f990d4f2ff27!8m2!3d32.6009898!4d-96.9513385!16s%2Fg%2F1tdxwfcn!19sChIJDwNDucWNToYRJ__y1JD5SQY?authuser=0&hl=en&rclk=1,dentist Cedar Hill TX,2026-02-27T19:12:43.938875,,,,40,,,0,,No website,4b,Invisible Good - High Reviews,Solo,No reviews,
DFW,Urgency Dental USA,"
610 W Wheatland Rd, Duncanville, TX 75116, United States",,DFW,+1 972-268-9998,,5.0,30,Emergency dental service,,https://www.google.com/maps/place/Urgency+Dental+USA/data=!4m7!3m6!1s0x864e83cf926def65:0xf928610eef75811f!8m2!3d32.647023!4d-96.9207009!16s%2Fg%2F11gbfdn_b7!19sChIJZe9tks-DToYRH4F17w5hKPk?authuser=0&hl=en&rclk=1,dentist Cedar Hill TX,2026-02-27T19:29:20.617227,,,,30,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,No reviews,
DFW,Aloe Dental,"
1427 Oak Ridge Dr, Duncanville, TX 75137, United States",,DFW,+1 972-298-6000,,4.7,31,Dentist,,https://www.google.com/maps/place/Aloe+Dental/data=!4m7!3m6!1s0x864e8e6d319a6097:0x4196a666004ce4d8!8m2!3d32.6302716!4d-96.9428437!16s%2Fg%2F11clytvr13!19sChIJl2CaMW2OToYR2ORMAGamlkE?authuser=0&hl=en&rclk=1,dentist Cedar Hill TX,2026-02-27T19:29:51.452972,,,,31,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,No reviews,
DFW,"Craig M. Barrington, D.D.S.","
401 N Hwy 77 #10, Waxahachie, TX 75165, United States",,DFW,+1 972-923-0374,,4.3,24,Dentist,,"https://www.google.com/maps/place/Craig+M.+Barrington,+D.D.S./data=!4m7!3m6!1s0x864eeed03877f799:0xbdf98b829656f708!8m2!3d32.4067056!4d-96.8440809!16s%2Fg%2F1thd72fv!19sChIJmfd3ONDuToYRCPdWloKL-b0?authuser=0&hl=en&rclk=1",dentist Waxahachie TX,2026-02-27T20:52:26.135096,,,,24,,,0,,No website,4b,Invisible Good - High Reviews,Solo,No reviews,
DFW,Barrington & Barrington,"
401 N Hwy 77 #10, Waxahachie, TX 75165, United States",,DFW,+1 972-923-0374,,5.0,4,Dentist,,https://www.google.com/maps/place/Barrington+%26+Barrington/data=!4m7!3m6!1s0x864eeed03877f799:0xe6406969e43fce7f!8m2!3d32.4069207!4d-96.8439777!16s%2Fg%2F1tc_fp4d!19sChIJmfd3ONDuToYRf84_5GlpQOY?authuser=0&hl=en&rclk=1,dentist Waxahachie TX,2026-02-27T20:52:56.569724,,,,4,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,No reviews,
DFW,MacArthur Dental,"
2747 N O'Connor Rd, Irving, TX 75062, United States",,DFW,+1 972-871-7681,,5.0,440,Dentist,Show open hours for the week,https://www.google.com/maps/place/MacArthur+Dental/data=!4m7!3m6!1s0x864e82e31f082c4b:0xaf02b219044e106!8m2!3d32.8439949!4d-96.9516008!16s%2Fg%2F1tcxdm4b!19sChIJSywIH-OCToYRBuFEkCEr8Ao?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-27T21:06:46.695660,,,,440,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,30d ago
DFW,Pioneer Smiles: Irving,"
1711 W Irving Blvd # 129, Irving, TX 75061, United States",,DFW,+1 972-254-6000,,4.9,284,Dentist,Show open hours for the week,https://www.google.com/maps/place/Pioneer+Smiles:+Irving/data=!4m7!3m6!1s0x864e83a0ce019115:0xde05520af2f2cca1!8m2!3d32.8229537!4d-96.9658955!16s%2Fg%2F11clv8xp61!19sChIJFZEBzqCDToYRoczy8gpSBd4?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-27T21:07:14.748387,,,,284,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,21d ago
DFW,1800 Emergency Dentist Grand Prairie 24 Hour,"
815 Greenview Dr, Grand Prairie, TX 75050, United States",,DFW,+1 214-817-0605,,4.1,19,Dentist,Show open hours for the week,https://www.google.com/maps/place/1800+Emergency+Dentist+Grand+Prairie+24+Hour/data=!4m7!3m6!1s0x864e8796dccfb87f:0x9990ec419480a504!8m2!3d32.7731612!4d-97.0571764!16s%2Fg%2F11x2b0r8h6!19sChIJf7jP3JaHToYRBKWAlEHskJk?authuser=0&hl=en&rclk=1,dentist Grand Prairie TX,2026-02-27T21:17:27.137228,,,,19,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,60d ago
DFW,GM Family Dental,"
2507 Medical Row # 104, Grand Prairie, TX 75051, United States",,DFW,+1 972-988-3333,,4.6,17,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/GM+Family+Dental/data=!4m7!3m6!1s0x864e864dde9f35bd:0x3d2ff78ce2c77e8d!8m2!3d32.7335253!4d-97.0445865!16s%2Fg%2F1tdlhq6c!19sChIJvTWf3k2GToYRjX7H4oz3Lz0?authuser=0&hl=en&rclk=1,dentist Grand Prairie TX,2026-02-27T21:20:14.824861,,,,17,,,0,,No website,4b,Invisible Good - High Reviews,Group,Recent,12mo ago
DFW,Active Dental,"
2205 I-20 #100, Grand Prairie, TX 75052, United States",,DFW,+1 972-606-2999,,5.0,7,Dentist,Show open hours for the week,https://www.google.com/maps/place/Active+Dental/data=!4m7!3m6!1s0x864e88ec402e08fd:0xb7691d77588925e6!8m2!3d32.6751697!4d-97.035053!16s%2Fg%2F11sdnsg8bn!19sChIJ_QguQOyIToYR5iWJWHcdabc?authuser=0&hl=en&rclk=1,dentist Grand Prairie TX,2026-02-27T21:20:34.812741,,,,7,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Fresh,150d ago
DFW,East Pioneer Dental,"
2518 Hillcrest Ln #100, Grand Prairie, TX 75052, United States",,DFW,+1 972-262-7200,,4.2,19,Dentist,Show open hours for the week,https://www.google.com/maps/place/East+Pioneer+Dental/data=!4m7!3m6!1s0x864e86072ab92475:0x837db0a35df86918!8m2!3d32.7086423!4d-97.0094452!16s%2Fg%2F11f0l319_v!19sChIJdSS5KgeGToYRGGn4XaOwfYM?authuser=0&hl=en&rclk=1,dentist Grand Prairie TX,2026-02-27T21:20:56.837424,,,,19,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,180d ago
DFW,Loyal Family Dentistry,"
1021 SW 3rd St, Grand Prairie, TX 75051, United States",,DFW,+1 972-264-4791,,5.0,8,Dentist,Show open hours for the week,https://www.google.com/maps/place/Loyal+Family+Dentistry/data=!4m7!3m6!1s0x864e85d8bf41233d:0xfb73b53cf27a3e47!8m2!3d32.7326013!4d-97.0057126!16s%2Fg%2F1tpbcd24!19sChIJPSNBv9iFToYRRz568jy1c_s?authuser=0&hl=en&rclk=1,dentist Grand Prairie TX,2026-02-27T21:22:06.277920,,,,8,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Recent,12mo ago
DFW,Arlington Family Dental Centre,"
101 E Randol Mill Rd #107, Arlington, TX 76011, United States",,DFW,+1 817-277-8847,,4.2,29,Dentist,Show open hours for the week,https://www.google.com/maps/place/Arlington+Family+Dental+Centre/data=!4m7!3m6!1s0x864e7d9b06d4c42d:0x51bd37675d492a20!8m2!3d32.7506843!4d-97.1063856!16s%2Fg%2F1wf3905m!19sChIJLcTUBpt9ToYRICpJXWc3vVE?authuser=0&hl=en&rclk=1,dentist Arlington TX,2026-02-27T21:35:28.246008,,,,29,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,30d ago
DFW,Arlington Dental,"
1514 E Abram St A, Arlington, TX 76010, United States",,DFW,+1 682-323-5522,,4.5,64,Dentist,Show open hours for the week,https://www.google.com/maps/place/Arlington+Dental/data=!4m7!3m6!1s0x864e8785d5728719:0x30e842594327185e!8m2!3d32.7349589!4d-97.0874223!16s%2Fg%2F11g6z59nqx!19sChIJGYdy1YWHToYRXhgnQ1lC6DA?authuser=0&hl=en&rclk=1,dentist Arlington TX,2026-02-27T21:38:30.092622,,,,64,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,150d ago
DFW,"Angelie Zamora, DDS","
3900 Arlington Highlands Blvd #261, Arlington, TX 76018, United States",,DFW,+1 817-277-1971,,4.6,281,Cosmetic dentist,Show open hours for the week,"https://www.google.com/maps/place/Angelie+Zamora,+DDS/data=!4m7!3m6!1s0x864e62beacd3b02b:0x870b1378e5bd6d7a!8m2!3d32.681055!4d-97.109772!16s%2Fg%2F1tg6qj6q!19sChIJK7DTrL5iToYRem295XgTC4c?authuser=0&hl=en&rclk=1",dentist Arlington TX,2026-02-27T21:40:44.360734,,,,281,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
DFW,Goodsmiles Dental PLLC,"
905 Medical Centre Dr, Arlington, TX 76012, United States",,DFW,+1 817-303-4100,,4.2,18,Dentist,Show open hours for the week,https://www.google.com/maps/place/Goodsmiles+Dental+PLLC/data=!4m7!3m6!1s0x864e87dbe561914b:0x28549ba22b915a82!8m2!3d32.7471643!4d-97.1189631!16s%2Fg%2F1tgx2fck!19sChIJS5Fh5duHToYRglqRK6KbVCg?authuser=0&hl=en&rclk=1,dentist Arlington TX,2026-02-27T21:40:53.114912,,,,18,,,0,,No website,4b,Invisible Good - High Reviews,Group,Aging,2yr 0mo ago
DFW,Urgent Dental Care Arlington,"
505 Omega Dr, Arlington, TX 76014, United States",,DFW,+1 833-246-4543,,4.6,9,Emergency dental service,,https://www.google.com/maps/place/Urgent+Dental+Care+Arlington/data=!4m7!3m6!1s0x864e83e4e506284d:0xaaada16e1ee35f96!8m2!3d32.694031!4d-97.112422!16s%2Fg%2F11sk3h3pmn!19sChIJTSgG5eSDToYRll_jHm6hrao?authuser=0&hl=en&rclk=1,dentist Arlington TX,2026-02-27T21:44:32.050035,,,,9,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Fresh,60d ago
DFW,"Mansour Ahangarzadeh, DDS, PA","
803 Washington Dr, Arlington, TX 76011, United States",,DFW,+1 817-275-2229,,4.3,72,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Mansour+Ahangarzadeh,+DDS,+PA/data=!4m7!3m6!1s0x864e7df3f9284af7:0x65f38e3c894ebad1!8m2!3d32.7705578!4d-97.0984587!16s%2Fg%2F1tj52_mj!19sChIJ90oo-fN9ToYR0bpOiTyO82U?authuser=0&hl=en&rclk=1",dentist Arlington TX,2026-02-27T21:44:57.894307,,,,72,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
DFW,"Dr. Roland S. Taylor, DDS","
412 N Main St, Euless, TX 76039, United States",,DFW,+1 817-354-4100,,4.3,17,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Roland+S.+Taylor,+DDS/data=!4m7!3m6!1s0x864e80652bb9bc37:0xfcef9f3c4b4ec43f!8m2!3d32.842122!4d-97.0822213!16s%2Fg%2F1tzvwzkg!19sChIJN7y5K2WAToYRP8ROSzyf7_w?authuser=0&hl=en&rclk=1",dentist Euless TX,2026-02-27T21:50:43.401659,,,,17,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Aging,2yr 0mo ago
DFW,"Dr. Kyle D. Eberlein, DDS","
556 W Bedford Euless Rd Suite E, Hurst, TX 76053, United States",,DFW,+1 817-282-9321,,4.1,9,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Kyle+D.+Eberlein,+DDS/data=!4m7!3m6!1s0x864e7f2caca0cb09:0x4f9199568041ae1e!8m2!3d32.83423!4d-97.1788012!16s%2Fg%2F1tpc8cmg!19sChIJCcugrCx_ToYRHq5BgFaZkU8?authuser=0&hl=en&rclk=1",dentist Hurst TX,2026-02-27T22:13:17.990352,,,,9,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Fresh,90d ago
DFW,Grissom John C DDS,"
210 Park Blvd Ste 110, Grapevine, TX 76051, United States",,DFW,+1 817-488-8175,,5.0,10,Dentist,,https://www.google.com/maps/place/Grissom+John+C+DDS/data=!4m7!3m6!1s0x864dd4c982837a69:0xa140f788546843d0!8m2!3d32.942087!4d-97.0987959!16s%2Fg%2F1t_wprs6!19sChIJaXqDgsnUTYYR0ENoVIj3QKE?authuser=0&hl=en&rclk=1,dentist Grapevine TX,2026-02-27T23:06:26.067633,,,,10,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Recent,12mo ago
DFW,Coppell Star Dental,"
651 N Denton Tap Rd #170, Coppell, TX 75019, United States",,DFW,+1 972-899-1208,,4.6,90,Dentist,Show open hours for the week,https://www.google.com/maps/place/Coppell+Star+Dental/data=!4m7!3m6!1s0x864c2fb7a6280309:0x2c54c73962fc1477!8m2!3d32.9848997!4d-96.9938973!16s%2Fg%2F11q8sk529b!19sChIJCQMoprcvTIYRdxT8YjnHVCw?authuser=0&hl=en&rclk=1,dentist Coppell TX,2026-02-27T23:09:56.878139,,,,90,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Recent,9mo ago
DFW,Infinity Dental,"
3043 Old Denton Rd, Carrollton, TX 75007, United States",,DFW,+1 972-323-5108,,4.0,64,Dentist,Show open hours for the week,https://www.google.com/maps/place/Infinity+Dental/data=!4m7!3m6!1s0x864c25f27eaf1065:0x8ceedb9875b9dd17!8m2!3d32.9971963!4d-96.9104472!16s%2Fg%2F11c538xjdr!19sChIJZRCvfvIlTIYRF925dZjb7ow?authuser=0&hl=en&rclk=1,dentist Carrollton TX,2026-02-28T01:13:04.892312,,,,64,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,150d ago
DFW,"Marylou Pfaffenberger, DDS","
1025 W Hebron Pkwy Ste 114, Carrollton, TX 75010, United States",,DFW,+1 972-394-1611,,4.4,77,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Marylou+Pfaffenberger,+DDS/data=!4m7!3m6!1s0x864c25810c865a9d:0x1cc1d7f6abf1eb19!8m2!3d33.0184955!4d-96.9168151!16s%2Fg%2F1tdzx3gd!19sChIJnVqGDIElTIYRGevxq_bXwRw?authuser=0&hl=en&rclk=1",dentist Carrollton TX,2026-02-28T01:20:25.626236,,,,77,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
DFW,Pearl Smile Dental & Braces,"
528 W Seminary Dr, Fort Worth, TX 76115, United States",,DFW,+1 817-921-3400,,4.8,208,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Pearl+Smile+Dental+%26+Braces/data=!4m7!3m6!1s0x864e71e00448cc01:0x70d09999744d2375!8m2!3d32.6852254!4d-97.3304412!16s%2Fg%2F1tf7y3ly!19sChIJAcxIBOBxToYRdSNNdJmZ0HA?authuser=0&hl=en&rclk=1,dentist South Fort Worth TX,2026-02-28T02:17:05.577719,,,,208,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,90d ago
DFW,Park Glen Dental Care,"
5421 Basswood Blvd Ste 770, Fort Worth, TX 76137, United States",,DFW,+1 817-577-8831,,4.9,253,Dentist,Show open hours for the week,https://www.google.com/maps/place/Park+Glen+Dental+Care/data=!4m7!3m6!1s0x864dd80236885a9d:0x72649ff39c3991ee!8m2!3d32.8747984!4d-97.2673721!16s%2Fg%2F1tfpk6m2!19sChIJnVqINgLYTYYR7pE5nPOfZHI?authuser=0&hl=en&rclk=1,dentist South Fort Worth TX,2026-02-28T03:01:31.239682,,,,253,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,60d ago
DFW,Louis C. Ross D.D.S. General & Cosmetic Dentistry,"
13601 Preston Rd, 309W Suite 309W, Dallas, TX 75240, United States",,DFW,+1 972-387-2244,,4.8,39,Dentist,Show open hours for the week,https://www.google.com/maps/place/Louis+C.+Ross+D.D.S.+General+%26+Cosmetic+Dentistry/data=!4m7!3m6!1s0x864c20e37fd5a3db:0x163cc1b7b4f831a7!8m2!3d32.9333933!4d-96.8066649!16s%2Fg%2F1tczwbgl!19sChIJ26PVf-MgTIYRpzH4tLfBPBY?authuser=0&hl=en&rclk=1,dentist North Dallas TX,2026-02-28T03:53:35.261290,,,,39,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Stale,5yr ago
DFW,"Dr. Craig S. Sutton, D.D.S., Inc.","
519 W Wheatland Rd, Duncanville, TX 75116, United States",,DFW,+1 972-296-2921,,5.0,4,Oral surgeon,,"https://www.google.com/maps/place/Dr.+Craig+S.+Sutton,+D.D.S.,+Inc./data=!4m7!3m6!1s0x864e914baee8f7a9:0x693c0f12b81d5272!8m2!3d32.6466458!4d-96.9180399!16s%2Fg%2F11p4cjwnhb!19sChIJqfforkuRToYRclIduBIPPGk?authuser=0&hl=en&rclk=1",dentist Duncanville TX,2026-02-28T06:36:27.631688,,,,4,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Recent,12mo ago
DFW,Skyline Dentistry & Implant Center. David Nguyen DDS,"
330 Hawkins Run, Midlothian, TX 76065, United States",,DFW,+1 214-310-3727,,5.0,4,Dentist,,https://www.google.com/maps/place/Skyline+Dentistry+%26+Implant+Center.+David+Nguyen+DDS/data=!4m7!3m6!1s0x864ef3e834ff5447:0x1d6bfd4234469940!8m2!3d32.4570461!4d-96.9928183!16s%2Fg%2F11p5l10xn5!19sChIJR1T_NOjzToYRQJlGNEL9ax0?authuser=0&hl=en&rclk=1,dentist Midlothian TX,2026-02-28T08:26:41.272167,,,,4,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Fresh,14d ago
DFW,John Buie,"
540 Hawkins Run, Midlothian, TX 76065, United States",,DFW,+1 214-817-8612,,5.0,3,Prosthodontist,,https://www.google.com/maps/place/John+Buie/data=!4m7!3m6!1s0x864ef38d6081a9d1:0x5bc819f103c991c1!8m2!3d32.4570085!4d-96.9897831!16s%2Fg%2F11rwxg3451!19sChIJ0amBYI3zToYRwZHJA_EZyFs?authuser=0&hl=en&rclk=1,dentist Midlothian TX,2026-02-28T08:28:11.830217,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Recent,10mo ago
DFW,Sonrisa Dental Clinic,"
4040 W Northgate Dr, Irving, TX 75062, United States",,DFW,+1 972-255-7107,,4.4,100,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Sonrisa+Dental+Clinic/data=!4m7!3m6!1s0x864e823d945fe9e5:0x9742904145e545b1!8m2!3d32.8565693!4d-97.0058737!16s%2Fg%2F1wfcpk47!19sChIJ5elflD2CToYRsUXlRUGQQpc?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-28T08:39:57.158286,,,,100,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,30d ago
DFW,Optimal Dental Care,"
3200 N MacArthur Blvd STE 212, Irving, TX 75062, United States",,DFW,+1 972-252-1600,,4.3,245,Dentist,Show open hours for the week,https://www.google.com/maps/place/Optimal+Dental+Care/data=!4m7!3m6!1s0x864e82f964b6a713:0xa3f253af9caa5bb1!8m2!3d32.8482322!4d-96.9586975!16s%2Fg%2F11rs0x74v!19sChIJE6e2ZPmCToYRsVuqnK9T8qM?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-28T08:40:16.388166,,,,245,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,30d ago
DFW,1800 Dentist Irving,"
724 N Belt Line Rd, Irving, TX 75060, United States",,DFW,+1 844-213-6850,,5.0,9,Emergency dental service,,https://www.google.com/maps/place/1800+Dentist+Irving/data=!4m7!3m6!1s0x864e830013f482d5:0xca276e57f40fb51c!8m2!3d32.82133!4d-96.9927635!16s%2Fg%2F11yl0q26tf!19sChIJ1YL0EwCDToYRHLUP9FduJ8o?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-28T08:40:43.336792,,,,9,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Fresh,60d ago
DFW,"Irving Dental Group- Dr. John Zotos, DDS","
6230 N Belt Line Rd # 310, Irving, TX 75063, United States",,DFW,+1 972-550-8272,,4.4,36,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Irving+Dental+Group-+Dr.+John+Zotos,+DDS/data=!4m7!3m6!1s0x864c29e5d853f705:0x1c2506a316e094d0!8m2!3d32.8934059!4d-96.9899673!16s%2Fg%2F1tgqjtvr!19sChIJBfdT2OUpTIYR0JTgFqMGJRw?authuser=0&hl=en&rclk=1",dentist Irving TX,2026-02-28T08:40:48.160008,,,,36,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,60d ago
DFW,"Dr. Jesse Rivas, DDS","
811 N MacArthur Blvd, Irving, TX 75061, United States",,DFW,+1 972-254-4204,,4.2,13,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Jesse+Rivas,+DDS/data=!4m7!3m6!1s0x864e830bf21e71a1:0x5e1dc3a1308f7a93!8m2!3d32.8227482!4d-96.9592648!16s%2Fg%2F1tlw9gzf!19sChIJoXEe8guDToYRk3qPMKHDHV4?authuser=0&hl=en&rclk=1",dentist Irving TX,2026-02-28T08:41:38.374881,,,,13,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Fresh,30d ago
DFW,JR Gonzalez DDS,"
101 Decker Ct # 260, Irving, TX 75062, United States",,DFW,,,4.3,14,Dentist,Show open hours for the week,https://www.google.com/maps/place/JR+Gonzalez+DDS/data=!4m7!3m6!1s0x864e82eaba21866d:0xbe1faa20fe1f182b!8m2!3d32.8646005!4d-96.9462228!16s%2Fg%2F1tdbfv5k!19sChIJbYYhuuqCToYRKxgf_iCqH74?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-28T08:41:42.838781,,,,14,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Stale,4yr ago
DFW,Irving Mall Family Dental Center,"
3879 Irving Mall, Irving, TX 75062, United States",,DFW,+1 214-574-4867,,4.0,4,Dentist,Show open hours for the week,https://www.google.com/maps/place/Irving+Mall+Family+Dental+Center/data=!4m7!3m6!1s0x864e8232f4146c1b:0xd12342a625e11d!8m2!3d32.8413146!4d-96.9946069!16s%2Fg%2F1vpfjyvv!19sChIJG2wU9DKCToYRHeElpkIj0QA?authuser=0&hl=en&rclk=1,dentist Irving TX,2026-02-28T08:41:51.707571,,,,4,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Aging,2yr 0mo ago
